#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
416,Sheriff Tiraspol,,Thiago Galvão,,,,,,,
417,Red Bull Salzburg,,Christian Schwegler,,,,,,,
418,GNK Dinamo Zagreb,,Gonçalo Santos,,,,,,,
419,FC Santa Coloma,,Lluis Blanco,,,,,,,
420,FC København,,Per Nilsson,,,,,,,
421,Qarabağ,,Vugar Nadyrov,,,,,,,
422,ŠK Slovan Bratislava,,Lester Peltier,,,,,,,
423,Sheriff Tiraspol,,Juninho Potiguar,,,,,,,
424,Maccabi Tel Aviv,,Gal Alberman,,,,,,,
425,Qarabağ,,Admir Teli,,,,,,,
426,HB Tórshavn,,Alex Jose Dos Santos,,,,,,,
427,HB Tórshavn,,Jógvan Davidsen,,,,,,,
428,FC Santa Coloma,,Juan Toscano,,,,,,,
429,FC Santa Coloma,,Albert Mercade Mellinas,,,,,,,
430,HB Tórshavn,,Andrew Flotum,,,,,,,
431,HB Tórshavn,,Poul Ingason,,,,,,,
432,Lille,,Idrissa Gueye,,,,,,,
433,Red Bull Salzburg,,Naby Keïta,,,,,,,
434,Red Bull Salzburg,,Marcel Sabitzer,,,,,,,
435,Red Bull Salzburg,,André Ramalho,,,,,,,
436,Qarabağ,,Bədavi Huseynov,,,,,,,
437,Red Bull Salzburg,,Péter Gulácsi,,,,,,,
438,Lille,,Simon Kjær,,,,,,,
439,Qarabağ,,Richard Almeida,,,,,,,
440,FC København,,Thomas Delaney,,,,,,,
441,Celtic,,Fraser Forster,,,,,,,
442,GNK Dinamo Zagreb,,Arijan Ademi,,,,,,,
443,Qarabağ,,Ibrahim Šehić,,,,,,,
444,Qarabağ,,Qara Qarayev,,,,,,,
445,HJK,,Rasmus Schüller,,,,,,,
446,GNK Dinamo Zagreb,,Eduardo,,,,,,,
447,Lille,,Pape Souaré,,,,,,,
448,HJK,,Nikolai Alho,,,,,,,
449,GNK Dinamo Zagreb,,Ivo Pinto,,,,,,,
450,Red Bull Salzburg,,Massimo Bruno,,,,,,,
451,ŠK Slovan Bratislava,,Branislav Niňaj,,,,,,,
452,Celtic,,Adam Matthews,,,,,,,
453,Qarabağ,,Ansi Agolli,,,,,,,
454,Celtic,,Beram Kayal,,,,,,,
455,HB Tórshavn,,Teitur Gestsson,,,,,,,
456,Celtic,,Anthony Stokes,,,,,,,
457,Sheriff Tiraspol,,Radu Gînsari,,,,,,,
458,Maccabi Tel Aviv,,Sheran Yeini,,,,,,,
459,FC København,,Danny Amankwaa,,,,,,,
460,Maccabi Tel Aviv,,Eitan Tibi,,,,,,,
461,Sheriff Tiraspol,,Elkin Blanco,,,,,,,
462,Maccabi Tel Aviv,,Dan Einbinder,,,,,,,
463,FC København,,Stephan Andersen,,,,,,,
464,Maccabi Tel Aviv,,Omri Ben Harush,,,,,,,
465,ŠK Slovan Bratislava,,Richard Lásik,,,,,,,
466,FC Santa Coloma,,Marc Rebés,,,,,,,
467,Lille,,Franck Béria,,,,,,,
468,FC Santa Coloma,,Juanfer,,,,,,,
469,HJK,,Teemu Tainio,,,,,,,
470,FC København,,Tom Høgli,,,,,,,
471,FC Santa Coloma,,Cristian Martínez,,,,,,,
472,Ludogorets,,Hristo Zlatinski,,,,,,,
473,HJK,,Mika Vayrynen,,,,,,,
474,HJK,,Veli Lampi,,,,,,,
475,HJK,,Sebastian Sorsa,,,,,,,
476,FC Santa Coloma,,Joel Martinez,,,,,,,
477,HB Tórshavn,,Johann Troest Davidsen,,,,,,,
478,Sheriff Tiraspol,,Matias Degra,,,,,,,
479,Maccabi Tel Aviv,,Juan Pablo,,,,,,,
480,Sheriff Tiraspol,,Cadú,,,,,,,
481,HB Tórshavn,,Heini Vatnsdal,,,,,,,
482,HJK,,Markus Heikkinen,,,,,,,
483,HJK,,Michael Tørnes,,,,,,,
484,FC Santa Coloma,,Juvenal Edjogo,,,,,,,
485,Qarabağ,,Ilgar Gurbanov,,,,,,,
486,Maccabi Tel Aviv,,Carlos Garcia,,,,,,,
487,Sheriff Tiraspol,,Marcel Metoua,,,,,,,
488,Qarabağ,,Namiq Yusifov,,,,,,,
489,Maccabi Tel Aviv,,Maharan Radi,,,,,,,
490,FC Santa Coloma,,Andreu Ramos,,,,,,,
491,FC Santa Coloma,,Iban Parra,,,,,,,
492,FC Santa Coloma,,Robert Ramos Isus,,,,,,,
493,BATE Borisov,,Aleksandr Pavlov,,,,,,,
494,HB Tórshavn,,Rogvi Holm,,,,,,,
495,HB Tórshavn,,Kristin Restorff Mouritsen,,,,,,,
496,Celtic,,Leigh Griffiths,,,,,,,
497,Celtic,,Efe Eric Ambrose,,,,,,,
498,Celtic,,Kris Commons,,,,,,,
499,ŠK Slovan Bratislava,,Seydouba Soumah,,,,,,,
500,Celtic,,Stefan Johansen,,,,,,,
501,Celtic,,Mikael Lustig,,,,,,,
502,Celtic,,Emilio Izaguirre,,,,,,,
503,Celtic,,Charlie Mulgrew,,,,,,,
504,ŠK Slovan Bratislava,,Erik Grendel,,,,,,,
505,ŠK Slovan Bratislava,,Dušan Perniš,,,,,,,
506,ŠK Slovan Bratislava,,Dávid Hudák,,,,,,,
507,ŠK Slovan Bratislava,,Pavel Fořt,,,,,,,
508,ŠK Slovan Bratislava,,Tomas Jablonsky,,,,,,,
509,GNK Dinamo Zagreb,,Duje Čop,,1,,,,,
510,GNK Dinamo Zagreb,,Marko Pjaca,,1,,,,,
511,FC København,,Pierre Bengtsson,,1,,,,,
512,GNK Dinamo Zagreb,,Paulo Machado,,1,,,,,
513,Red Bull Salzburg,,Christoph Leitgeb,,1,,,,,
514,ŠK Slovan Bratislava,,Juraj Halenar,,1,,,,,
515,Barcelona,,Sergi Samper,0,0,95,93.14,1,8.00,8.00
516,Real Madrid,,Keylor Navas,0,0,29,59.18,0,7.85,7.85
517,FC Porto,,Casemiro,0,1,358,81.74,5,7.81,7.81
518,Real Madrid,,Álvaro Medrán,0,0,6,85.71,1,7.70,7.70
519,FC Porto,,Ricardo Pereira,0,0,86,89.58,1,7.70,7.70
520,Atlético Madrid,,José María Giménez,0,0,67,79.76,0,7.70,7.70
521,Atlético Madrid,,Jan Oblak,0,0,34,45.33,0,7.60,7.60
522,Chelsea,,Nemanja Matić,0,1,477,90.17,4,7.58,7.58
523,RSC Anderlecht,,Chancel Mbemba,0,0,128,77.58,0,7.55,7.55
524,Benfica,,Lisandro López,0,0,68,81.93,3,7.55,7.55
525,Zenit St. Petersburg,,Nicolas Lombaerts,0,0,296,89.97,2,7.55,7.55
526,Athletic Club,,Mikel San José,0,0,216,78.55,1,7.54,7.54
527,Barcelona,,Marc Bartra,0,1,367,92.68,1,7.52,7.52
528,FC Bayern München,,Franck Ribéry,0,0,303,85.84,12,7.50,7.50
529,FC Schalke 04,,Christian Fuchs,0,1,166,78.3,14,7.50,7.50
530,Borussia Dortmund,,Sokratis,0,0,201,84.45,1,7.48,7.48
531,Chelsea,,Nathan Aké,0,1,19,95,1,7.40,7.40
532,AFC Ajax,,Joël Veltman,0,0,352,93.62,0,7.40,7.40
533,Real Madrid,,Raphaël Varane,0,0,477,92.8,1,7.39,7.39
534,Atlético Madrid,,Diego Godín,0,0,178,70.92,3,7.38,7.38
535,Paris Saint-Germain,,Marco Verratti,0,0,487,91.71,4,7.37,7.37
536,Zenit St. Petersburg,,Domenico Criscito,0,0,232,81.69,2,7.35,7.35
537,Roma,,Maicon,0,0,127,88.81,7,7.33,7.33
538,Borussia Dortmund,,Adrián Ramos,0,0,33,84.62,2,7.33,7.33
539,Real Madrid,,Sergio Ramos,0,0,454,88.16,2,7.33,7.33
540,Bayer 04 Leverkusen,,Emir Spahić,0,0,272,72.92,1,7.31,7.31
541,FC Bayern München,,Xabi Alonso,0,1,790,91.01,15,7.30,7.30
542,Roma,,Davide Astori,0,0,100,84.03,0,7.30,7.30
543,Juventus,,Stefano Sturaro,0,0,12,80,1,7.30,7.30
544,Liverpool,,Kolo Touré,0,0,66,89.19,0,7.30,7.30
545,Arsenal,,Laurent Koscielny,0,0,212,92.17,0,7.30,7.30
546,RSC Anderlecht,,Silvio Proto,0,0,71,47.97,1,7.30,7.30
547,Real Madrid,,Nacho Fernández,0,0,88,91.67,1,7.30,7.30
548,Juventus,,Giorgio Chiellini,0,0,773,89.57,1,7.30,7.30
549,Benfica,,Eliseu,0,0,84,79.25,4,7.27,7.27
550,NK Maribor,,Jasmin Handanović,0,0,70,38.25,0,7.27,7.27
551,FC Porto,,Jackson Martínez,0,0,135,71.05,3,7.26,7.26
552,Manchester City,,Joe Hart,0,0,114,59.38,0,7.26,7.26
553,Chelsea,,Thibaut Courtois,0,0,57,61.29,0,7.26,7.26
554,FC Schalke 04,,Dennis Aogo,0,1,313,87.92,10,7.26,7.26
555,AS Monaco,,Aymen Abdennour,0,0,127,77.91,0,7.25,7.25
556,AS Monaco,,Geoffrey Kondogbia,0,0,307,83.88,4,7.25,7.25
557,Arsenal,,Emiliano Martínez,0,0,26,53.06,0,7.25,7.25
558,Juventus,,Martín Cáceres,0,0,130,92.2,2,7.25,7.25
559,Liverpool,,Dejan Lovren,0,0,157,84.41,1,7.25,7.25
560,Barcelona,,Javier Mascherano,0,1,724,92.46,3,7.24,7.24
561,Barcelona,,Gerard Piqué,0,0,594,90.69,1,7.24,7.24
562,AS Monaco,,Danijel Subašić,0,0,128,45.55,0,7.23,7.23
563,Chelsea,,César Azpilicueta,0,0,194,88.58,1,7.23,7.23
564,Shakhtar Donetsk,,Andriy Pyatov,0,0,168,59.57,0,7.23,7.23
565,Bayer 04 Leverkusen,,Giulio Donati,0,0,72,73.47,1,7.22,7.22
566,Benfica,,Luisão,0,0,198,87.22,2,7.22,7.22
567,Benfica,,André Almeida,0,0,197,77.87,3,7.22,7.22
568,Athletic Club,,Mikel Balenziaga,0,0,155,68.89,3,7.22,7.22
569,Atlético Madrid,,Miguel Ángel Moyà,0,0,76,62.81,0,7.21,7.21
570,Paris Saint-Germain,,Edinson Cavani,0,0,223,83.52,9,7.20,7.20
571,Paris Saint-Germain,,David Luiz,0,0,473,87.92,0,7.20,7.20
572,Chelsea,,John Obi Mikel,0,0,63,87.5,0,7.20,7.20
573,FC Schalke 04,,Julian Draxler,0,1,96,85.71,5,7.20,7.20
574,Benfica,,Nélson Oliveira,0,0,5,71.43,2,7.20,7.20
575,Benfica,,Loris Benito,0,0,37,90.24,0,7.20,7.20
576,Basel,,Naser Aliji,0,0,27,77.14,0,7.20,7.20
577,RSC Anderlecht,,Fabrice N'Sakala,0,0,43,78.18,1,7.20,7.20
578,Arsenal,,Mathieu Debuchy,0,0,36,90,0,7.20,7.20
579,Benfica,,César Martins,0,0,28,90.32,0,7.20,7.20
580,APOEL Nicosia,,Carlão,0,0,154,95.65,0,7.20,7.20
581,Paris Saint-Germain,,Thiago Silva,0,0,312,93.41,0,7.18,7.18
582,AS Monaco,,Fabinho,0,0,260,71.04,5,7.18,7.18
583,FC Porto,,Vincent Aboubakar,0,0,65,73.03,2,7.18,7.18
584,AS Monaco,,Layvin Kurzawa,0,0,182,72.8,5,7.18,7.18
585,Atlético Madrid,,Miranda,0,0,118,63.78,0,7.18,7.18
586,Atlético Madrid,,Mario Mandžukić,0,0,115,59.9,1,7.17,7.17
587,Malmö FF,,Robin Olsen,0,0,104,55.32,0,7.17,7.17
588,Juventus,,Gianluigi Buffon,0,0,209,77.7,0,7.15,7.15
589,FC Schalke 04,,Klaas-Jan Huntelaar,0,0,142,82.56,9,7.15,7.15
590,Atlético Madrid,,Alessio Cerci,0,0,9,90,2,7.15,7.15
591,Barcelona,,Sandro Ramírez,0,0,14,87.5,0,7.15,7.15
592,Juventus,,Andrea Pirlo,0,0,515,84.7,13,7.15,7.15
593,Arsenal,,Francis Coquelin,0,0,104,91.23,1,7.15,7.15
594,NK Maribor,,Marko Šuler,0,0,45,83.33,0,7.15,7.15
595,Arsenal,,Lukas Podolski,0,0,67,91.78,0,7.14,7.14
596,Juventus,,Leonardo Bonucci,0,0,580,86.18,0,7.14,7.14
597,Arsenal,,Jack Wilshere,0,0,113,77.93,2,7.13,7.13
598,AS Monaco,,Wallace,0,0,54,76.06,1,7.13,7.13
599,Real Madrid,,Álvaro Arbeloa,0,0,234,89.31,2,7.13,7.13
600,Chelsea,,Kurt Zouma,0,0,161,90.96,0,7.13,7.13
601,Zenit St. Petersburg,,Yury Lodygin,0,0,105,65.63,0,7.12,7.12
602,AS Monaco,,Andrea Raggi,0,0,183,75.93,2,7.11,7.11
603,AS Monaco,,Jérémy Toulalan,0,0,277,78.69,0,7.11,7.11
604,FC Schalke 04,,Leroy Sané,0,0,24,85.71,2,7.10,7.10
605,CSKA Moscow,,Vasily Berezutskiy,0,0,194,80.5,5,7.10,7.10
606,Benfica,,Pizzi,0,0,44,81.48,2,7.10,7.10
607,Basel,,Philipp Degen,0,0,38,86.36,2,7.10,7.10
608,BATE Borisov,,Artem Soroko,0,0,11,29.73,0,7.10,7.10
609,AS Monaco,,Tiemoué Bakayoko,0,0,62,82.67,1,7.10,7.10
610,BATE Borisov,,Egor Filipenko,0,0,77,74.04,0,7.10,7.10
611,FC Porto,,Iván Marcano,0,0,325,85.75,0,7.10,7.10
612,Basel,,Tomáš Vaclík,0,0,145,63.04,0,7.10,7.10
613,Barcelona,,Sergio Busquets,0,0,555,92.04,1,7.10,7.10
614,Real Madrid,,Iker Casillas,0,0,134,67,0,7.09,7.09
615,Olympiacos FC,,Arthur Masuaku,0,0,189,80.77,6,7.08,7.08
616,FC Schalke 04,,Benedikt Höwedes,0,0,294,91.59,2,7.08,7.08
617,Borussia Dortmund,,Marcel Schmelzer,0,0,182,80.53,8,7.08,7.08
618,FC Porto,,Ricardo Quaresma,0,0,146,78.49,8,7.08,7.08
619,NK Maribor,,Arghus,0,0,95,81.9,1,7.08,7.08
620,Arsenal,,Per Mertesacker,0,0,431,94.31,0,7.08,7.08
621,Basel,,Marek Suchý,0,0,241,87.96,1,7.07,7.07
622,Liverpool,,Mario Balotelli,0,0,49,81.67,4,7.07,7.07
623,AFC Ajax,,Thulani Serero,0,0,264,91.03,6,7.06,7.06
624,Atlético Madrid,,Guilherme Siqueira,0,0,83,72.81,3,7.06,7.06
625,CSKA Moscow,,Pontus Wernbloom,0,0,53,70.67,0,7.05,7.05
626,Liverpool,,Jose Enrique,0,0,33,70.21,1,7.05,7.05
627,FC Schalke 04,,Roman Neustädter,0,0,433,91.35,5,7.05,7.05
628,Barcelona,,Marc-André ter Stegen,0,0,245,80.07,1,7.05,7.05
629,Juventus,,Álvaro Morata,0,0,140,71.07,9,7.04,7.04
630,Athletic Club,,Aymeric Laporte,0,0,229,77.36,1,7.04,7.04
631,Benfica,,Enzo Pérez,0,0,191,83.04,2,7.04,7.04
632,Benfica,,Nicolás Gaitán,0,0,80,55.56,11,7.04,7.04
633,Athletic Club,,Ander Iturraspe,0,0,206,77.15,5,7.04,7.04
634,Bayer 04 Leverkusen,,Kyriakos Papadopoulos,0,0,40,86.96,0,7.03,7.03
635,Atlético Madrid,,Jesús Gámez,0,0,43,57.33,0,7.03,7.03
636,CSKA Moscow,,Mário Fernandes,0,0,189,81.82,6,7.03,7.03
637,Liverpool,,Jordan Henderson,0,0,232,83.75,5,7.02,7.02
638,Ludogorets,,Vladislav Stoyanov,0,0,61,61.62,0,7.02,7.02
639,FC Bayern München,,Dante,0,0,329,91.64,2,7.02,7.02
640,Manchester City,,Martín Demichelis,0,0,251,90.61,2,7.02,7.02
641,Atlético Madrid,,Gabi,0,1,296,82.22,8,7.01,7.01
642,Paris Saint-Germain,,Marquinhos,0,0,290,90.91,0,7.01,7.01
643,Atlético Madrid,,Antoine Griezmann,0,0,141,73.82,4,7.01,7.01
644,CSKA Moscow,,Seydou Doumbia,0,0,60,75,5,7.00,7.00
645,FC Bayern München,,Holger Badstuber,0,1,119,90.15,1,7.00,7.00
646,Arsenal,,Mikel Arteta,0,0,159,88.33,1,7.00,7.00
647,FC Schalke 04,,Kaan Ayhan,0,1,154,87.5,1,7.00,7.00
648,Liverpool,,Alberto Moreno,0,1,150,91.46,10,7.00,7.00
649,Arsenal,,Calum Chambers,0,1,188,83.56,3,7.00,7.00
650,Arsenal,,Ainsley Maitland-Niles,0,0,27,93.1,0,7.00,7.00
651,Chelsea,,Petr Čech,0,0,47,62.67,0,7.00,7.00
652,Liverpool,,Javier Manquillo,0,0,99,77.95,3,7.00,7.00
653,Atlético Madrid,,Tiago,0,0,111,86.72,0,7.00,7.00
654,Zenit St. Petersburg,,Aleksandr Anyukov,0,0,113,74.34,4,7.00,7.00
655,Roma,,Konstantinos Manolas,0,0,189,88.73,0,7.00,7.00
656,AS Monaco,,Ricardo Carvalho,0,0,143,83.14,0,7.00,7.00
657,AFC Ajax,,Ricardo van Rhijn,0,0,313,87.43,2,7.00,7.00
658,Manchester City,,Fernandinho,0,0,202,87.45,3,7.00,7.00
659,FC Porto,,Maicon,0,0,389,83.84,1,7.00,7.00
660,Bayer 04 Leverkusen,,Bernd Leno,0,0,104,42.11,1,6.99,6.99
661,Malmö FF,,Erik Berg,0,0,126,85.14,1,6.98,6.98
662,Bayer 04 Leverkusen,,Roberto Hilbert,0,0,96,68.09,1,6.98,6.98
663,Basel,,Behrang Safari,0,0,223,83.52,2,6.97,6.97
664,Benfica,,Júlio César,0,0,43,54.43,0,6.97,6.97
665,RSC Anderlecht,,Leander Dendoncker,0,0,39,82.98,1,6.97,6.97
666,Basel,,Fabian Schär,0,0,240,80.54,0,6.96,6.96
667,Ludogorets,,Georgi Terziev,0,0,168,91.8,0,6.95,6.95
668,Arsenal,,Mesut Özil,0,1,222,86.72,9,6.95,6.95
669,Zenit St. Petersburg,,Ezequiel Garay,0,0,267,81.16,0,6.95,6.95
670,Basel,,Shkelzen Gashi,0,0,102,75,3,6.94,6.94
671,Bayer 04 Leverkusen,,Wendell,0,0,151,75.12,3,6.94,6.94
672,Borussia Dortmund,,Matthias Ginter,0,0,186,90.73,2,6.94,6.94
673,Olympiacos FC,,Ibrahim Afellay,0,1,107,84.92,4,6.93,6.93
674,Sporting,,Adrien Silva,0,0,231,82.21,2,6.93,6.93
675,CSKA Moscow,,Sergey Ignashevich,0,0,183,84.33,0,6.93,6.93
676,FC Porto,,Bruno Martins Indi,0,0,379,88.97,1,6.93,6.93
677,Bayer 04 Leverkusen,,Heung-min Son,0,0,196,83.05,13,6.93,6.93
678,Chelsea,,Andre Schürrle,0,0,68,88.31,5,6.93,6.93
679,Borussia Dortmund,,Mats Hummels,0,0,106,79.7,1,6.93,6.93
680,Arsenal,,Nacho Monreal,0,0,218,96.89,1,6.93,6.93
681,Borussia Dortmund,,Erik Durm,0,0,130,83.87,2,6.93,6.93
682,Basel,,Marco Streller,0,0,79,71.17,3,6.92,6.92
683,AS Monaco,,Lucas Ocampos,0,0,62,74.7,2,6.92,6.92
684,Olympiacos FC,,Konstantinos Mitroglou,0,1,85,77.27,4,6.92,6.92
685,Manchester City,,Pablo Zabaleta,0,0,218,80.74,3,6.92,6.92
686,Olympiacos FC,,Delvin N'Dinga,0,0,211,87.92,3,6.92,6.92
687,RSC Anderlecht,,Olivier Deschacht,0,0,143,87.2,1,6.92,6.92
688,Shakhtar Donetsk,,Alex Teixeira,0,0,153,87.43,6,6.90,6.90
689,Atlético Madrid,,Cani,0,1,9,60,2,6.90,6.90
690,Olympiacos FC,,Giannis Maniatis,0,1,171,84.65,5,6.90,6.90
691,Juventus,,Angelo Ogbonna,0,0,35,74.47,0,6.90,6.90
692,Liverpool,,Mamadou Sakho,0,0,64,96.97,0,6.90,6.90
693,FC Porto,,Andrés Fernández,0,0,22,73.33,0,6.90,6.90
694,Liverpool,,Lucas Leiva,0,0,213,88.75,2,6.90,6.90
695,Manchester City,,Fernando,0,0,282,92.16,2,6.90,6.90
696,CSKA Moscow,,Georgi Schennikov,0,0,108,74.48,2,6.90,6.90
697,RSC Anderlecht,,Youri Tielemans,0,0,217,80.37,6,6.90,6.90
698,NK Maribor,,Aleksander Rajčević,0,0,170,85.43,1,6.90,6.90
699,Juventus,,Fernando Llorente,0,0,104,75.36,6,6.89,6.89
700,Bayer 04 Leverkusen,,Simon Rolfes,0,0,77,75.49,0,6.88,6.88
701,FC Bayern München,,Manuel Neuer,0,0,291,81.06,0,6.88,6.88
702,Borussia Dortmund,,Sven Bender,0,0,242,88,2,6.87,6.87
703,Liverpool,,Philippe Coutinho,0,0,134,83.75,10,6.86,6.86
704,Arsenal,,Mathieu Flamini,0,0,135,92.47,0,6.86,6.86
705,Atlético Madrid,,Mario Suárez,0,0,242,84.62,3,6.86,6.86
706,Galatasaray,,Emre Çolak,0,0,82,94.25,4,6.85,6.85
707,Manchester City,,Frank Lampard,0,0,67,82.72,1,6.85,6.85
708,RSC Anderlecht,,Frank Acheampong,0,0,150,82.87,4,6.85,6.85
709,AFC Ajax,,Arkadiusz Milik,0,1,63,80.77,2,6.84,6.84
710,Sporting,,Paulo Oliveira,0,0,114,80.28,0,6.84,6.84
711,Liverpool,,Rickie Lambert,0,0,39,68.42,1,6.83,6.83
712,FC Bayern München,,Xherdan Shaqiri,0,0,31,86.11,1,6.83,6.83
713,Arsenal,,David Ospina,0,0,32,60.38,0,6.83,6.83
714,Manchester City,,Eliaquim Mangala,0,0,116,89.23,1,6.83,6.83
715,Athletic Club,,Gorka Iraizoz,0,0,111,58.42,0,6.83,6.83
716,FC Schalke 04,,Marco Höger,0,0,312,84.78,6,6.83,6.83
717,Paris Saint-Germain,,Adrien Rabiot,0,0,96,88.07,0,6.83,6.83
718,Galatasaray,,Bruma,0,0,104,86.67,3,6.83,6.83
719,Basel,,Mohamed Elneny,0,0,361,87.2,4,6.83,6.83
720,AFC Ajax,,Niklas Moisander,0,0,346,92.51,1,6.82,6.82
721,NK Maribor,,Agim Ibraimi,0,0,137,82.04,10,6.82,6.82
722,Sporting,,William Carvalho,0,1,294,85.22,6,6.82,6.82
723,CSKA Moscow,,Igor Akinfeev,0,0,57,44.88,0,6.82,6.82
724,Olympiacos FC,,Éric Abidal,0,0,172,83.9,0,6.82,6.82
725,Shakhtar Donetsk,,Yaroslav Rakitskyi,0,0,310,76.73,1,6.81,6.81
726,Atlético Madrid,,Raúl García,0,0,123,58.29,4,6.81,6.81
727,Sporting,,Naby Sarr,0,0,97,85.09,0,6.80,6.80
728,Athletic Club,,Iker Muniain,0,1,117,78,3,6.80,6.80
729,Ludogorets,,Milan Borjan,0,0,11,40.74,0,6.80,6.80
730,AS Monaco,,Almamy Touré,0,0,20,76.92,0,6.80,6.80
731,Zenit St. Petersburg,,Luís Neto,0,0,21,80.77,0,6.80,6.80
732,AFC Ajax,,Mike van der Hoorn,0,0,58,93.55,0,6.80,6.80
733,CSKA Moscow,,Kirill Panchenko,0,0,7,63.64,0,6.80,6.80
734,FC Schalke 04,,Christian Clemens,0,0,18,90,0,6.80,6.80
735,Athletic Club,,Gaizka Toquero,0,0,3,50,0,6.80,6.80
736,Real Madrid,,Sami Khedira,0,0,46,97.87,0,6.80,6.80
737,CSKA Moscow,,Aleksei Berezutskiy,0,0,44,89.8,0,6.80,6.80
738,Basel,,Matías Delgado,0,0,23,95.83,0,6.80,6.80
739,FC Schalke 04,,Joël Matip,0,0,109,89.34,0,6.80,6.80
740,FC Bayern München,,Pierre-Emile Højbjerg,0,0,188,89.95,2,6.80,6.80
741,Arsenal,,Joel Campbell,0,0,55,82.09,2,6.80,6.80
742,Basel,,Marcelo Díaz,0,0,29,90.63,2,6.80,6.80
743,AS Monaco,,Elderson Echiéjilé,0,0,38,57.58,0,6.80,6.80
744,Ludogorets,,Aleksandar Dragomirov Aleksandrov,0,0,75,88.24,0,6.80,6.80
745,AFC Ajax,,Nicolai Boilesen,0,0,170,88.08,3,6.80,6.80
746,Sporting,,Fredy Montero,0,0,31,81.58,3,6.80,6.80
747,CSKA Moscow,,Dmitri Efremov,0,0,29,72.5,3,6.80,6.80
748,APOEL Nicosia,,Vinicius,0,0,194,82.2,3,6.80,6.80
749,Shakhtar Donetsk,,Fred,0,0,171,85.5,3,6.80,6.80
750,Bayer 04 Leverkusen,,Ömer Toprak,0,0,200,76.05,2,6.80,6.80
751,Zenit St. Petersburg,,Javi García,0,0,221,85.33,0,6.78,6.78
752,Galatasaray,,Burak Yılmaz,0,0,77,77,6,6.78,6.78
753,Roma,,Mapou Yanga-Mbiwa,0,0,140,88.61,2,6.78,6.78
754,Shakhtar Donetsk,,Taras Stepanenko,0,0,229,79.51,1,6.77,6.77
755,Sporting,,Jonathan Silva,0,0,72,69.9,5,6.77,6.77
756,Sporting,,André Martins,0,0,35,87.5,2,6.77,6.77
757,Olympiacos FC,,Roberto Jiménez,0,0,115,59.9,1,6.77,6.77
758,Galatasaray,,Semih Kaya,0,0,219,89.02,1,6.77,6.77
759,Olympiacos FC,,Luka Milivojević,0,0,174,85.29,1,6.76,6.76
760,Liverpool,,Martin Škrtel,0,0,217,92.34,0,6.76,6.76
761,Paris Saint-Germain,,Maxwell,0,0,522,89.54,8,6.76,6.76
762,Real Madrid,,Javier Hernández,0,0,56,80,3,6.76,6.76
763,Atlético Madrid,,Fernando Torres,0,0,6,85.71,0,6.75,6.75
764,Manchester City,,Bacary Sagna,0,0,116,81.12,0,6.75,6.75
765,Juventus,,Andrea Barzagli,0,0,87,82.08,0,6.75,6.75
766,Athletic Club,,Mikel Rico,0,0,159,75.36,3,6.75,6.75
767,Malmö FF,,Markus Halsti,0,0,193,85.78,3,6.75,6.75
768,Barcelona,,Adriano,0,0,132,92.31,0,6.75,6.75
769,AS Monaco,,Bernardo Silva,0,1,78,78.79,8,6.74,6.74
770,Galatasaray,,Hamit Altıntop,0,0,187,89.9,2,6.74,6.74
771,Malmö FF,,Ricardinho,0,0,193,76.59,6,6.74,6.74
772,Borussia Dortmund,,Oliver Kirch,0,0,59,83.1,1,6.73,6.73
773,Ludogorets,,Wanderson,0,1,40,85.11,5,6.73,6.73
774,Athletic Club,,Ibai Gómez,0,0,55,69.62,4,6.73,6.73
775,FC Porto,,Evandro,0,0,157,94.58,3,6.73,6.73
776,Chelsea,,Ramires,0,0,141,84.94,0,6.72,6.72
777,Sporting,,João Mário,0,1,183,92.42,7,6.72,6.72
778,APOEL Nicosia,,Mario Sergio,0,0,159,75.71,6,6.72,6.72
779,Barcelona,,Jérémy Mathieu,0,0,220,88,0,6.72,6.72
780,Basel,,Taulant Xhaka,0,0,243,83.51,6,6.71,6.71
781,Chelsea,,Loïc Rémy,0,0,17,85,0,6.70,6.70
782,Athletic Club,,Guillermo,0,0,45,65.22,3,6.70,6.70
783,Manchester City,,Yaya Touré,0,0,307,88.47,4,6.70,6.70
784,Athletic Club,,Aritz Aduriz,0,0,46,70.77,0,6.70,6.70
785,FC Porto,,Adrián López,0,0,55,83.33,1,6.70,6.70
786,FC Bayern München,,Medhi Benatia,0,0,434,90.79,1,6.70,6.70
787,Real Madrid,,Lucas Silva,0,0,55,85.94,0,6.70,6.70
788,Borussia Dortmund,,Kevin Kampl,0,0,39,88.64,2,6.70,6.70
789,RSC Anderlecht,,Davy Roef,0,0,13,59.09,0,6.70,6.70
790,Ludogorets,,Brayan Angulo,0,0,41,82,0,6.70,6.70
791,Olympiacos FC,,Jimmy Durmaz,0,0,9,90,1,6.70,6.70
792,Arsenal,,Stefan O'Connor,0,0,6,85.71,0,6.70,6.70
793,Barcelona,,Sergi Roberto,0,0,100,91.74,0,6.70,6.70
794,AS Monaco,,Lacina Traoré,0,0,10,90.91,1,6.70,6.70
795,Benfica,,Ola John,0,0,30,69.77,1,6.70,6.70
796,Ludogorets,,Juninho Quixadá,0,0,10,66.67,1,6.70,6.70
797,NK Maribor,,Welle N'Diaye,0,0,2,100,0,6.70,6.70
