#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
382,Liverpool,,Dejan Lovren,3,2,7,1,7.20,7.20
383,Paris Saint-Germain,,Tanguy Nianzou,3,2,1,0,7.20,7.20
384,FC Bayern München,,Ivan Perišić,3,5,4,0,7.17,7.17
385,Benfica,,Rafa Silva,3,1,0,0,7.10,7.10
386,Olympique Lyonnais,,Joachim Andersen,3,7,36,0,7.10,7.10
387,Juventus,,Daniele Rugani,3,1,16,0,7.10,7.10
388,Inter,,Antonio Candreva,3,4,7,0,7.08,7.08
389,Real Madrid,,Eden Hazard,3,3,0,0,7.07,7.07
390,Inter,,Borja Valero,3,2,2,0,7.05,7.05
391,Atlético Madrid,,José María Giménez,3,1,19,0,6.98,6.98
392,Borussia Dortmund,,Mario Götze,3,0,0,0,6.97,6.97
393,Napoli,,Konstantinos Manolas,3,7,38,0,6.95,6.95
394,Juventus,,Mattia De Sciglio,3,1,8,0,6.90,6.90
395,Napoli,,Arkadiusz Milik,3,0,4,0,6.88,6.88
396,Olympique Lyonnais,,Moussa Dembélé,3,4,8,0,6.88,6.88
397,Zenit St. Petersburg,,Branislav Ivanović,3,5,33,0,6.87,6.87
398,Zenit St. Petersburg,,Yury Zhirkov,3,0,0,0,6.85,6.85
399,Lokomotiv Moscow,,João Mário,3,7,2,0,6.85,6.85
400,Tottenham Hotspur,,Ben Davies,3,2,6,0,6.83,6.83
401,Zenit St. Petersburg,,Sardar Azmoun,3,3,5,0,6.82,6.82
402,Valencia,,Denis Cheryshev,3,1,1,0,6.82,6.82
403,Red Bull Salzburg,,André Ramalho,3,5,13,0,6.80,6.80
404,SK Slavia Praha,,David Hovorka,3,5,8,0,6.80,6.80
405,Bayer 04 Leverkusen,,Kevin Volland,3,2,2,0,6.78,6.78
406,Bayer 04 Leverkusen,,Karim Bellarabi,3,2,1,0,6.78,6.78
407,Olympique Lyonnais,,Kenny Tete,3,2,7,0,6.78,6.78
408,Benfica,,Chiquinho,3,3,1,0,6.77,6.77
409,Club Brugge KV,,Odilon Kossounou,3,1,5,0,6.75,6.75
410,Galatasaray,,Sofiane Feghouli,3,4,0,0,6.72,6.72
411,Lokomotiv Moscow,,Anton Miranchuk,3,0,0,0,6.70,6.70
412,Olympiacos FC,,Miguel Ángel Guerrero,3,0,4,0,6.70,6.70
413,Liverpool,,Divock Origi,3,0,0,0,6.68,6.68
414,RB Leipzig,,Patrik Schick,3,1,4,0,6.66,6.66
415,Galatasaray,,Radamel Falcao,3,0,0,0,6.63,6.63
416,FK Crvena zvezda,,Miloš Vulić,3,3,1,0,6.63,6.63
417,Inter,,Kwadwo Asamoah,3,1,2,0,6.60,6.60
418,Lokomotiv Moscow,,Fedor Smolov,3,2,1,0,6.60,6.60
419,Atalanta,,Timothy Castagne,3,1,4,0,6.57,6.57
420,Benfica,,Jardel,3,3,8,0,6.55,6.55
421,Shakhtar Donetsk,,Dodô,3,1,6,0,6.53,6.53
422,Zenit St. Petersburg,,Oleg Shatov,3,3,2,0,6.50,6.50
423,Valencia,,Kang-in Lee,3,0,0,0,6.50,6.50
424,KRC Genk,,Paul Onuachu,3,0,3,0,6.50,6.50
425,AFC Ajax,,David Neres,3,2,0,0,6.45,6.45
426,Chelsea,,Andreas Christensen,3,3,18,0,6.45,6.45
427,Red Bull Salzburg,,Majeed Ashimeru,3,0,0,0,6.37,6.37
428,Red Bull Salzburg,,Antoine Bernede,3,2,0,0,6.30,6.30
429,FK Crvena zvezda,,Mirko Ivanić,3,2,1,0,6.30,6.30
430,Tottenham Hotspur,,Jan Vertonghen,3,1,15,0,6.30,6.30
431,KRC Genk,,Casper De Norre,3,4,9,0,6.23,6.23
432,GNK Dinamo Zagreb,,François Moubandje,3,1,2,0,6.10,6.10
433,Barcelona,,Lionel Messi,2,2,0,0,8.01,8.01
434,Barcelona,,Luis Suárez,2,4,4,0,7.60,7.60
435,Juventus,,Merih Demiral,2,1,4,0,7.60,7.60
436,Liverpool,,Mohamed Salah,2,0,0,0,7.24,7.24
437,Atlético Madrid,,Marcos Llorente,2,0,6,0,7.08,7.08
438,Inter,,Romelu Lukaku,2,1,2,0,6.98,6.98
439,Olympique Lyonnais,,Bertrand Traoré,2,1,4,0,6.96,6.96
440,Atalanta,,Luis Muriel,2,0,2,0,6.92,6.92
441,KRC Genk,,Mbwana Ally Samatta,2,0,4,0,6.90,6.90
442,Olympiacos FC,,Mathieu Valbuena,2,1,0,0,6.90,6.90
443,Benfica,,Andreas Samaris,2,0,0,0,6.90,6.90
444,Paris Saint-Germain,,Eric Maxim Choupo-Moting,2,1,1,0,6.88,6.88
445,Lille,,Victor Osimhen,2,3,4,0,6.84,6.84
446,Shakhtar Donetsk,,Tetê,2,1,0,0,6.80,6.80
447,Inter,,Valentino Lazaro,2,1,2,0,6.80,6.80
448,Manchester City,,Oleksandr Zinchenko,2,3,2,0,6.80,6.80
449,SK Slavia Praha,,Josef Hušbauer,2,3,0,0,6.78,6.78
450,KRC Genk,,Ianis Hagi,2,1,0,0,6.78,6.78
451,Manchester City,,Aymeric Laporte,2,4,5,0,6.77,6.77
452,Atlético Madrid,,Thomas Lemar,2,2,0,0,6.76,6.76
453,Borussia Dortmund,,Giovanni Reyna,2,0,0,0,6.75,6.75
454,Valencia,,Manu Vallejo,2,0,2,0,6.75,6.75
455,GNK Dinamo Zagreb,,Luka Ivanušec,2,1,3,0,6.73,6.73
456,Club Brugge KV,,Percy Tau,2,1,1,0,6.73,6.73
457,Shakhtar Donetsk,,Manor Solomon,2,1,0,0,6.72,6.72
458,Inter,,Alexis Sánchez,2,2,0,0,6.70,6.70
459,Barcelona,,Ansu Fati,2,1,0,0,6.68,6.68
460,Chelsea,,Antonio Rüdiger,2,2,7,0,6.65,6.65
461,Paris Saint-Germain,,Abdou Diallo,2,0,0,0,6.65,6.65
462,Bayer 04 Leverkusen,,Lucas Alario,2,3,1,0,6.64,6.64
463,Juventus,,Aaron Ramsey,2,0,1,0,6.60,6.60
464,Bayer 04 Leverkusen,,Daley Sinkgraven,2,1,3,0,6.60,6.60
465,Bayer 04 Leverkusen,,Kai Havertz,2,1,5,0,6.60,6.60
466,Zenit St. Petersburg,,Daler Kuzyaev,2,6,2,0,6.58,6.58
467,Paris Saint-Germain,,Edinson Cavani,2,0,0,0,6.57,6.57
468,Chelsea,,Emerson Palmieri,2,2,3,0,6.57,6.57
469,KRC Genk,,Dieumerci Ndongala,2,0,1,0,6.53,6.53
470,Olympique Lyonnais,,Rafael,2,1,1,0,6.50,6.50
471,Olympique Lyonnais,,Rayan Cherki,2,0,0,0,6.50,6.50
472,Galatasaray,,Ryan Babel,2,0,4,0,6.50,6.50
473,Bayer 04 Leverkusen,,Aleksandar Dragović,2,2,1,0,6.45,6.45
474,Lille,,Renato Sanches,2,4,1,0,6.42,6.42
475,Real Madrid,,Nacho Fernández,2,1,0,0,6.40,6.40
476,Olympiacos FC,,Vasilīs Torosidīs,2,0,2,0,6.40,6.40
477,Club Brugge KV,,David Okereke,2,0,0,0,6.40,6.40
478,Tottenham Hotspur,,Eric Dier,2,4,8,0,6.38,6.38
479,Olympiacos FC,,Lazar Ranđelović,2,0,1,0,6.33,6.33
480,SK Slavia Praha,,Ibrahim Traoré,2,3,2,0,6.30,6.30
481,Liverpool,,Joël Matip,2,1,4,0,6.20,6.20
482,Benfica,,André Almeida,2,1,3,0,6.20,6.20
483,Atalanta,,Mattia Caldara,2,5,11,0,6.17,6.17
484,RB Leipzig,,Matheus Cunha,2,3,0,0,6.05,6.05
485,Valencia,,Eliaquim Mangala,2,2,6,0,5.90,5.90
486,FK Crvena zvezda,,Jander,2,4,4,0,5.63,5.63
487,Atlético Madrid,,João Félix,1,1,1,0,7.42,7.42
488,Barcelona,,Carles Pérez,1,0,0,0,7.40,7.40
489,Juventus,,Paulo Dybala,1,1,0,0,7.38,7.38
490,SK Slavia Praha,,Ondřej Kolář,1,0,4,0,7.35,7.35
491,Juventus,,Cristiano Ronaldo,1,4,4,0,7.33,7.33
492,Borussia Dortmund,,Jadon Sancho,1,2,0,0,7.31,7.31
493,Barcelona,,Carles Aleñá,1,1,0,0,7.30,7.30
494,Lokomotiv Moscow,,Guilherme Marinato,1,0,5,1,7.30,7.30
495,Club Brugge KV,,Matej Mitrović,1,0,8,0,7.20,7.20
496,Inter,,Stefano Sensi,1,2,1,0,7.13,7.13
497,Paris Saint-Germain,,Mauro Icardi,1,0,5,0,7.07,7.07
498,FC Bayern München,,Lucas Hernández,1,2,2,0,7.00,7.00
499,Tottenham Hotspur,,Steven Bergwijn,1,0,0,0,7.00,7.00
500,Barcelona,,Samuel Umtiti,1,5,6,0,7.00,7.00
501,RB Leipzig,,Tyler Adams,1,0,2,0,6.93,6.93
502,Benfica,,Haris Seferović,1,0,0,0,6.90,6.90
503,Chelsea,,Callum Hudson-Odoi,1,2,0,0,6.82,6.82
504,Shakhtar Donetsk,,Yevhen Konoplyanka,1,1,0,0,6.80,6.80
505,Manchester City,,Taylor Harwood-Bellis,1,0,0,0,6.80,6.80
506,FK Crvena zvezda,,Richmond Boakye,1,0,5,0,6.76,6.76
507,Atlético Madrid,,Vitolo,1,1,1,0,6.75,6.75
508,Chelsea,,Kepa Arrizabalaga,1,0,3,0,6.73,6.73
509,Olympiacos FC,,Youssef El Arabi,1,0,1,0,6.70,6.70
510,Borussia Dortmund,,Paco Alcácer,1,4,2,0,6.70,6.70
511,Barcelona,,Jordi Alba,1,7,6,0,6.70,6.70
512,FK Crvena zvezda,,Radovan Pankov,1,1,2,0,6.70,6.70
513,Club Brugge KV,,Thibault Vlietinck,1,1,0,0,6.70,6.70
514,Red Bull Salzburg,,Patrick Farkas,1,0,0,0,6.70,6.70
515,Juventus,,Federico Bernardeschi,1,0,2,0,6.68,6.68
516,Napoli,,Fernando Llorente,1,1,6,0,6.68,6.68
517,Atlético Madrid,,Héctor Herrera,1,2,3,0,6.67,6.67
518,GNK Dinamo Zagreb,,Mario Gavranović,1,0,0,0,6.67,6.67
519,Bayer 04 Leverkusen,,Moussa Diaby,1,0,0,0,6.65,6.65
520,Tottenham Hotspur,,Oliver Skipp,1,1,0,0,6.65,6.65
521,Atlético Madrid,,Šime Vrsaljko,1,2,5,0,6.65,6.65
522,SK Slavia Praha,,Mick van Buren,1,0,0,0,6.65,6.65
523,KRC Genk,,Joseph Paintsil,1,3,2,0,6.65,6.65
524,Galatasaray,,Emre Mor,1,2,0,0,6.65,6.65
525,Shakhtar Donetsk,,Marcos Antônio,1,2,0,0,6.63,6.63
526,Lille,,Jonathan Ikoné,1,0,0,0,6.60,6.60
527,SK Slavia Praha,,Michal Frydrych,1,3,5,0,6.60,6.60
528,Chelsea,,Olivier Giroud,1,0,0,0,6.60,6.60
529,Chelsea,,Pedro,1,0,1,0,6.60,6.60
530,Club Brugge KV,,Siebe Schrijvers,1,3,0,0,6.60,6.60
531,Real Madrid,,Luka Jović,1,0,2,0,6.60,6.60
532,Club Brugge KV,,Loïs Openda,1,1,0,0,6.58,6.58
533,Lokomotiv Moscow,,Éder,1,3,7,0,6.56,6.56
534,Valencia,,Maximiliano Gómez,1,1,8,0,6.55,6.55
535,RB Leipzig,,Ibrahima Konaté,1,2,5,0,6.55,6.55
536,Benfica,,Carlos Vinícius,1,0,1,0,6.54,6.54
537,Bayer 04 Leverkusen,,Leon Bailey,1,0,1,1,6.53,6.53
538,Red Bull Salzburg,,Marin Pongračić,1,1,1,0,6.50,6.50
539,SK Slavia Praha,,Abdulla Yusuf Helal,1,0,0,0,6.50,6.50
540,Zenit St. Petersburg,,Aleksey Sutormin,1,1,0,0,6.50,6.50
541,Galatasaray,,Florin Andone,1,0,1,0,6.47,6.47
542,FK Crvena zvezda,,Milan Pavkov,1,0,4,0,6.47,6.47
543,Olympique Lyonnais,,Karl Toko Ekambi,1,0,2,0,6.45,6.45
544,AFC Ajax,,Siem de Jong,1,0,0,0,6.45,6.45
545,Tottenham Hotspur,,Ryan Sessegnon,1,3,3,0,6.43,6.43
546,Olympique Lyonnais,,Jean Lucas,1,0,0,0,6.40,6.40
547,AFC Ajax,,Zakaria Labyad,1,0,0,0,6.40,6.40
548,Club Brugge KV,,Mbaye Diagne,1,0,0,0,6.40,6.40
549,SK Slavia Praha,,Stanislav Tecl,1,0,0,0,6.40,6.40
550,Zenit St. Petersburg,,Igor Smolnikov,1,1,4,0,6.40,6.40
551,Red Bull Salzburg,,Cican Stanković,1,0,2,0,6.38,6.38
552,Real Madrid,,James Rodríguez,1,0,1,0,6.30,6.30
553,Borussia Dortmund,,Emre Can,1,1,1,0,6.30,6.30
554,Atlético Madrid,,Yannick Carrasco,1,0,0,0,6.00,6.00
555,Tottenham Hotspur,,Kyle Walker-Peters,1,0,3,0,5.80,5.80
556,AFC Ajax,,Jürgen Ekkelenkamp,1,0,0,0,0,
557,Tottenham Hotspur,,Malachi Fagan-Walcott,1,0,0,0,0,
558,Barcelona,,Neto,0,0,0,0,8.00,8.00
559,Juventus,,Douglas Costa,0,0,0,0,7.60,7.60
560,AFC Ajax,,André Onana,0,1,6,0,7.47,7.47
561,Zenit St. Petersburg,,Andrey Lunev,0,0,2,0,7.45,7.45
562,Juventus,,Gianluigi Buffon,0,0,1,0,7.40,7.40
563,Zenit St. Petersburg,,Mikhail Kerzhakov,0,1,4,0,7.33,7.33
564,KRC Genk,,Stephen Odey,0,0,0,0,7.30,7.30
565,Galatasaray,,Fernando Muslera,0,1,2,0,7.28,7.28
566,Tottenham Hotspur,,Paulo Gazzaniga,0,0,3,0,7.28,7.28
567,Paris Saint-Germain,,Keylor Navas,0,1,6,0,7.26,7.26
568,Liverpool,,Alisson,0,0,6,0,7.10,7.10
569,FC Bayern München,,Manuel Neuer,0,1,3,1,7.08,7.08
570,Napoli,,Alex Meret,0,1,5,0,7.07,7.07
571,RB Leipzig,,Péter Gulácsi,0,0,2,1,7.06,7.06
572,Juventus,,Gonzalo Higuaín,0,0,2,0,7.05,7.05
573,Borussia Dortmund,,Roman Bürki,0,0,6,0,7.04,7.04
574,Benfica,,Raúl de Tomás,0,0,4,0,7.00,7.00
575,Barcelona,,Marc-André ter Stegen,0,1,10,0,6.99,6.99
576,Valencia,,Kévin Gameiro,0,0,0,0,6.98,6.98
577,FC Bayern München,,Álvaro Odriozola,0,0,2,0,6.95,6.95
578,Benfica,,Odysseas Vlachodimos,0,2,11,0,6.95,6.95
579,FK Crvena zvezda,,Milan Borjan,0,0,10,1,6.95,6.95
580,Atlético Madrid,,Jan Oblak,0,0,9,0,6.94,6.94
581,Real Madrid,,Thibaut Courtois,0,1,8,0,6.93,6.93
582,Galatasaray,,Adem Büyük,0,0,1,0,6.90,6.90
583,Manchester City,,John Stones,0,2,0,0,6.90,6.90
584,Napoli,,Stanislav Lobotka,0,0,0,0,6.90,6.90
585,Paris Saint-Germain,,Colin Dagba,0,2,0,0,6.90,6.90
586,Juventus,,Wojciech Szczęsny,0,0,4,0,6.90,6.90
587,Inter,,Samir Handanović,0,0,3,0,6.88,6.88
588,Manchester City,,Sergio Agüero,0,0,1,0,6.87,6.87
589,Paris Saint-Germain,,Sergio Rico,0,0,0,0,6.87,6.87
590,Valencia,,Jasper Cillessen,0,1,5,0,6.87,6.87
591,Chelsea,,Michy Batshuayi,0,0,1,0,6.80,6.80
592,RB Leipzig,,Yvon Mvogo,0,0,0,0,6.80,6.80
593,Manchester City,,David Silva,0,2,0,0,6.80,6.80
594,Bayer 04 Leverkusen,,Lukáš Hrádecký,0,1,1,1,6.80,6.80
595,Barcelona,,Ousmane Dembélé,0,0,0,0,6.78,6.78
596,Manchester City,,Ederson,0,0,4,1,6.76,6.76
597,Real Madrid,,Gareth Bale,0,4,1,0,6.73,6.73
598,GNK Dinamo Zagreb,,Dominik Livaković,0,0,5,0,6.73,6.73
599,Olympiacos FC,,José Sá,0,1,4,0,6.72,6.72
600,Atalanta,,Roger Ibañez,0,0,1,0,6.70,6.70
601,Lokomotiv Moscow,,Solomon Kvirkvelia,0,2,9,0,6.70,6.70
602,Lokomotiv Moscow,,Anton Kochenkov,0,0,1,0,6.70,6.70
603,Real Madrid,,Alphonse Aréola,0,0,0,0,6.70,6.70
604,Napoli,,Sebastiano Luperto,0,3,6,0,6.70,6.70
605,Zenit St. Petersburg,,Róbert Mak,0,0,0,0,6.70,6.70
606,Red Bull Salzburg,,Carlos Coronel,0,0,3,0,6.70,6.70
607,Paris Saint-Germain,,Julian Draxler,0,1,0,0,6.66,6.66
608,Olympique Lyonnais,,Anthony Lopes,0,0,5,1,6.66,6.66
609,SK Slavia Praha,,Milan Škoda,0,0,0,0,6.65,6.65
610,Atalanta,,Marco Sportiello,0,0,1,0,6.65,6.65
611,Atalanta,,Pierluigi Gollini,0,0,7,0,6.64,6.64
612,Lille,,Mike Maignan,0,0,4,0,6.63,6.63
613,Atlético Madrid,,Diego Costa,0,0,8,0,6.63,6.63
614,Real Madrid,,Lucas Vázquez,0,1,0,0,6.63,6.63
615,Lille,,Loïc Rémy,0,0,2,0,6.60,6.60
616,Lille,,Léo Jardim,0,0,0,0,6.60,6.60
617,Tottenham Hotspur,,Victor Wanyama,0,1,0,0,6.60,6.60
618,Valencia,,Thierry Correia,0,1,0,0,6.60,6.60
619,Barcelona,,Monchu,0,0,2,0,6.60,6.60
620,Club Brugge KV,,Dion Cools,0,0,0,0,6.60,6.60
621,KRC Genk,,Neto Borges,0,0,0,0,6.60,6.60
622,Lokomotiv Moscow,,Stanislav Magkeev,0,0,1,0,6.60,6.60
623,Bayer 04 Leverkusen,,Paulinho,0,0,0,0,6.60,6.60
624,AFC Ajax,,Perr Schuurs,0,2,1,0,6.60,6.60
625,Inter,,Sebastiano Esposito,0,0,2,0,6.60,6.60
626,Napoli,,Eljif Elmas,0,0,0,0,6.58,6.58
627,GNK Dinamo Zagreb,,Marko Đira,0,1,0,0,6.57,6.57
628,AFC Ajax,,Klaas-Jan Huntelaar,0,0,0,0,6.57,6.57
629,KRC Genk,,Gaëtan Coucke,0,0,7,1,6.56,6.56
630,Valencia,,Jaume Doménech,0,1,4,0,6.55,6.55
631,Atalanta,,Duván Zapata,0,0,4,0,6.54,6.54
632,Shakhtar Donetsk,,Andriy Pyatov,0,0,1,1,6.52,6.52
633,GNK Dinamo Zagreb,,Damian Kądzior,0,0,0,0,6.50,6.50
634,Real Madrid,,Marco Asensio,0,0,0,0,6.50,6.50
635,Liverpool,,Xherdan Shaqiri,0,0,0,0,6.50,6.50
636,Borussia Dortmund,,Leonardo Balerdi,0,0,0,0,6.50,6.50
637,Napoli,,Gianluca Gaetano,0,0,0,0,6.50,6.50
638,GNK Dinamo Zagreb,,Izet Hajrović,0,0,0,0,6.50,6.50
639,Atalanta,,Adrien Tameze,0,0,1,0,6.50,6.50
640,Lokomotiv Moscow,,Alexander Kolomeitsev,0,0,0,0,6.50,6.50
641,Napoli,,Matteo Politano,0,1,0,0,6.50,6.50
642,Zenit St. Petersburg,,Aleksandr Erokhin,0,1,3,0,6.48,6.48
643,Olympiacos FC,,Maximiliano Lovera,0,0,0,0,6.47,6.47
644,Club Brugge KV,,Simon Mignolet,0,0,8,1,6.47,6.47
645,Galatasaray,,Selçuk İnan,0,2,2,0,6.45,6.45
646,Olympique Lyonnais,,Amine Gouiri,0,0,0,0,6.40,6.40
647,GNK Dinamo Zagreb,,Lovro Majer,0,0,0,0,6.40,6.40
648,Napoli,,Amin Younes,0,0,1,0,6.40,6.40
649,Juventus,,Marco Olivieri,0,0,0,0,6.40,6.40
650,Lokomotiv Moscow,,Daniil Kulikov,0,1,0,0,6.40,6.40
651,Borussia Dortmund,,Mahmoud Dahoud,0,1,0,0,6.40,6.40
652,Benfica,,Caio,0,0,0,0,6.40,6.40
653,Lille,,Adama Soumaoro,0,4,3,0,6.30,6.30
654,Manchester City,,Claudio Bravo,0,0,2,0,6.30,6.30
655,Borussia Dortmund,,Jacob Bruun Larsen,0,0,0,0,6.30,6.30
656,Chelsea,,Ross Barkley,0,1,1,0,6.30,6.30
657,FK Crvena zvezda,,Tomané,0,0,2,0,6.27,6.27
658,Napoli,,David Ospina,0,0,0,0,6.25,6.25
659,SK Slavia Praha,,Lukáš Provod,0,0,0,0,6.25,6.25
660,Shakhtar Donetsk,,Dentinho,0,0,0,0,6.25,6.25
661,Real Madrid,,Brahim Díaz,0,0,0,0,6.20,6.20
662,RB Leipzig,,Ademola Lookman,0,0,0,0,6.20,6.20
663,Valencia,,Alessandro Florenzi,0,1,0,0,6.20,6.20
664,Tottenham Hotspur,,Japhet Tanganga,0,0,1,0,6.20,6.20
665,GNK Dinamo Zagreb,,Iyayi Believe Atiemwen,0,0,0,0,6.20,6.20
666,Benfica,,David Tavares,0,0,0,0,6.20,6.20
667,Galatasaray,,Şener Özbayraklı,0,0,0,0,6.20,6.20
668,Borussia Dortmund,,Nico Schulz,0,1,1,0,6.20,6.20
669,Tottenham Hotspur,,Hugo Lloris,0,0,4,0,6.18,6.18
670,Lille,,Thiago Maia,0,1,0,0,6.10,6.10
671,Atalanta,,Jacopo Da Riva,0,1,0,0,6.10,6.10
672,Liverpool,,Adrián,0,0,0,1,6.03,6.03
673,SK Slavia Praha,,Jaroslav Zelený,0,1,0,0,6.03,6.03
674,Benfica,,Jota,0,0,0,0,6.00,6.00
675,Chelsea,,Willy Caballero,0,0,2,0,5.75,5.75
676,KRC Genk,,Maarten Vandevoordt,0,1,0,1,4.30,4.30
677,FC Bayern München,,Joshua Zirkzee,0,0,0,0,0,
678,Red Bull Salzburg,,Sekou Koita,0,1,0,0,0,
679,Atalanta,,Musa Barrow,0,0,0,0,0,
680,Shakhtar Donetsk,,Danylo Sikan,0,0,0,0,0,
681,Galatasaray,,Erencan Yardımcı,0,0,0,0,0,
682,Borussia Dortmund,,Marcel Schmelzer,0,0,0,0,0,
683,GNK Dinamo Zagreb,,Mario Šitum,0,0,0,0,0,
684,Red Bull Salzburg,,Albert Vallci,0,0,1,0,0,
685,Juventus,,Simone Muratore,0,0,0,0,0,
