#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
349,Lazio,,Wesley Hoedt,0,0,280,91.21,0,6.89,6.89
350,Real Madrid,,Vinícius Júnior,0,1,193,84.65,9,6.88,6.88
351,Inter,,Nicolò Barella,0,1,242,81.21,5,6.88,6.88
352,Manchester United,,Aaron Wan-Bissaka,0,1,173,79,3,6.88,6.88
353,Real Madrid,,Eden Hazard,0,0,137,87.26,2,6.88,6.88
354,Barcelona,,Marc-André ter Stegen,0,0,101,90.18,0,6.88,6.88
355,Club Brugge KV,,Odilon Kossounou,0,0,242,87.68,0,6.88,6.88
356,FC Midtjylland,,Jens Cajuste,0,1,81,72.32,2,6.88,6.88
357,Olympique de Marseille,,Pape Gueye,0,0,92,85.19,0,6.88,6.88
358,Shakhtar Donetsk,,Taison,0,0,114,87.02,1,6.88,6.88
359,Lazio,,Luiz Felipe,0,0,87,90.63,0,6.88,6.88
360,Manchester City,,Fernandinho,0,0,236,89.06,5,6.87,6.87
361,Liverpool,,Andrew Robertson,0,0,436,80.29,13,6.87,6.87
362,Zenit St. Petersburg,,Wílmar Barrios,0,0,257,86.24,2,6.87,6.87
363,Sevilla,,Diego Carlos,0,0,533,88.39,2,6.86,6.86
364,Atalanta,,Rafael Tolói,0,0,242,79.08,1,6.86,6.86
365,FC Bayern München,,Douglas Costa,0,1,95,82.61,4,6.86,6.86
366,Lazio,,Jean-Daniel Akpa Akpro,0,0,70,77.78,1,6.85,6.85
367,Borussia M'gladbach,,Stefan Lainer,0,1,205,76.21,4,6.85,6.85
368,Borussia Dortmund,,Dan-Axel Zagadou,0,0,8,88.89,0,6.85,6.85
369,Stade Rennais,,Alfred Gomis,0,0,81,61.83,0,6.85,6.85
370,AFC Ajax,,André Onana,0,0,214,76.16,0,6.85,6.85
371,Shakhtar Donetsk,,Valeriy Bondar,0,0,304,88.37,0,6.85,6.85
372,Atlético Madrid,,Koke,0,0,437,88.1,2,6.85,6.85
373,Barcelona,,Pedri,0,1,286,87.73,4,6.84,6.84
374,Juventus,,Arthur,0,0,310,93.37,2,6.84,6.84
375,FC Porto,,Marko Grujić,0,0,144,80.9,2,6.84,6.84
376,Paris Saint-Germain,,Layvin Kurzawa,0,0,153,83.61,3,6.84,6.84
377,Dynamo Kyiv,,Mykola Shaparenko,0,0,229,92.34,1,6.84,6.84
378,Barcelona,,Miralem Pjanić,0,0,547,91.93,8,6.84,6.84
379,Atlético Madrid,,Stefan Savić,0,0,275,83.08,0,6.84,6.84
380,Manchester United,,Nemanja Matić,0,0,189,88.73,0,6.83,6.83
381,Liverpool,,Rhys Williams,0,0,200,86.96,0,6.83,6.83
382,Ferencváros TC,,Igor Kharatin,0,0,260,93.86,0,6.82,6.82
383,FK Krasnodar,,Cristian Ramírez,0,0,121,75.63,2,6.82,6.82
384,FC Porto,,Pepe,0,0,211,79.62,2,6.82,6.82
385,Sevilla,,Nemanja Gudelj,0,0,326,91.57,0,6.82,6.82
386,Borussia M'gladbach,,Yann Sommer,0,0,249,79.55,0,6.81,6.81
387,Real Madrid,,Thibaut Courtois,0,0,298,77,0,6.81,6.81
388,Shakhtar Donetsk,,Manor Solomon,0,0,117,94.35,0,6.80,6.80
389,Chelsea,,Tammy Abraham,0,1,38,79.17,1,6.80,6.80
390,AFC Ajax,,Lassina Traoré,0,1,43,63.24,2,6.80,6.80
391,Stade Rennais,,Georginio Rutter,0,0,6,100,1,6.80,6.80
392,Atalanta,,Aleksei Miranchuk,0,0,11,73.33,0,6.80,6.80
393,Borussia Dortmund,,Łukasz Piszczek,0,0,173,86.5,0,6.80,6.80
394,Inter,,Matteo Darmian,0,0,49,72.06,3,6.80,6.80
395,Juventus,,Weston McKennie,0,0,140,81.4,5,6.80,6.80
396,FK Krasnodar,,Viktor Claesson,0,1,74,74,7,6.80,6.80
397,Lazio,,Adam Marušić,0,1,201,84.45,9,6.80,6.80
398,Atalanta,,Amad Diallo,0,0,8,80,1,6.80,6.80
399,Barcelona,,Ilaix Moriba,0,0,18,90,0,6.80,6.80
400,Stade Rennais,,Daniele Rugani,0,0,3,100,0,6.80,6.80
401,Club Brugge KV,,Ethan Horvath,0,0,17,51.52,0,6.80,6.80
402,Lokomotiv Moscow,,Maksim Mukhin,0,0,21,87.5,0,6.80,6.80
403,Liverpool,,Joël Matip,0,0,108,84.38,0,6.80,6.80
404,Real Madrid,,Álvaro Odriozola,0,0,7,87.5,0,6.80,6.80
405,Manchester United,,Timothy Fosu-Mensah,0,0,15,88.24,0,6.80,6.80
406,RB Leipzig,,Benjamin Henrichs,0,0,51,69.86,2,6.80,6.80
407,Olympiacos FC,,Ousseynou Ba,0,0,92,86.79,0,6.80,6.80
408,Başakşehir FK,,Mahmut Tekdemir,0,0,102,89.47,3,6.80,6.80
409,AFC Ajax,,Edson Álvarez,0,0,51,80.95,1,6.80,6.80
410,AFC Ajax,,Lisandro Martínez,0,0,206,81.42,1,6.80,6.80
411,Atlético Madrid,,Renan Lodi,0,0,165,84.62,2,6.80,6.80
412,Sevilla,,Fernando,0,1,290,90.06,2,6.79,6.79
413,Atlético Madrid,,Saúl Ñíguez,0,0,228,86.69,1,6.78,6.78
414,Manchester United,,David De Gea,0,0,77,72.64,0,6.78,6.78
415,Manchester United,,Harry Maguire,0,0,295,87.54,2,6.78,6.78
416,Club Brugge KV,,Simon Mignolet,0,0,150,73.17,0,6.78,6.78
417,Olympiacos FC,,Pape Abou Cissé,0,0,189,73.26,1,6.78,6.78
418,Lokomotiv Moscow,,Grzegorz Krychowiak,0,0,151,80.75,2,6.78,6.78
419,Borussia Dortmund,,Julian Brandt,0,0,152,85.88,6,6.78,6.78
420,Inter,,Ivan Perišić,0,0,60,68.97,4,6.77,6.77
421,FC Porto,,Malang Sarr,0,0,138,85.71,0,6.77,6.77
422,Inter,,Samir Handanović,0,0,138,89.61,0,6.77,6.77
423,RB Leipzig,,Péter Gulácsi,0,0,194,74.9,0,6.76,6.76
424,Lazio,,Felipe Caicedo,0,0,41,83.67,2,6.76,6.76
425,Ferencváros TC,,Aissa Laïdouni,0,0,80,81.63,2,6.76,6.76
426,Red Bull Salzburg,,Mohamed Camara,0,0,212,80.92,1,6.76,6.76
427,Atlético Madrid,,Felipe,0,0,77,64.71,0,6.76,6.76
428,Stade Rennais,,Steven​ N'Zonzi,0,0,310,91.18,2,6.76,6.76
429,FC Midtjylland,,Awer Mabil,0,0,109,71.24,5,6.75,6.75
430,Dynamo Kyiv,,Denys Popov,0,0,274,86.16,1,6.75,6.75
431,Inter,,Roberto Gagliardini,0,1,98,83.05,2,6.75,6.75
432,Red Bull Salzburg,,Majeed Ashimeru,0,0,41,97.62,0,6.75,6.75
433,Lazio,,Ştefan Radu,0,0,60,89.55,0,6.75,6.75
434,Manchester United,,Fred,0,0,180,87.8,1,6.75,6.75
435,Shakhtar Donetsk,,Mykola Matviyenko,0,0,130,80.75,2,6.75,6.75
436,Olympiacos FC,,Rúben Semedo,0,0,272,86.62,0,6.75,6.75
437,Borussia Dortmund,,Thomas Delaney,0,0,238,87.82,1,6.74,6.74
438,Borussia M'gladbach,,Christoph Kramer,0,0,361,90.7,1,6.74,6.74
439,Manchester United,,Donny van de Beek,0,0,164,86.77,5,6.74,6.74
440,Lokomotiv Moscow,,Dmitry Rybchinskiy,0,0,44,86.27,2,6.74,6.74
441,FC Porto,,Fábio Vieira,0,0,54,90,0,6.73,6.73
442,FK Krasnodar,,Magomed Shapi Suleymanov,0,0,69,81.18,1,6.73,6.73
443,Zenit St. Petersburg,,Malcom,0,0,93,89.42,2,6.73,6.73
444,FC Bayern München,,Chris Richards,0,0,76,87.36,0,6.73,6.73
445,Lokomotiv Moscow,,Stanislav Magkeev,0,0,56,70.89,1,6.73,6.73
446,Liverpool,,Konstantinos Tsimikas,0,0,61,78.21,0,6.73,6.73
447,FC Midtjylland,,Frank Onyeka,0,0,146,84.88,2,6.73,6.73
448,AFC Ajax,,Perr Schuurs,0,0,289,81.64,0,6.73,6.73
449,Stade Rennais,,Serhou Guirassy,0,0,53,66.25,0,6.73,6.73
450,FK Krasnodar,,Wanderson,0,0,63,73.26,1,6.73,6.73
451,Olympique de Marseille,,Duje Ćaleta-Car,0,0,225,87.21,1,6.73,6.73
452,FC Bayern München,,Bouna Sarr,0,0,124,87.32,4,6.73,6.73
453,Stade Rennais,,Adrien Truffert,0,0,130,82.8,2,6.72,6.72
454,Zenit St. Petersburg,,Magomed Ozdoev,0,0,117,78,2,6.72,6.72
455,Ferencváros TC,,Róbert Mak,0,0,42,84,3,6.72,6.72
456,Club Brugge KV,,Mats Rits,0,0,126,81.29,3,6.72,6.72
457,RB Leipzig,,Willi Orbán,0,0,165,84.62,0,6.72,6.72
458,AFC Ajax,,Nicolás Tagliafico,0,0,184,74.8,0,6.72,6.72
459,Başakşehir FK,,Berkay Özcan,0,0,196,92.45,2,6.72,6.72
460,Borussia M'gladbach,,Matthias Ginter,0,0,365,82.02,2,6.71,6.71
461,Dynamo Kyiv,,Viktor Tsygankov,0,0,103,74.1,1,6.70,6.70
462,FC Porto,,Luis Díaz,0,0,88,80,3,6.70,6.70
463,Lokomotiv Moscow,,Éder,0,0,40,68.97,2,6.70,6.70
464,RB Leipzig,,Alexander Sørloth,0,0,24,88.89,1,6.70,6.70
465,Başakşehir FK,,Mehmet Topal,0,0,78,87.64,0,6.70,6.70
466,Juventus,,Paulo Dybala,0,0,107,86.99,3,6.70,6.70
467,FC Midtjylland,,Anders Dreyer,0,0,94,75.2,4,6.70,6.70
468,RB Leipzig,,Marcel Sabitzer,0,1,315,80.15,4,6.70,6.70
469,FC Porto,,Felipe Anderson,0,0,16,88.89,2,6.70,6.70
470,Manchester City,,Tommy Doyle,0,0,1,100,0,6.70,6.70
471,Liverpool,,Billy Koumetio,0,0,11,61.11,0,6.70,6.70
472,Lazio,,Szymon Czyż,0,0,3,60,0,6.70,6.70
473,FC Porto,,João Mário,0,0,15,57.69,1,6.70,6.70
474,FK Krasnodar,,Ari,0,0,7,50,1,6.70,6.70
475,Zenit St. Petersburg,,Leon Musaev,0,0,24,80,0,6.70,6.70
476,Real Madrid,,Isco,0,0,63,79.75,1,6.70,6.70
477,Liverpool,,Alex Oxlade-Chamberlain,0,0,12,75,0,6.70,6.70
478,Stade Rennais,,M'Baye Niang,0,0,15,71.43,0,6.70,6.70
479,Club Brugge KV,,Siebe Schrijvers,0,0,17,80.95,0,6.70,6.70
480,Manchester United,,Alex Telles,0,0,80,74.07,10,6.70,6.70
481,Lokomotiv Moscow,,Daniil Kulikov,0,0,106,76.26,1,6.70,6.70
482,Juventus,,Merih Demiral,0,0,299,92,0,6.70,6.70
483,Zenit St. Petersburg,,Douglas Santos,0,0,157,78.89,3,6.70,6.70
484,Stade Rennais,,Damien Da Silva,0,0,283,85.24,1,6.70,6.70
485,Juventus,,Federico Bernardeschi,0,1,54,83.08,5,6.69,6.69
486,FC Midtjylland,,Sory Kaba,0,1,69,62.73,1,6.68,6.68
487,Lokomotiv Moscow,,Maciej Rybus,0,0,143,72.59,2,6.68,6.68
488,Zenit St. Petersburg,,Dejan Lovren,0,0,172,86.43,0,6.68,6.68
489,Zenit St. Petersburg,,Aleksandr Erokhin,0,0,51,82.26,3,6.68,6.68
490,Red Bull Salzburg,,Patson Daka,0,1,30,60,3,6.68,6.68
491,Borussia Dortmund,,Giovanni Reyna,0,1,223,86.43,7,6.68,6.68
492,Dynamo Kyiv,,Serhiy Sydorchuk,0,0,213,89.12,1,6.68,6.68
493,Red Bull Salzburg,,Karim Adeyemi,0,0,4,57.14,0,6.67,6.67
494,Lokomotiv Moscow,,Rifat Zhemaletdinov,0,1,17,65.38,1,6.67,6.67
495,FC Porto,,Toni Martínez,0,0,14,63.64,0,6.67,6.67
496,FK Krasnodar,,Egor Sorokin,0,0,59,76.62,1,6.67,6.67
497,Borussia Dortmund,,Emre Can,0,0,176,83.41,1,6.67,6.67
498,Liverpool,,Georginio Wijnaldum,0,0,337,90.59,1,6.67,6.67
499,Borussia M'gladbach,,Jonas Hofmann,0,0,120,82.19,5,6.66,6.66
500,Manchester United,,Victor Lindelöf,0,0,180,87.38,0,6.66,6.66
501,Paris Saint-Germain,,Idrissa Gueye,0,0,222,86.38,2,6.66,6.66
502,Başakşehir FK,,Demba Ba,0,1,68,75.56,1,6.65,6.65
503,Red Bull Salzburg,,Masaya Okugawa,0,0,4,80,0,6.65,6.65
504,FC Porto,,Nanú,0,1,33,78.57,1,6.65,6.65
505,Atlético Madrid,,Moussa Dembélé,0,0,7,70,0,6.65,6.65
506,Club Brugge KV,,Youssouph Badji,0,0,3,42.86,0,6.65,6.65
507,Zenit St. Petersburg,,Daniil Shamkin,0,0,14,82.35,0,6.65,6.65
508,FC Midtjylland,,Luca Pfeiffer,0,0,5,45.45,0,6.65,6.65
509,Borussia M'gladbach,,Tony Jantschke,0,0,59,93.65,0,6.65,6.65
510,Liverpool,,Naby Keïta,0,0,71,86.59,3,6.65,6.65
511,Red Bull Salzburg,,Noah Okafor,0,0,23,85.19,1,6.65,6.65
512,Club Brugge KV,,Simon Deli,0,0,206,88.03,0,6.65,6.65
513,Sevilla,,Lucas Ocampos,0,0,130,75.58,6,6.64,6.64
514,Ferencváros TC,,Franck Boli,0,0,18,94.74,1,6.64,6.64
515,FK Krasnodar,,Tonny Vilhena,0,1,110,80.88,4,6.64,6.64
516,Başakşehir FK,,Martin Škrtel,0,0,185,85.25,2,6.64,6.64
517,Paris Saint-Germain,,Presnel Kimpembe,0,0,518,93.17,0,6.64,6.64
518,Borussia Dortmund,,Ansgar Knauff,0,0,13,59.09,2,6.63,6.63
519,Stade Rennais,,Flavien Tait,0,0,28,90.32,0,6.63,6.63
520,RB Leipzig,,Ibrahima Konaté,0,0,226,81,0,6.63,6.63
521,Lazio,,Mohamed Fares,0,0,80,67.8,0,6.63,6.63
522,Zenit St. Petersburg,,Daler Kuzyaev,0,0,210,86.78,2,6.63,6.63
523,Atlético Madrid,,Lucas Torreira,0,0,40,86.96,0,6.63,6.63
524,FC Porto,,Mehdi Taremi,0,0,23,74.19,0,6.62,6.62
525,Olympique de Marseille,,Valère Germain,0,0,36,73.47,3,6.62,6.62
526,Inter,,Danilo D'Ambrosio,0,0,192,88.07,3,6.62,6.62
527,RB Leipzig,,Kevin Kampl,0,1,167,90.27,1,6.62,6.62
528,Olympiacos FC,,Giorgos Masouras,0,0,61,71.76,4,6.62,6.62
529,AFC Ajax,,Davy Klaassen,0,0,165,80.49,1,6.62,6.62
530,Borussia Dortmund,,Marwin Hitz,0,0,107,68.15,0,6.62,6.62
531,Borussia Dortmund,,Mateu Morey,0,0,152,78.76,0,6.61,6.61
532,Atlético Madrid,,Jan Oblak,0,0,95,53.37,0,6.61,6.61
533,RB Leipzig,,Emil Forsberg,0,1,128,85.91,7,6.60,6.60
534,Olympiacos FC,,Ahmed Hassan,0,0,3,50,0,6.60,6.60
535,FC Bayern München,,Jamal Musiala,0,0,84,87.5,0,6.60,6.60
536,RB Leipzig,,Justin Kluivert,0,0,36,75,2,6.60,6.60
537,AFC Ajax,,Mohammed Kudus,0,0,1,100,0,6.60,6.60
538,Chelsea,,Kepa Arrizabalaga,0,0,21,87.5,0,6.60,6.60
539,FC Bayern München,,Joshua Zirkzee,0,0,2,100,0,6.60,6.60
540,Juventus,,Radu Drăguşin,0,0,25,96.15,0,6.60,6.60
541,Barcelona,,Samuel Umtiti,0,0,25,100,1,6.60,6.60
542,Club Brugge KV,,Ignace Van der Brempt,0,0,1,100,0,6.60,6.60
543,FC Porto,,Francisco Conceição,0,0,4,100,0,6.60,6.60
544,FC Bayern München,,Angelo Stiller,0,0,24,92.31,0,6.60,6.60
545,Atalanta,,Matteo Ruggeri,0,0,13,92.86,0,6.60,6.60
546,Ferencváros TC,,Adnan Kovačević,0,0,114,85.71,0,6.60,6.60
547,Ferencváros TC,,Abraham Frimpong,0,0,85,91.4,0,6.60,6.60
548,FK Krasnodar,,Ruslan Kambolov,0,0,2,40,0,6.60,6.60
549,Juventus,,Giorgio Chiellini,0,0,153,91.62,1,6.60,6.60
550,Shakhtar Donetsk,,Viktor Kovalenko,0,0,65,86.67,2,6.60,6.60
551,RB Leipzig,,Marcel Halstenberg,0,0,94,86.24,1,6.60,6.60
552,Lokomotiv Moscow,,Fedor Smolov,0,0,47,71.21,2,6.60,6.60
553,Shakhtar Donetsk,,Júnior Moraes,0,0,30,81.08,1,6.60,6.60
554,AFC Ajax,,Sean Klaiber,0,0,27,81.82,1,6.60,6.60
555,Club Brugge KV,,Michael Krmenčík,0,0,4,57.14,0,6.60,6.60
556,Başakşehir FK,,Danijel Aleksić,0,0,42,82.35,0,6.60,6.60
557,Manchester United,,Edinson Cavani,0,0,46,82.14,1,6.60,6.60
558,Stade Rennais,,Nayef Aguerd,0,0,177,88.06,0,6.60,6.60
559,Dynamo Kyiv,,Vitaliy Mykolenko,0,0,167,81.86,4,6.60,6.60
560,Stade Rennais,,Romain Del Castillo,0,0,45,78.95,1,6.60,6.60
561,Shakhtar Donetsk,,Davit Khocholava,0,0,168,88.89,0,6.60,6.60
562,Borussia M'gladbach,,Denis Zakaria,0,0,105,92.11,1,6.60,6.60
563,Stade Rennais,,Clément Grenier,0,0,92,81.42,2,6.60,6.60
564,Dynamo Kyiv,,Denys Garmash,0,0,39,76.47,0,6.60,6.60
565,Lokomotiv Moscow,,Vladislav Ignatjev,0,0,76,71.03,1,6.60,6.60
566,Juventus,,Dejan Kulusevski,0,0,57,73.08,3,6.60,6.60
567,Club Brugge KV,,Clinton Mata,0,0,270,82.07,2,6.60,6.60
568,Ferencváros TC,,Somália,0,0,159,85.95,4,6.60,6.60
569,Borussia M'gladbach,,Breel Embolo,0,0,67,79.76,3,6.59,6.59
570,Barcelona,,Francisco Trincão,0,0,158,82.72,2,6.59,6.59
571,Atalanta,,Marten de Roon,0,0,212,77.09,3,6.58,6.58
572,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,107,72.79,0,6.58,6.58
573,Olympique de Marseille,,Boubacar Kamara,0,0,198,82.85,0,6.58,6.58
574,Olympiacos FC,,Mady Camara,0,0,106,75.18,1,6.58,6.58
575,Lazio,,Danilo Cataldi,0,0,58,89.23,1,6.58,6.58
576,FC Midtjylland,,Nicolas Madsen,0,0,29,72.5,1,6.58,6.58
577,Shakhtar Donetsk,,Alan Patrick,0,0,95,84.07,0,6.58,6.58
578,Manchester City,,Sergio Agüero,0,0,17,77.27,0,6.57,6.57
579,Barcelona,,Ronald Araújo,0,0,84,93.33,0,6.57,6.57
580,Atlético Madrid,,Vitolo,0,0,12,63.16,0,6.57,6.57
581,Borussia M'gladbach,,Ibrahima Traoré,0,0,7,77.78,0,6.57,6.57
582,Paris Saint-Germain,,Pablo Sarabia,0,0,54,81.82,5,6.57,6.57
583,Lokomotiv Moscow,,François Kamano,0,0,36,81.82,0,6.57,6.57
584,FC Midtjylland,,Bozhidar Kraev,0,0,11,61.11,0,6.57,6.57
585,Dynamo Kyiv,,Illia Zabarnyi,0,0,282,89.52,0,6.57,6.57
586,Shakhtar Donetsk,,Dodô,0,0,252,86.3,3,6.57,6.57
587,Ferencváros TC,,Isael,0,0,74,78.72,3,6.57,6.57
588,Lazio,,Vedat Muriqi,0,0,39,65,3,6.56,6.56
589,Borussia Dortmund,,Reinier,0,0,16,84.21,0,6.55,6.55
590,FC Bayern München,,Alexander Nübel,0,0,58,82.86,0,6.55,6.55
591,Barcelona,,Konrad de la Fuente,0,0,10,100,2,6.55,6.55
592,Sevilla,,Franco Vázquez,0,0,32,71.11,1,6.55,6.55
593,Dynamo Kyiv,,Oleksandr Karavayev,0,0,96,73.85,2,6.55,6.55
594,Inter,,Alexis Sánchez,0,0,36,78.26,4,6.54,6.54
595,Manchester United,,Axel Tuanzebe,0,0,70,88.61,0,6.54,6.54
596,Barcelona,,Clément Lenglet,0,0,454,93.8,1,6.54,6.54
597,Sevilla,,Oussama Idrissi,0,1,43,84.31,1,6.53,6.53
598,FC Midtjylland,,Gustav Isaksen,0,0,8,80,1,6.53,6.53
599,Stade Rennais,,Adrien Hunou,0,0,14,77.78,0,6.53,6.53
600,Stade Rennais,,Hamari Traoré,0,0,238,80.95,1,6.53,6.53
601,Atalanta,,José Luis Palomino,0,0,112,83.58,0,6.53,6.53
602,Ferencváros TC,,Miha Blažič,0,0,390,84.97,3,6.53,6.53
603,Shakhtar Donetsk,,Marcos Antônio,0,0,138,89.61,2,6.53,6.53
604,Club Brugge KV,,Éder Balanta,0,0,99,81.15,1,6.53,6.53
605,Başakşehir FK,,Fredrik Gulbrandsen,0,0,24,70.59,2,6.53,6.53
606,Sevilla,,Karim Rekik,0,0,94,81.03,1,6.53,6.53
607,Olympiacos FC,,Lazar Ranđelović,0,0,54,75,0,6.53,6.53
608,Borussia M'gladbach,,Patrick Herrmann,0,0,14,82.35,0,6.53,6.53
609,Olympiacos FC,,Youssef El Arabi,0,0,60,72.29,2,6.52,6.52
610,Ferencváros TC,,Lasha Dvali,0,0,275,85.67,1,6.52,6.52
611,Olympiacos FC,,José Holebas,0,0,141,79.66,1,6.52,6.52
612,Olympique de Marseille,,Darío Benedetto,0,0,30,75,1,6.52,6.52
613,FK Krasnodar,,Kaio,0,0,156,77.23,1,6.52,6.52
614,Zenit St. Petersburg,,Aleksey Sutormin,0,1,131,89.73,5,6.50,6.50
615,Manchester City,,Cole Palmer,0,0,5,100,0,6.50,6.50
616,Real Madrid,,Hugo Duro,0,0,6,85.71,0,6.50,6.50
617,Barcelona,,Matheus Fernandes,0,0,14,100,0,6.50,6.50
618,Borussia M'gladbach,,Michael Lang,0,0,6,85.71,0,6.50,6.50
619,Red Bull Salzburg,,Albert Vallci,0,0,20,68.97,0,6.50,6.50
620,Olympiacos FC,,Bruma,0,0,31,79.49,0,6.50,6.50
621,FC Bayern München,,Marc Roca,0,0,153,93.87,0,6.50,6.50
622,Shakhtar Donetsk,,Fernando,0,0,13,86.67,0,6.50,6.50
623,Olympiacos FC,,Rúben Vinagre,0,0,7,63.64,0,6.50,6.50
624,Olympique de Marseille,,Yuto Nagatomo,0,0,33,91.67,0,6.50,6.50
625,Ferencváros TC,,Roko Baturina,0,0,11,78.57,0,6.50,6.50
626,AFC Ajax,,Klaas-Jan Huntelaar,0,0,12,92.31,2,6.50,6.50
627,FC Porto,,Romário Baró,0,0,21,75,0,6.50,6.50
628,Sevilla,,Sergi Gómez,0,0,131,86.75,0,6.50,6.50
629,FC Midtjylland,,Lasse Vibe,0,0,8,50,1,6.50,6.50
630,Real Madrid,,Mariano Díaz,0,0,16,72.73,1,6.50,6.50
631,Lazio,,Gonzalo Escalante,0,0,83,87.37,0,6.50,6.50
632,FK Krasnodar,,Daniil Utkin,0,0,46,75.41,1,6.50,6.50
633,Dynamo Kyiv,,Bogdan Lednev,0,0,6,100,0,6.50,6.50
634,FC Porto,,Evanilson,0,0,14,77.78,0,6.50,6.50
635,Liverpool,,Xherdan Shaqiri,0,0,69,76.67,4,6.50,6.50
636,Paris Saint-Germain,,Thilo Kehrer,0,0,37,86.05,0,6.50,6.50
637,AFC Ajax,,Zakaria Labyad,0,0,53,84.13,0,6.50,6.50
638,Olympique de Marseille,,Álvaro González,0,0,334,87.21,1,6.50,6.50
639,Olympique de Marseille,,Morgan Sanson,0,0,102,78.46,2,6.48,6.48
640,Atalanta,,Marco Sportiello,0,0,67,74.44,0,6.48,6.48
641,FK Krasnodar,,Evgeniy Chernov,0,0,51,65.38,1,6.48,6.48
642,Dynamo Kyiv,,Heorhiy Bushchan,0,0,76,72.38,0,6.48,6.48
643,Zenit St. Petersburg,,Vyacheslav Karavaev,0,0,100,78.13,2,6.48,6.48
644,Dynamo Kyiv,,Volodymyr Shepeliev,0,0,113,91.13,0,6.48,6.48
645,Borussia M'gladbach,,Hannes Wolf,0,0,22,75.86,0,6.46,6.46
646,RB Leipzig,,Lukas Klostermann,0,0,97,82.2,0,6.45,6.45
647,Lazio,,Senad Lulić,0,0,30,88.24,1,6.45,6.45
648,Red Bull Salzburg,,Luka Sučić,0,0,24,85.71,1,6.45,6.45
649,Stade Rennais,,James Léa Siliki,0,0,56,71.79,1,6.45,6.45
650,Olympique de Marseille,,Hiroki Sakai,0,0,214,85.6,0,6.45,6.45
651,Lazio,,Pepe Reina,0,0,196,81.67,0,6.44,6.44
652,FC Midtjylland,,Joel Andersson,0,0,104,65.41,3,6.44,6.44
653,Olympiacos FC,,Rafinha,0,0,276,89.9,1,6.43,6.43
654,Lazio,,Patric,0,0,222,86.05,1,6.43,6.43
655,FC Porto,,Shoya Nakajima,0,0,12,85.71,2,6.43,6.43
656,Ferencváros TC,,Oleksandr Zubkov,0,1,83,76.85,4,6.42,6.42
657,Paris Saint-Germain,,Colin Dagba,0,0,56,83.58,0,6.42,6.42
658,Paris Saint-Germain,,Mitchel Bakker,0,0,134,80.72,0,6.42,6.42
659,Red Bull Salzburg,,Maximilian Wöber,0,0,230,73.72,2,6.42,6.42
660,Dynamo Kyiv,,Vladyslav Supryaga,0,0,45,81.82,1,6.42,6.42
661,Ferencváros TC,,Endre Botka,0,0,98,76.56,2,6.42,6.42
662,Inter,,Andrea Pinamonti,0,0,3,100,0,6.40,6.40
663,Atlético Madrid,,Sergio Camello,0,0,0,0,0,6.40,6.40
664,Borussia Dortmund,,Steffen Tigges,0,0,1,100,0,6.40,6.40
665,Sevilla,,Carlos Fernández,0,0,3,100,0,6.40,6.40
666,Atalanta,,Fabio Depaoli,0,0,4,100,0,6.40,6.40
667,Başakşehir FK,,Junior Caiçara,0,0,6,85.71,0,6.40,6.40
668,Dynamo Kyiv,,Denys Boyko,0,0,26,83.87,0,6.40,6.40
669,Başakşehir FK,,Emre Kaplan,0,0,5,100,0,6.40,6.40
670,Olympique de Marseille,,Nemanja Radonjić,0,0,15,71.43,0,6.40,6.40
671,Borussia M'gladbach,,László Bénes,0,0,4,66.67,0,6.40,6.40
672,Dynamo Kyiv,,Tudor Băluță,0,0,4,100,0,6.40,6.40
673,Stade Rennais,,Romain Salin,0,0,31,72.09,0,6.40,6.40
674,FK Krasnodar,,Leon Sabua,0,0,5,100,0,6.40,6.40
675,Olympique de Marseille,,Kevin Strootman,0,0,23,92,0,6.40,6.40
676,Sevilla,,Sergio Escudero,0,0,103,83.06,0,6.40,6.40
677,Olympiacos FC,,El Arbi Hillel Soudani,0,0,9,81.82,1,6.40,6.40
678,Stade Rennais,,Yann Gboho,0,0,21,75,0,6.40,6.40
679,Borussia Dortmund,,Felix Passlack,0,0,51,78.46,0,6.40,6.40
680,Başakşehir FK,,Rafael,0,0,205,80.39,5,6.40,6.40
681,FC Midtjylland,,Paulinho,0,0,135,68.88,1,6.40,6.40
682,Olympique de Marseille,,Steve Mandanda,0,0,154,67.25,0,6.38,6.38
683,Başakşehir FK,,Alexandru Epureanu,0,0,169,82.04,0,6.38,6.38
684,Olympique de Marseille,,Luís Henrique,0,0,22,84.62,0,6.37,6.37
685,Atalanta,,Johan Mojica,0,0,38,84.44,0,6.35,6.35
686,FK Krasnodar,,Eduard Spertsyan,0,0,8,53.33,0,6.35,6.35
687,Club Brugge KV,,David Okereke,0,0,7,87.5,0,6.35,6.35
688,Başakşehir FK,,Giuliano,0,0,39,81.25,0,6.34,6.34
689,Lazio,,Manuel Lazzari,0,0,71,76.34,0,6.34,6.34
690,Ferencváros TC,,Marcel Heister,0,0,150,82.87,1,6.33,6.33
691,Real Madrid,,Luka Jović,0,0,11,84.62,0,6.30,6.30
692,Borussia Dortmund,,Youssoufa Moukoko,0,0,4,80,0,6.30,6.30
693,Shakhtar Donetsk,,Georgiy Sudakov,0,0,4,100,0,6.30,6.30
