#,Time,Time,Nome,Gols,Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore
367,Villarreal,,Serge Aurier,0,0,0,1,0,6.83,6.83
368,RB Leipzig,,Angeliño,0,0,3,5,0,6.82,6.82
369,Sevilla,,Papu Gómez,0,0,8,5,0,6.82,6.82
370,Red Bull Salzburg,,Oumar Solet,0,0,1,2,0,6.82,6.82
371,Villarreal,,Giovani Lo Celso,0,0,9,5,0,6.82,6.82
372,VfL Wolfsburg,,Maxence Lacroix,0,0,2,2,0,6.82,6.82
373,AFC Ajax,,Edson Álvarez,0,0,3,7,0,6.81,6.81
374,Atlético Madrid,,José María Giménez,0,0,2,5,0,6.81,6.81
375,Inter,,Samir Handanović,0,0,0,0,0,6.81,6.81
376,Atalanta,,Aleksei Miranchuk,0,0,2,1,0,6.80,6.80
377,Manchester United,,Dean Henderson,0,0,0,0,0,6.80,6.80
378,Real Madrid,,Miguel Gutiérrez,0,0,0,1,0,6.80,6.80
379,Sporting,,Dário Essugo,0,0,0,0,0,6.80,6.80
380,Manchester City,,Zack Steffen,0,0,0,0,0,6.80,6.80
381,Manchester United,,Teden Mengi,0,0,0,0,0,6.80,6.80
382,Inter,,Aleksandar Kolarov,0,0,0,0,0,6.80,6.80
383,FC Porto,,Bruno Costa,0,0,0,0,0,6.80,6.80
384,Young Boys,,Fabian Lustenberger,0,0,0,1,0,6.80,6.80
385,Dynamo Kyiv,,Artem Shabanov,0,0,1,0,0,6.80,6.80
386,Young Boys,,Nico Maier,0,0,1,1,0,6.80,6.80
387,AFC Ajax,,Mohammed Kudus,0,0,1,1,0,6.80,6.80
388,Milan,,Fodé Ballo-Touré,0,0,1,0,0,6.80,6.80
389,Lille,,Hatem Ben Arfa,0,0,3,1,0,6.80,6.80
390,Milan,,Rade Krunić,0,0,3,2,0,6.80,6.80
391,Malmö FF,,Johan Dahlin,0,0,0,0,0,6.80,6.80
392,Milan,,Theo Hernández,0,1,17,3,0,6.80,6.80
393,Shakhtar Donetsk,,Manor Solomon,0,0,9,7,0,6.80,6.80
394,Club Brugge KV,,Éder Balanta,0,0,8,0,0,6.80,6.80
395,Juventus,,Arthur,0,0,2,2,0,6.80,6.80
396,Red Bull Salzburg,,Rasmus Kristensen,0,0,8,9,0,6.79,6.79
397,Manchester United,,Aaron Wan-Bissaka,0,0,8,1,0,6.78,6.78
398,Milan,,Sandro Tonali,0,0,7,2,0,6.78,6.78
399,Sporting,,João Palhinha,0,1,5,4,0,6.78,6.78
400,Manchester United,,Luke Shaw,0,0,3,1,0,6.78,6.78
401,Paris Saint-Germain,,Leandro Paredes,0,0,0,1,0,6.78,6.78
402,Borussia Dortmund,,Julian Brandt,0,0,7,4,0,6.78,6.78
403,Malmö FF,,Anel Ahmedhodžić,0,0,2,0,0,6.78,6.78
404,Beşiktaş,,Souza,0,0,3,3,0,6.78,6.78
405,VfL Wolfsburg,,Josuha Guilavogui,0,0,1,1,0,6.78,6.78
406,RB Leipzig,,Yussuf Poulsen,0,0,2,5,0,6.78,6.78
407,Manchester United,,Donny van de Beek,0,0,3,1,0,6.78,6.78
408,Villarreal,,Pervis Estupiñán,0,0,5,1,0,6.77,6.77
409,Borussia Dortmund,,Thomas Meunier,0,0,11,1,0,6.77,6.77
410,Beşiktaş,,Alex Teixeira,0,0,7,1,0,6.77,6.77
411,Malmö FF,,Ismael Diawara,0,0,0,0,0,6.77,6.77
412,Real Madrid,,Eduardo Camavinga,0,0,1,2,0,6.76,6.76
413,Shakhtar Donetsk,,Ismaily,0,0,5,3,0,6.76,6.76
414,Dynamo Kyiv,,Oleksandr Syrota,0,0,0,1,0,6.76,6.76
415,Zenit St. Petersburg,,Dmitri Chistyakov,0,1,0,5,0,6.76,6.76
416,RB Leipzig,,Dani Olmo,0,0,2,2,0,6.75,6.75
417,FC Bayern München,,Josip Stanišić,0,0,0,0,0,6.75,6.75
418,Borussia Dortmund,,Nico Schulz,0,0,3,0,0,6.75,6.75
419,RB Leipzig,,Konrad Laimer,0,0,7,5,0,6.75,6.75
420,Chelsea,,Malang Sarr,0,0,1,0,0,6.75,6.75
421,AFC Ajax,,Mohamed Daramy,0,0,5,4,0,6.75,6.75
422,VfL Wolfsburg,,Maximilian Philipp,0,0,3,1,0,6.75,6.75
423,Shakhtar Donetsk,,Artem Bondarenko,0,0,0,2,0,6.75,6.75
424,FC Porto,,Evanilson,0,1,3,4,0,6.75,6.75
425,Atlético Madrid,,Héctor Herrera,0,0,3,1,0,6.75,6.75
426,AFC Ajax,,Remko Pasveer,0,0,0,0,0,6.75,6.75
427,Sheriff Tiraspol,,Fernando Costanza,0,0,3,2,0,6.75,6.75
428,Paris Saint-Germain,,Nuno Mendes,0,0,12,2,0,6.75,6.75
429,Inter,,Alessandro Bastoni,0,0,2,1,0,6.75,6.75
430,Manchester United,,David De Gea,0,0,0,0,0,6.74,6.74
431,Dynamo Kyiv,,Tomasz Kędziora,0,0,0,0,0,6.74,6.74
432,Beşiktaş,,Salih Uçan,0,0,4,0,0,6.74,6.74
433,Borussia Dortmund,,Marius Wolf,0,0,2,3,0,6.74,6.74
434,Sporting,,Zouhair Feddal,0,0,4,1,0,6.74,6.74
435,Atlético Madrid,,Thomas Lemar,0,1,9,4,0,6.74,6.74
436,Barcelona,,Ousmane Dembélé,0,0,3,4,0,6.73,6.73
437,Real Madrid,,Marcelo,0,0,0,2,0,6.73,6.73
438,Club Brugge KV,,Brandon Mechele,0,0,0,0,0,6.73,6.73
439,Barcelona,,Marc-André ter Stegen,0,0,0,0,0,6.73,6.73
440,Atalanta,,Marten de Roon,0,0,1,2,0,6.73,6.73
441,Sheriff Tiraspol,,Edmund Addo,0,0,4,1,0,6.73,6.73
442,Juventus,,Matthijs de Ligt,0,0,4,2,0,6.73,6.73
443,Lille,,Benjamin André,0,0,3,5,0,6.73,6.73
444,Sporting,,Daniel Bragança,0,1,6,3,0,6.73,6.73
445,Milan,,Ismaël Bennacer,0,0,10,2,0,6.72,6.72
446,Sheriff Tiraspol,,Danilo Arboleda,0,0,1,1,0,6.72,6.72
447,Sporting,,Matheus Reis,0,0,8,4,0,6.71,6.71
448,Liverpool,,Harvey Elliott,0,0,0,0,0,6.70,6.70
449,Manchester City,,Scott Carson,0,0,0,0,0,6.70,6.70
450,Beşiktaş,,Mert Günok,0,0,0,0,0,6.70,6.70
451,Manchester United,,Shola Shoretire,0,0,0,0,0,6.70,6.70
452,Real Madrid,,Antonio Blanco,0,0,0,0,0,6.70,6.70
453,FC Bayern München,,Malik Tillman,0,0,0,0,0,6.70,6.70
454,Shakhtar Donetsk,,Georgiy Sudakov,0,0,0,3,0,6.70,6.70
455,Malmö FF,,Sebastian Nanasi,0,0,2,1,0,6.70,6.70
456,Beşiktaş,,Domagoj Vida,0,0,1,0,0,6.70,6.70
457,Inter,,Stefano Sensi,0,0,0,3,0,6.70,6.70
458,Beşiktaş,,Oğuzhan Özyakup,0,0,1,0,0,6.70,6.70
459,Sevilla,,Ludwig Augustinsson,0,0,0,0,0,6.70,6.70
460,Lille,,Isaac Lihadji,0,0,1,0,0,6.70,6.70
461,Sevilla,,Jesús Navas,0,0,1,1,0,6.70,6.70
462,Sevilla,,Thomas Delaney,0,0,0,1,0,6.70,6.70
463,FC Bayern München,,Marc Roca,0,0,1,0,0,6.70,6.70
464,Barcelona,,Ronald Araújo,0,0,6,3,0,6.70,6.70
465,Juventus,,Weston McKennie,0,1,2,7,0,6.70,6.70
466,Borussia Dortmund,,Gregor Kobel,0,0,0,0,0,6.70,6.70
467,Shakhtar Donetsk,,Dodô,0,1,6,6,0,6.70,6.70
468,Club Brugge KV,,Simon Mignolet,0,0,1,0,0,6.70,6.70
469,Lille,,Amadou Onana,0,0,3,2,0,6.70,6.70
470,Atlético Madrid,,Koke,0,0,3,4,0,6.69,6.69
471,Juventus,,Wojciech Szczęsny,0,0,0,0,0,6.69,6.69
472,Liverpool,,Joe Gomez,0,0,2,1,0,6.69,6.69
473,Milan,,Alexis Saelemaekers,0,0,11,4,0,6.68,6.68
474,Dynamo Kyiv,,Carlos De Pena,0,0,2,4,0,6.68,6.68
475,VfL Wolfsburg,,Wout Weghorst,0,2,1,8,0,6.68,6.68
476,Dynamo Kyiv,,Vitaliy Buyalskyi,0,1,5,4,0,6.68,6.68
477,Club Brugge KV,,Ruud Vormer,0,0,1,2,0,6.68,6.68
478,Liverpool,,Takumi Minamino,0,0,1,3,0,6.68,6.68
479,RB Leipzig,,Willi Orbán,0,0,1,0,0,6.68,6.68
480,FC Bayern München,,Tanguy Nianzou,0,0,1,0,0,6.68,6.68
481,Barcelona,,Óscar Mingueza,0,0,0,0,0,6.68,6.68
482,Benfica,,Paulo Bernardo,0,0,2,0,0,6.68,6.68
483,Villarreal,,Alfonso Pedraza,0,2,6,6,0,6.67,6.67
484,Paris Saint-Germain,,Julian Draxler,0,0,1,2,0,6.67,6.67
485,Club Brugge KV,,Noah Mbamba,0,0,1,0,0,6.67,6.67
486,Young Boys,,David von Ballmoos,0,0,0,0,0,6.67,6.67
487,Malmö FF,,Niklas Moisander,0,0,1,0,0,6.67,6.67
488,Atlético Madrid,,Šime Vrsaljko,0,1,0,1,0,6.66,6.66
489,Shakhtar Donetsk,,Marlon,0,0,1,3,0,6.66,6.66
490,Lille,,Xeka,0,1,3,4,0,6.66,6.66
491,Inter,,Matteo Darmian,0,0,0,2,0,6.65,6.65
492,Zenit St. Petersburg,,Artem Dzyuba,0,2,1,6,0,6.65,6.65
493,Villarreal,,Moi Gómez,0,0,2,4,0,6.65,6.65
494,Juventus,,Aaron Ramsey,0,0,1,0,0,6.65,6.65
495,Shakhtar Donetsk,,Viktor Korniienko,0,0,0,1,0,6.65,6.65
496,Young Boys,,Nicolas Bürgy,0,1,0,1,0,6.65,6.65
497,Barcelona,,Sergiño Dest,0,2,8,3,0,6.65,6.65
498,Inter,,Roberto Gagliardini,0,0,0,0,0,6.65,6.65
499,Malmö FF,,Adi Nalić,0,0,2,0,0,6.65,6.65
500,Atalanta,,Juan Musso,0,0,0,0,0,6.65,6.65
501,Chelsea,,Edouard Mendy,0,0,0,0,0,6.64,6.64
502,Atalanta,,Joakim Mæhle,0,0,4,3,0,6.64,6.64
503,FC Porto,,Chancel Mbemba,0,1,2,2,0,6.64,6.64
504,AFC Ajax,,Brian Brobbey,0,0,0,1,0,6.64,6.64
505,Shakhtar Donetsk,,Marcos Antônio,0,0,3,1,0,6.64,6.64
506,Liverpool,,Alisson,0,0,2,0,0,6.64,6.64
507,Club Brugge KV,,Bas Dost,0,0,0,2,0,6.63,6.63
508,Beşiktaş,,Mehmet Topal,0,0,1,4,0,6.63,6.63
509,Red Bull Salzburg,,Benjamin Šeško,0,0,2,6,0,6.63,6.63
510,Paris Saint-Germain,,Danilo Pereira,0,0,2,2,0,6.63,6.63
511,Manchester United,,Nemanja Matić,0,0,2,1,0,6.63,6.63
512,Lille,,Yusuf Yazıcı,0,0,3,1,0,6.63,6.63
513,RB Leipzig,,Benjamin Henrichs,0,0,0,2,0,6.63,6.63
514,Malmö FF,,Anders Christiansen,0,0,7,5,0,6.63,6.63
515,Lille,,Timothy Weah,0,0,3,4,0,6.62,6.62
516,Atalanta,,Berat Djimsiti,0,0,0,0,0,6.62,6.62
517,Dynamo Kyiv,,Viktor Tsygankov,0,1,2,9,0,6.62,6.62
518,FC Porto,,Diogo Costa,0,0,0,0,0,6.62,6.62
519,Atlético Madrid,,Mario Hermoso,0,0,5,2,0,6.62,6.62
520,Red Bull Salzburg,,Brenden Aaronson,0,0,10,9,0,6.61,6.61
521,FC Porto,,Fábio Vieira,0,0,3,1,0,6.60,6.60
522,Shakhtar Donetsk,,Serhiy Kryvtsov,0,0,0,0,0,6.60,6.60
523,Atalanta,,Davide Zappacosta,0,0,4,7,0,6.60,6.60
524,Inter,,Denzel Dumfries,0,0,3,6,0,6.60,6.60
525,Manchester City,,Ferran Torres,0,0,1,3,0,6.60,6.60
526,Manchester United,,Amad Diallo,0,0,1,2,0,6.60,6.60
527,Barcelona,,Riqui Puig,0,0,0,0,0,6.60,6.60
528,Manchester United,,Zidane Iqbal,0,0,1,0,0,6.60,6.60
529,Juventus,,Giorgio Chiellini,0,0,0,0,0,6.60,6.60
530,Beşiktaş,,Georges-Kévin N'Koudou,0,0,2,1,0,6.60,6.60
531,Sevilla,,Óscar Rodríguez,0,0,0,1,0,6.60,6.60
532,Atalanta,,Hans Hateboer,0,0,0,0,0,6.60,6.60
533,Red Bull Salzburg,,Daouda Guindo,0,0,0,0,0,6.60,6.60
534,Club Brugge KV,,José Izquierdo,0,0,1,1,0,6.60,6.60
535,Young Boys,,Miralem Sulejmani,0,0,0,0,0,6.60,6.60
536,Manchester United,,Anthony Martial,0,0,2,0,0,6.60,6.60
537,Shakhtar Donetsk,,Lassina Traoré,0,0,0,1,0,6.60,6.60
538,Barcelona,,Sergi Roberto,0,0,2,2,0,6.60,6.60
539,RB Leipzig,,Ilaix Moriba,0,0,2,2,0,6.60,6.60
540,Sporting,,Jovane Cabral,0,0,0,0,0,6.60,6.60
541,VfL Wolfsburg,,Aster Vranckx,0,0,8,1,0,6.60,6.60
542,Sevilla,,Óliver Torres,0,0,1,1,0,6.60,6.60
543,Sevilla,,Karim Rekik,0,0,0,0,0,6.60,6.60
544,Beşiktaş,,Michy Batshuayi,0,3,9,10,0,6.60,6.60
545,Young Boys,,Wilfried Kanga,0,0,0,3,0,6.60,6.60
546,Zenit St. Petersburg,,Andrey Mostovoy,0,0,2,2,0,6.60,6.60
547,RB Leipzig,,Joško Gvardiol,0,0,4,5,0,6.60,6.60
548,Malmö FF,,Antonio Čolak,0,0,3,8,0,6.60,6.60
549,Paris Saint-Germain,,Achraf Hakimi,0,0,11,1,0,6.59,6.59
550,Sporting,,Gonçalo Inácio,0,0,1,1,0,6.59,6.59
551,Sporting,,Antonio Adán,0,0,0,0,0,6.59,6.59
552,Dynamo Kyiv,,Oleksandr Karavayev,0,0,1,3,0,6.58,6.58
553,FC Bayern München,,Bouna Sarr,0,0,4,2,0,6.58,6.58
554,Beşiktaş,,Valentin Rosier,0,0,7,1,0,6.58,6.58
555,Manchester United,,Edinson Cavani,0,1,1,1,0,6.58,6.58
556,Barcelona,,Eric García,0,0,0,2,0,6.58,6.58
557,Zenit St. Petersburg,,Vyacheslav Karavaev,0,0,0,3,0,6.58,6.58
558,Benfica,,Valentino Lazaro,0,0,1,0,0,6.58,6.58
559,Zenit St. Petersburg,,Danil Krugovoy,0,0,3,1,0,6.58,6.58
560,Real Madrid,,Luka Jović,0,1,0,4,0,6.57,6.57
561,Barcelona,,Yusuf Demir,0,0,4,2,0,6.57,6.57
562,VfL Wolfsburg,,Sebastiaan Bornauw,0,0,0,1,0,6.57,6.57
563,Dynamo Kyiv,,Vitinho,0,0,1,1,0,6.57,6.57
564,VfL Wolfsburg,,Dodi Lukebakio,0,0,14,2,0,6.57,6.57
565,Shakhtar Donetsk,,Marlos Romero,0,1,3,3,0,6.57,6.57
566,Milan,,Olivier Giroud,0,1,0,5,0,6.56,6.56
567,RB Leipzig,,Lukas Klostermann,0,0,0,0,0,6.56,6.56
568,Young Boys,,Ulisses Garcia,0,0,5,5,0,6.56,6.56
569,Sporting,,Ricardo Esgaio,0,0,1,2,0,6.55,6.55
570,Juventus,,Koni De Winter,0,0,2,0,0,6.55,6.55
571,Dynamo Kyiv,,Oleksandr Andriyevskyi,0,0,0,0,0,6.55,6.55
572,Malmö FF,,Oscar Lewicki,0,0,0,0,0,6.55,6.55
573,Inter,,Andrea Ranocchia,0,0,0,2,0,6.55,6.55
574,Milan,,Zlatan Ibrahimović,0,0,0,3,0,6.55,6.55
575,Sevilla,,Munir El Haddadi,0,1,1,5,0,6.55,6.55
576,Milan,,Davide Calabria,0,0,0,1,0,6.55,6.55
577,FC Porto,,Mateus Uribe,0,0,2,3,0,6.55,6.55
578,Shakhtar Donetsk,,Taras Stepanenko,0,0,0,1,0,6.55,6.55
579,Beşiktaş,,Can Bozdoğan,0,0,4,2,0,6.55,6.55
580,Manchester United,,Paul Pogba,0,0,3,2,0,6.55,6.55
581,Villarreal,,Juan Foyth,0,0,10,4,0,6.55,6.55
582,Liverpool,,James Milner,0,0,0,2,0,6.54,6.54
583,Manchester City,,Ederson,0,0,0,0,0,6.54,6.54
584,VfL Wolfsburg,,Luca Waldschmidt,0,0,0,2,0,6.53,6.53
585,Inter,,Danilo D'Ambrosio,0,0,0,1,0,6.53,6.53
586,Young Boys,,Christian Fassnacht,0,2,0,8,0,6.53,6.53
587,Real Madrid,,Dani Ceballos,0,1,1,0,0,6.53,6.53
588,FC Porto,,Toni Martínez,0,0,0,1,0,6.53,6.53
589,Benfica,,Everton,0,0,8,9,0,6.53,6.53
590,FC Porto,,Jesús Corona,0,0,3,0,0,6.53,6.53
591,FC Porto,,João Mário,0,0,5,0,0,6.53,6.53
592,Dynamo Kyiv,,Oleksandr Tymchyk,0,0,3,1,0,6.53,6.53
593,Beşiktaş,,Gökhan Töre,0,0,1,0,0,6.53,6.53
594,AFC Ajax,,Devyne Rensch,0,0,0,0,0,6.53,6.53
595,Sporting,,Tiago Tomás,0,1,2,3,0,6.52,6.52
596,FC Porto,,Vitinha,0,1,4,4,0,6.52,6.52
597,VfL Wolfsburg,,Kevin Mbabu,0,0,10,1,0,6.52,6.52
598,Malmö FF,,Bonke Innocent,0,0,1,1,0,6.52,6.52
599,Chelsea,,Kepa Arrizabalaga,0,0,0,0,0,6.50,6.50
600,Manchester United,,Tom Heaton,0,0,0,0,0,6.50,6.50
601,Juventus,,Denis Zakaria,0,0,0,0,0,6.50,6.50
602,Red Bull Salzburg,,Roko Šimić,0,0,0,1,0,6.50,6.50
603,Paris Saint-Germain,,Junior Dina Ebimbe,0,0,0,1,0,6.50,6.50
604,Villarreal,,Dani Raba,0,0,0,0,0,6.50,6.50
605,Manchester United,,Charlie Savage,0,0,0,0,0,6.50,6.50
606,Manchester City,,Luke Mbete,0,0,0,0,0,6.50,6.50
607,RB Leipzig,,Solomon Bonnah,0,0,0,0,0,6.50,6.50
608,Dynamo Kyiv,,Bogdan Lednev,0,0,0,0,0,6.50,6.50
609,FC Porto,,Iván Marcano,0,0,0,0,0,6.50,6.50
610,Dynamo Kyiv,,Ilia Shkurin,0,0,2,0,0,6.50,6.50
611,Dynamo Kyiv,,Vladyslav Supryaga,0,0,0,0,0,6.50,6.50
612,Borussia Dortmund,,Felix Passlack,0,0,0,1,0,6.50,6.50
613,Villarreal,,Rubén Peña,0,0,0,0,0,6.50,6.50
614,Zenit St. Petersburg,,Kirill Kravtsov,0,0,0,0,0,6.50,6.50
615,FC Porto,,Pepê,0,0,0,0,0,6.50,6.50
616,AFC Ajax,,Kenneth Taylor,0,0,2,0,0,6.50,6.50
617,Beşiktaş,,Umut Meraş,0,0,3,0,0,6.50,6.50
618,Milan,,Alessandro Florenzi,0,0,0,3,0,6.50,6.50
619,Lille,,Gabriel Gudmundsson,0,0,2,2,0,6.50,6.50
620,Malmö FF,,Malik Abubakari,0,0,0,2,0,6.50,6.50
621,Inter,,Joaquín Correa,0,0,0,1,0,6.50,6.50
622,Red Bull Salzburg,,Ignace Van der Brempt,0,0,9,0,0,6.50,6.50
623,Benfica,,Pizzi,0,0,3,3,0,6.50,6.50
624,Club Brugge KV,,Clinton Mata,0,0,4,2,0,6.50,6.50
625,Red Bull Salzburg,,Philipp Köhn,0,0,0,0,0,6.49,6.49
626,Malmö FF,,Veljko Birmančević,0,0,8,5,0,6.48,6.48
627,Zenit St. Petersburg,,Aleksandr Erokhin,0,0,0,4,0,6.48,6.48
628,FC Bayern München,,Marcel Sabitzer,0,1,0,5,0,6.48,6.48
629,Barcelona,,Philippe Coutinho,0,0,4,4,0,6.48,6.48
630,Zenit St. Petersburg,,Dejan Lovren,0,0,0,1,0,6.48,6.48
631,Inter,,Matías Vecino,0,0,1,0,0,6.48,6.48
632,Beşiktaş,,Atiba Hutchinson,0,0,1,4,0,6.48,6.48
633,Young Boys,,Jordan Lefort,0,0,0,1,0,6.47,6.47
634,Sheriff Tiraspol,,Keston Julien,0,0,0,1,0,6.47,6.47
635,Club Brugge KV,,Stanley N'Soki,0,0,1,0,0,6.47,6.47
636,Malmö FF,,Martin Olsson,0,0,1,1,0,6.47,6.47
637,Malmö FF,,Sergio Peña,0,0,3,4,0,6.46,6.46
638,Club Brugge KV,,Eduard Sobol,0,0,7,2,0,6.45,6.45
639,Real Madrid,,Gareth Bale,0,0,0,0,0,6.45,6.45
640,Sporting,,Islam Slimani,0,0,0,0,0,6.45,6.45
641,Dynamo Kyiv,,Eric Ramírez,0,0,0,0,0,6.45,6.45
642,Sporting,,Flávio Nazinho,0,0,0,1,0,6.45,6.45
643,Shakhtar Donetsk,,Tetê,0,0,7,8,0,6.45,6.45
644,FC Porto,,Zaidu Sanusi,0,0,0,2,0,6.45,6.45
645,Red Bull Salzburg,,Nicolás Capaldo,0,1,1,1,0,6.44,6.44
646,Lille,,Renato Sanches,0,1,12,4,0,6.44,6.44
647,Milan,,Pierre Kalulu,0,0,2,2,0,6.44,6.44
648,Sheriff Tiraspol,,Frank Castañeda,0,0,4,4,0,6.44,6.44
649,Malmö FF,,Jo Inge Berget,0,0,5,0,0,6.44,6.44
650,Milan,,Daniel Maldini,0,0,0,0,0,6.43,6.43
651,Barcelona,,Gavi,0,1,10,4,0,6.43,6.43
652,Shakhtar Donetsk,,Mykhaylo Mudryk,0,2,5,4,0,6.43,6.43
653,Club Brugge KV,,Jack Hendry,0,0,1,2,0,6.43,6.43
654,Benfica,,Adel Taarabt,0,0,7,0,0,6.43,6.43
655,Manchester United,,Jesse Lingard,0,0,2,2,0,6.43,6.43
656,Dynamo Kyiv,,Vitaliy Mykolenko,0,0,2,3,0,6.42,6.42
657,Borussia Dortmund,,Marin Pongračić,0,0,1,0,0,6.42,6.42
658,Malmö FF,,Lasse Nielsen,0,0,1,2,0,6.42,6.42
659,Atlético Madrid,,Yannick Carrasco,0,1,16,6,0,6.41,6.41
660,Milan,,Franck Kessié,0,1,0,4,0,6.40,6.40
661,Lille,,Edon Zhegrova,0,0,1,0,0,6.40,6.40
662,Manchester City,,Liam Delap,0,0,0,0,0,6.40,6.40
663,Lille,,Domagoj Bradarić,0,0,0,0,0,6.40,6.40
664,Villarreal,,Vicente Iborra,0,0,0,0,0,6.40,6.40
665,Atlético Madrid,,Javier Serrano,0,0,0,0,0,6.40,6.40
666,Shakhtar Donetsk,,Dentinho,0,0,0,0,0,6.40,6.40
667,Sevilla,,Iván Romero,0,0,0,0,0,6.40,6.40
668,VfL Wolfsburg,,Daniel Ginczek,0,0,0,0,0,6.40,6.40
669,Barcelona,,Alejandro Balde,0,0,1,1,0,6.40,6.40
670,FC Porto,,Francisco Conceição,0,0,0,1,0,6.40,6.40
671,Villarreal,,Aïssa Mandi,0,0,0,0,0,6.40,6.40
672,Borussia Dortmund,,Emre Can,0,0,3,0,0,6.40,6.40
673,VfL Wolfsburg,,Felix Nmecha,0,0,0,0,0,6.40,6.40
674,Borussia Dortmund,,Dan-Axel Zagadou,0,0,1,1,0,6.40,6.40
675,Club Brugge KV,,Wesley Moraes,0,0,0,0,0,6.40,6.40
676,FC Porto,,Fábio Cardoso,0,0,0,2,0,6.40,6.40
677,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,0,0,0,6.40,6.40
678,Sheriff Tiraspol,,Maxim Cojocaru,0,0,0,0,0,6.40,6.40
679,Barcelona,,Luuk de Jong,0,3,0,6,0,6.40,6.40
680,Borussia Dortmund,,Ansgar Knauff,0,1,1,1,0,6.40,6.40
681,Atalanta,,Giuseppe Pezzella,0,0,0,2,0,6.40,6.40
682,VfL Wolfsburg,,John Brooks,0,0,0,0,0,6.40,6.40
683,Atlético Madrid,,Matheus Cunha,0,2,3,4,0,6.40,6.40
684,Dynamo Kyiv,,Heorhiy Bushchan,0,0,0,0,0,6.40,6.40
685,Sheriff Tiraspol,,Bruno,0,0,5,3,0,6.40,6.40
686,Malmö FF,,Erdal Rakip,0,0,1,3,0,6.40,6.40
687,RB Leipzig,,Tyler Adams,0,0,1,0,0,6.38,6.38
688,Malmö FF,,Franz Brorsson,0,0,0,0,0,6.38,6.38
689,Sporting,,Manuel Ugarte,0,0,0,0,0,6.38,6.38
690,Beşiktaş,,Fabrice N'Sakala,0,0,4,0,0,6.37,6.37
691,Young Boys,,Quentin Maceiras,0,1,0,1,0,6.37,6.37
692,Atlético Madrid,,Felipe,0,0,2,1,0,6.37,6.37
693,Beşiktaş,,Ersin Destanoğlu,0,0,0,0,0,6.36,6.36
694,Sporting,,Rúben Vinagre,0,0,1,0,0,6.35,6.35
695,Paris Saint-Germain,,Mauro Icardi,0,1,0,1,0,6.35,6.35
696,RB Leipzig,,Mohamed Simakan,0,0,1,1,0,6.35,6.35
697,Barcelona,,Sergio Agüero,0,0,1,1,0,6.30,6.30
698,Borussia Dortmund,,Youssoufa Moukoko,0,0,0,2,0,6.30,6.30
699,Benfica,,Nemanja Radonjić,0,0,2,1,0,6.30,6.30
700,Sporting,,Gonçalo Esteves,0,0,1,1,0,6.30,6.30
701,RB Leipzig,,Hugo Novoa Ramos,0,1,0,1,0,6.30,6.30
702,Red Bull Salzburg,,Samson Tijani,0,0,0,0,0,6.30,6.30
703,Malmö FF,,Noah Eile,0,0,0,0,0,6.30,6.30
704,Shakhtar Donetsk,,Oleksiy Shevchenko,0,0,0,0,0,6.30,6.30
705,Lille,,Léo Jardim,0,0,0,0,0,6.30,6.30
706,Beşiktaş,,Rıdvan Yılmaz,0,0,1,0,0,6.30,6.30
707,Benfica,,Soualiho Meïté,0,0,1,0,0,6.30,6.30
708,Young Boys,,Felix Mambimbi,0,0,1,1,0,6.30,6.30
709,VfL Wolfsburg,,Paulo Otávio,0,0,3,0,0,6.30,6.30
710,Club Brugge KV,,Kamal Sowah,0,0,7,6,0,6.30,6.30
711,VfL Wolfsburg,,Jérôme Roussillon,0,0,6,1,0,6.30,6.30
712,Beşiktaş,,Kenan Karaman,0,0,10,2,0,6.28,6.28
713,Club Brugge KV,,Federico Ricca,0,0,1,3,0,6.28,6.28
714,Beşiktaş,,Welinton,0,0,1,0,0,6.28,6.28
715,Benfica,,Diogo Gonçalves,0,0,0,2,0,6.28,6.28
716,Dynamo Kyiv,,Benjamin Verbič,0,0,0,3,0,6.27,6.27
717,Paris Saint-Germain,,Thilo Kehrer,0,0,0,0,0,6.25,6.25
718,Red Bull Salzburg,,Andreas Ulmer,0,0,2,5,0,6.25,6.25
719,Sheriff Tiraspol,,Dimitrios Kolovos,0,0,11,2,0,6.23,6.23
720,Young Boys,,Marvin Spielmann,0,0,0,0,0,6.20,6.20
721,Red Bull Salzburg,,Kamil Piątkowski,0,0,2,0,0,6.20,6.20
722,Dynamo Kyiv,,Volodymyr Shepeliev,0,0,1,0,0,6.20,6.20
723,Sheriff Tiraspol,,Stjepan Radeljić,0,0,0,0,0,6.20,6.20
724,FC Porto,,Wendell,0,0,1,1,0,6.20,6.20
725,RB Leipzig,,Péter Gulácsi,0,0,0,0,0,6.18,6.18
726,AFC Ajax,,André Onana,0,0,1,0,0,6.15,6.15
727,Sevilla,,Youssef En-Nesyri,0,0,0,3,0,6.15,6.15
728,Beşiktaş,,Necip Uysal,0,0,1,0,0,6.13,6.13
729,Sporting,,João Virgínia,0,0,0,0,0,6.10,6.10
730,Borussia Dortmund,,Steffen Tigges,0,1,0,1,0,6.10,6.10
731,Real Madrid,,Mariano Díaz,0,1,0,0,0,6.00,6.00
732,Malmö FF,,Eric Larsson,0,0,1,1,0,5.93,5.93
733,Atalanta,,Matteo Lovato,0,0,0,0,0,5.90,5.90
