#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
389,Paris Saint-Germain,,Gonçalo Ramos,4,0,2,0,6.64,6.64
390,RB Leipzig,,Benjamin Šeško,4,1,3,0,6.63,6.63
391,Sporting Braga,,José Fonte,4,1,16,0,6.63,6.63
392,Celtic,,Cameron Carter-Vickers,4,4,12,0,6.63,6.63
393,Celtic,,Yang Hyun-Jun,4,3,0,0,6.58,6.58
394,PSV Eindhoven,,Patrick van Aanholt,4,2,0,0,6.55,6.55
395,Manchester United,,Alejandro Garnacho,4,5,0,0,6.53,6.53
396,Sevilla,,Kike Salas,4,5,7,0,6.50,6.50
397,Young Boys,,Saidy Janko,4,1,5,0,6.34,6.34
398,Galatasaray,,Kâzımcan Karataş,4,1,2,1,6.30,6.30
399,Young Boys,,Sandro Lauper,4,2,1,0,6.25,6.25
400,Manchester City,,Julián Álvarez,3,0,2,0,8.07,8.07
401,Manchester City,,Jack Grealish,3,2,0,0,7.44,7.44
402,Benfica,,Ángel Di María,3,1,2,0,7.40,7.40
403,Real Madrid,,Dani Ceballos,3,3,2,0,7.40,7.40
404,Napoli,,Matteo Politano,3,1,2,0,7.16,7.16
405,Milan,,Ruben Loftus-Cheek,3,0,2,0,7.15,7.15
406,Celtic,,Stephen Welsh,3,0,3,0,7.10,7.10
407,Manchester City,,Sergio Gómez,3,1,1,0,7.07,7.07
408,Borussia Dortmund,,Donyell Malen,3,0,4,0,7.04,7.04
409,Benfica,,Tomás Araújo,3,4,4,0,7.03,7.03
410,Barcelona,,Gavi,3,1,5,0,7.00,7.00
411,Shakhtar Donetsk,,Yaroslav Rakitskyi,3,6,22,0,7.00,7.00
412,Lazio,,Patric,3,5,16,0,7.00,7.00
413,Inter,,Francesco Acerbi,3,5,15,0,6.97,6.97
414,Milan,,Yacine Adli,3,3,4,0,6.97,6.97
415,Young Boys,,Ebrima Colley,3,1,0,0,6.95,6.95
416,Benfica,,Arthur Cabral,3,0,2,0,6.95,6.95
417,1. FC Union Berlin,,Kevin Behrens,3,1,8,0,6.94,6.94
418,Feyenoord,,Dávid Hancko,3,5,11,0,6.93,6.93
419,Celtic,,Michael Johnston,3,1,0,0,6.90,6.90
420,Young Boys,,Jean-Pierre Nsame,3,0,2,0,6.85,6.85
421,Napoli,,Mário Rui,3,2,5,0,6.83,6.83
422,Napoli,,Giovanni Simeone,3,1,1,0,6.83,6.83
423,Barcelona,,Sergi Roberto,3,1,2,0,6.82,6.82
424,Manchester United,,Marcus Rashford,3,1,2,0,6.80,6.80
425,Napoli,,Giacomo Raspadori,3,1,1,0,6.79,6.79
426,Milan,,Tommaso Pobega,3,1,2,0,6.78,6.78
427,Benfica,,Juan Bernat,3,1,0,0,6.75,6.75
428,Newcastle United,,Lewis Miley,3,2,8,0,6.73,6.73
429,Manchester United,,Facundo Pellistri,3,1,0,0,6.70,6.70
430,FC København,,Oscar Højlund,3,0,1,0,6.70,6.70
431,Red Bull Salzburg,,Aleksa Terzić,3,2,3,0,6.70,6.70
432,Milan,,Olivier Giroud,3,0,10,0,6.68,6.68
433,Young Boys,,Darian Maleš,3,1,1,0,6.68,6.68
434,Galatasaray,,Tanguy Ndombélé,3,0,1,0,6.67,6.67
435,Inter,,Denzel Dumfries,3,0,0,0,6.66,6.66
436,Sporting Braga,,Josafat Mendes,3,2,4,0,6.64,6.64
437,Red Bull Salzburg,,Oumar Solet,3,2,3,0,6.63,6.63
438,Sporting Braga,,André Horta,3,0,0,0,6.63,6.63
439,Red Bull Salzburg,,Nene Dorgeles,3,1,0,0,6.63,6.63
440,RB Leipzig,,Christoph Baumgartner,3,3,2,0,6.62,6.62
441,FK Crvena zvezda,,Jean-Philippe Krasso,3,1,0,0,6.60,6.60
442,Red Bull Salzburg,,Forson Amankwah,3,0,0,0,6.58,6.58
443,Celtic,,Tomoki Iwata,3,0,2,0,6.57,6.57
444,Feyenoord,,Luka Ivanušec,3,1,1,0,6.56,6.56
445,PSV Eindhoven,,Armel Bella-Kotchap,3,0,1,0,6.50,6.50
446,Feyenoord,,Bart Nieuwkoop,3,0,0,0,6.30,6.30
447,Royal Antwerp FC,,Gyrano Kerk,3,0,1,0,6.28,6.28
448,Benfica,,Florentino Luís,3,3,1,1,6.10,6.10
449,Galatasaray,,Victor Nelsson,3,0,6,1,5.87,5.87
450,Paris Saint-Germain,,Kylian Mbappé,2,4,0,0,7.69,7.69
451,PSV Eindhoven,,Noa Lang,2,1,0,0,7.40,7.40
452,Sevilla,,Sergio Ramos,2,4,16,0,7.24,7.24
453,Real Madrid,,Nico Paz,2,0,1,0,7.15,7.15
454,Benfica,,João Mário,2,2,3,0,7.12,7.12
455,Galatasaray,,Mauro Icardi,2,0,3,0,7.07,7.07
456,Napoli,,Piotr Zieliński,2,4,2,0,7.07,7.07
457,RB Leipzig,,Loïs Openda,2,0,2,0,7.06,7.06
458,Newcastle United,,Jacob Murphy,2,0,1,0,7.05,7.05
459,Red Bull Salzburg,,Roko Šimić,2,2,3,0,7.04,7.04
460,Royal Antwerp FC,,Chidera Ejuke,2,3,0,0,7.03,7.03
461,Borussia Dortmund,,Niclas Füllkrug,2,1,10,0,7.01,7.01
462,1. FC Union Berlin,,David Datro Fofana,2,0,6,0,7.00,7.00
463,Manchester City,,Oscar Bobb,2,0,0,0,7.00,7.00
464,Lazio,,Ciro Immobile,2,1,6,0,6.98,6.98
465,Milan,,Samuel Chukwueze,2,0,1,0,6.93,6.93
466,Real Sociedad,,Kieran Tierney,2,2,2,0,6.90,6.90
467,Real Sociedad,,André Silva,2,0,1,0,6.90,6.90
468,Young Boys,,Fabian Lustenberger,2,3,2,0,6.90,6.90
469,FC Porto,,Francisco Conceição,2,1,1,0,6.87,6.87
470,Galatasaray,,Fernando Muslera,2,0,10,0,6.87,6.87
471,Lazio,,Pedro,2,0,0,0,6.86,6.86
472,Young Boys,,Cédric Itten,2,0,3,0,6.85,6.85
473,Manchester United,,Scott McTominay,2,1,6,0,6.84,6.84
474,Paris Saint-Germain,,Marco Asensio,2,0,0,0,6.83,6.83
475,Manchester City,,John Stones,2,2,7,0,6.82,6.82
476,Manchester City,,Kalvin Phillips,2,0,1,0,6.80,6.80
477,Manchester United,,Luke Shaw,2,3,0,0,6.80,6.80
478,Red Bull Salzburg,,Sekou Koita,2,0,3,0,6.80,6.80
479,RC Lens,,Elye Wahi,2,0,0,0,6.78,6.78
480,1. FC Union Berlin,,Paul Jaeckel,2,4,7,0,6.77,6.77
481,FK Crvena zvezda,,Vladimir Lučić,2,1,1,0,6.77,6.77
482,FK Crvena zvezda,,Aleksandar Katai,2,0,1,0,6.76,6.76
483,Celtic,,Gustaf Lagerbielke,2,2,1,0,6.75,6.75
484,Manchester United,,Kobbie Mainoo,2,0,2,0,6.75,6.75
485,FC København,,Scott McKenna,2,2,6,0,6.75,6.75
486,Inter,,Kristjan Asllani,2,1,3,0,6.72,6.72
487,Borussia Dortmund,,Jamie Gittens,2,1,2,0,6.70,6.70
488,FC København,,Victor Froholdt,2,3,1,0,6.70,6.70
489,Manchester United,,Hannibal Mejbri,2,0,0,0,6.70,6.70
490,Lazio,,Danilo Cataldi,2,1,1,0,6.70,6.70
491,Sevilla,,Dodi Lukebakio,2,1,0,0,6.68,6.68
492,Red Bull Salzburg,,Maurits Kjaergaard,2,1,2,0,6.67,6.67
493,Benfica,,David Neres,2,1,0,0,6.67,6.67
494,Lazio,,Valentín Castellanos,2,0,2,0,6.66,6.66
495,Barcelona,,Iñigo Martínez,2,3,12,0,6.65,6.65
496,Real Sociedad,,Jon Pacheco,2,0,6,0,6.65,6.65
497,PSV Eindhoven,,Mauro Júnior,2,4,2,0,6.63,6.63
498,RC Lens,,Massadio Haïdara,2,2,3,0,6.63,6.63
499,Celtic,,Paulo Bernardo,2,5,2,0,6.62,6.62
500,FC København,,Orri Steinn Óskarsson,2,0,0,0,6.60,6.60
501,Galatasaray,,Barış Alper Yılmaz,2,2,0,0,6.60,6.60
502,Manchester United,,Sergio Reguilón,2,3,2,0,6.60,6.60
503,Real Sociedad,,Umar Sadiq,2,0,1,0,6.60,6.60
504,Red Bull Salzburg,,Karim Konaté,2,3,4,0,6.58,6.58
505,Newcastle United,,Elliot Anderson,2,2,0,0,6.55,6.55
506,Manchester United,,Mason Mount,2,1,0,0,6.55,6.55
507,Lazio,,Luca Pellegrini,2,3,4,0,6.55,6.55
508,PSV Eindhoven,,Guus Til,2,0,1,0,6.54,6.54
509,FC Porto,,Marko Grujić,2,0,1,0,6.53,6.53
510,RC Lens,,David Pereira da Costa,2,2,0,0,6.53,6.53
511,FC Porto,,Fábio Cardoso,2,3,5,0,6.53,6.53
512,Celtic,,James Forrest,2,0,0,0,6.50,6.50
513,Shakhtar Donetsk,,Kevin Kelsy,2,0,1,0,6.45,6.45
514,Feyenoord,,Thomas Beelen,2,0,2,0,6.40,6.40
515,Galatasaray,,Kerem Demirbay,2,0,0,0,6.40,6.40
516,Newcastle United,,Joe Willock,2,0,0,0,6.40,6.40
517,Sevilla,,Marcos Acuña,2,1,2,0,6.30,6.30
518,Celtic,,Mitchel Frame,2,0,0,0,6.30,6.30
519,Celtic,,Daizen Maeda,2,3,3,0,6.08,6.08
520,RC Lens,,Abdukodir Khusanov,2,0,0,0,5.90,5.90
521,Manchester City,,Phil Foden,1,2,2,0,8.04,8.04
522,Shakhtar Donetsk,,Dmytro Riznyk,1,0,8,0,7.40,7.40
523,Real Madrid,,Joselu,1,0,4,0,7.23,7.23
524,Manchester United,,Harry Maguire,1,4,13,0,7.13,7.13
525,FC Bayern München,,Aleksandar Pavlović,1,3,5,0,7.07,7.07
526,Manchester City,,Micah Hamilton,1,1,0,0,7.05,7.05
527,Paris Saint-Germain,,Gianluigi Donnarumma,1,0,10,1,7.03,7.03
528,Sporting Braga,,Simon Banza,1,0,2,0,7.02,7.02
529,FC Bayern München,,Mathys Tel,1,2,0,0,7.01,7.01
530,PSV Eindhoven,,Yorbe Vertessen,1,0,0,0,6.95,6.95
531,RC Lens,,Andy Diouf,1,0,1,0,6.95,6.95
532,Atlético Madrid,,José María Giménez,1,5,32,0,6.94,6.94
533,Barcelona,,Marc Guiu,1,0,3,0,6.90,6.90
534,Shakhtar Donetsk,,Eguinaldo,1,0,0,0,6.90,6.90
535,Real Madrid,,David Alaba,1,3,9,1,6.90,6.90
536,Inter,,Yann Bisseck,1,1,8,0,6.90,6.90
537,Arsenal,,Emile Smith Rowe,1,1,0,0,6.87,6.87
538,PSV Eindhoven,,Ricardo Pepi,1,0,0,0,6.84,6.84
539,FC København,,Nicolai Boilesen,1,0,5,0,6.83,6.83
540,Atlético Madrid,,Ángel Correa,1,0,1,0,6.83,6.83
541,Real Madrid,,Fran García,1,1,6,0,6.78,6.78
542,Red Bull Salzburg,,Petar Ratkov,1,0,3,0,6.77,6.77
543,Feyenoord,,Ayase Ueda,1,0,0,0,6.76,6.76
544,1. FC Union Berlin,,Leonardo Bonucci,1,2,21,0,6.73,6.73
545,Newcastle United,,Alexander Isak,1,0,2,0,6.72,6.72
546,Sporting Braga,,Abel Ruíz,1,0,0,0,6.72,6.72
547,RB Leipzig,,Yussuf Poulsen,1,1,0,0,6.70,6.70
548,Real Madrid,,Éder Militão,1,0,3,0,6.70,6.70
549,RC Lens,,Wesley Saïd,1,0,0,0,6.70,6.70
550,Feyenoord,,Thomas Van den Belt,1,1,0,0,6.70,6.70
551,RB Leipzig,,Eljif Elmas,1,3,0,0,6.69,6.69
552,FC Bayern München,,Eric Maxim Choupo-Moting,1,0,2,0,6.68,6.68
553,Royal Antwerp FC,,George Ilenikhena,1,0,1,0,6.67,6.67
554,Sevilla,,Mariano Díaz,1,0,0,0,6.67,6.67
555,Benfica,,Casper Tengstedt,1,0,0,0,6.65,6.65
556,Manchester United,,Jonny Evans,1,0,1,0,6.65,6.65
557,Sevilla,,Suso,1,0,0,0,6.65,6.65
558,RB Leipzig,,Timo Werner,1,0,1,0,6.63,6.63
559,FC København,,Andreas Cornelius,1,0,0,0,6.63,6.63
560,Young Boys,,Łukasz Łakomy,1,0,0,0,6.60,6.60
561,Borussia Dortmund,,Giovanni Reyna,1,0,1,0,6.60,6.60
562,Lazio,,Nicolò Casale,1,0,8,0,6.60,6.60
563,FC Porto,,Gonçalo Borges,1,1,0,0,6.60,6.60
564,Young Boys,,Miguel Changa Chaiwa,1,1,1,0,6.60,6.60
565,Benfica,,Chiquinho,1,0,1,0,6.60,6.60
566,Real Sociedad,,Álvaro Odriozola,1,1,0,0,6.57,6.57
567,Borussia Dortmund,,Youssoufa Moukoko,1,0,1,0,6.55,6.55
568,Celtic,,Hyun-gyu Oh,1,0,1,0,6.54,6.54
569,Barcelona,,Marcos Alonso,1,2,5,0,6.53,6.53
570,FK Crvena zvezda,,Kings Kangwa,1,0,0,0,6.50,6.50
571,FK Crvena zvezda,,Uroš Kabić,1,0,0,0,6.50,6.50
572,Sevilla,,Óliver Torres,1,0,0,0,6.50,6.50
573,Royal Antwerp FC,,Zeno Van Den Bosch,1,1,5,0,6.50,6.50
574,1. FC Union Berlin,,Brenden Aaronson,1,3,1,0,6.45,6.45
575,Real Sociedad,,Carlos Fernández,1,1,1,0,6.45,6.45
576,Newcastle United,,Sandro Tonali,1,2,2,0,6.43,6.43
577,Shakhtar Donetsk,,Novatus Miroshi,1,3,2,0,6.40,6.40
578,Royal Antwerp FC,,Kobe Corbanie,1,1,4,0,6.40,6.40
579,Atlético Madrid,,Reinildo Mandava,1,2,2,1,6.30,6.30
580,Celtic,,David Turnbull,1,0,1,0,6.30,6.30
581,FC København,,William Clem,1,0,2,0,6.30,6.30
582,Newcastle United,,Lewis Hall,1,0,2,0,6.20,6.20
583,Inter,,Davy Klaassen,1,0,0,0,6.20,6.20
584,Shakhtar Donetsk,,Stav Lemkin,1,0,1,0,6.00,6.00
585,PSV Eindhoven,,Isaac Babadi,1,0,0,1,5.50,5.50
586,PSV Eindhoven,,Fredrik Oppegård,1,1,0,0,0,
587,Newcastle United,,Nick Pope,0,0,6,0,7.70,7.70
588,Borussia Dortmund,,Alexander Meyer,0,0,0,0,7.60,7.60
589,Real Madrid,,Andriy Lunin,0,0,13,0,7.58,7.58
590,Inter,,Yann Sommer,0,0,5,0,7.54,7.54
591,Borussia Dortmund,,Gregor Kobel,0,0,13,0,7.54,7.54
592,Red Bull Salzburg,,Alexander Schlager,0,1,4,0,7.53,7.53
593,Real Madrid,,Thibaut Courtois,0,0,1,0,7.50,7.50
594,Young Boys,,Anthony Racioppi,0,0,4,1,7.40,7.40
595,Sevilla,,Ørjan Nyland,0,0,2,0,7.35,7.35
596,Galatasaray,,Cédric Bakambu,0,0,0,0,7.30,7.30
597,Sporting Braga,,André Castro,0,0,0,0,7.30,7.30
598,Napoli,,Alex Meret,0,0,7,0,7.29,7.29
599,Milan,,Mike Maignan,0,0,10,0,7.27,7.27
600,Atlético Madrid,,Jan Oblak,0,0,6,0,7.24,7.24
601,FK Crvena zvezda,,Omri Glazer,0,0,6,2,7.17,7.17
602,Arsenal,,David Raya,0,0,5,1,7.17,7.17
603,Manchester United,,Rasmus Højlund,0,1,0,0,7.15,7.15
604,Galatasaray,,Dries Mertens,0,2,2,0,7.12,7.12
605,Benfica,,Anatoliy Trubin,0,0,8,0,7.12,7.12
606,Royal Antwerp FC,,Senne Lammens,0,0,0,0,7.10,7.10
607,Newcastle United,,Matt Targett,0,0,0,0,7.10,7.10
608,1. FC Union Berlin,,Frederik Rønnow,0,0,8,0,7.10,7.10
609,Milan,,Luka Jović,0,0,0,0,7.10,7.10
610,RC Lens,,Brice Samba,0,0,3,1,7.08,7.08
611,Sporting Braga,,Matheus,0,0,3,0,7.08,7.08
612,Lazio,,Ivan Provedel,0,0,3,0,7.08,7.08
613,Real Sociedad,,Álex Remiro,0,0,6,0,7.06,7.06
614,Lazio,,Gustav Isaksen,0,2,1,0,7.04,7.04
615,Barcelona,,Marc-André ter Stegen,0,0,2,0,7.04,7.04
616,FC København,,Kamil Grabara,0,0,6,1,7.04,7.04
617,Atlético Madrid,,Memphis Depay,0,1,0,0,7.03,7.03
618,Real Madrid,,Kepa Arrizabalaga,0,0,1,0,7.03,7.03
619,FC Bayern München,,Manuel Neuer,0,0,6,1,7.02,7.02
620,Celtic,,Joe Hart,0,0,9,0,7.02,7.02
621,Arsenal,,Aaron Ramsdale,0,0,0,0,7.00,7.00
622,Newcastle United,,Sven Botman,0,0,2,0,7.00,7.00
623,Barcelona,,Iñaki Peña,0,0,3,0,7.00,7.00
624,Real Sociedad,,Sheraldo Becker,0,1,1,0,6.98,6.98
625,Inter,,Federico Dimarco,0,3,3,0,6.94,6.94
626,FC Porto,,Diogo Costa,0,0,9,0,6.94,6.94
627,FC Bayern München,,Bouna Sarr,0,1,0,0,6.90,6.90
628,Milan,,Marco Sportiello,0,0,1,0,6.90,6.90
629,Celtic,,Reo Hatate,0,0,1,0,6.90,6.90
630,PSV Eindhoven,,Armando Obispo,0,2,1,0,6.90,6.90
631,Feyenoord,,Javairô Dilrosun,0,0,0,0,6.90,6.90
632,RB Leipzig,,Janis Blaswich,0,0,4,0,6.88,6.88
633,Feyenoord,,Santiago Giménez,0,1,4,0,6.88,6.88
634,Napoli,,Victor Osimhen,0,3,10,0,6.87,6.87
635,Manchester United,,André Onana,0,1,5,2,6.87,6.87
636,PSV Eindhoven,,Walter Benítez,0,0,4,0,6.86,6.86
637,Inter,,Juan Cuadrado,0,1,1,0,6.85,6.85
638,Manchester City,,Ederson,0,0,2,1,6.83,6.83
639,FC København,,Roony Bardghji,0,1,1,0,6.83,6.83
640,Young Boys,,Donat Rrudhani,0,0,0,0,6.80,6.80
641,Red Bull Salzburg,,Leandro Morgalla,0,0,0,0,6.80,6.80
642,Arsenal,,Fábio Vieira,0,0,1,0,6.80,6.80
643,Borussia Dortmund,,Sébastien Haller,0,1,1,0,6.78,6.78
644,Feyenoord,,Justin Bijlow,0,0,4,0,6.78,6.78
645,Milan,,Noah Okafor,0,0,0,0,6.77,6.77
646,Manchester United,,Christian Eriksen,0,3,3,0,6.75,6.75
647,Feyenoord,,Timon Wellenreuther,0,0,1,0,6.75,6.75
648,Manchester United,,Anthony Martial,0,1,1,0,6.73,6.73
649,Inter,,Marko Arnautović,0,1,2,0,6.73,6.73
650,Sevilla,,Marko Dmitrović,0,0,8,0,6.73,6.73
651,Arsenal,,Edward Nketiah,0,0,1,0,6.72,6.72
652,FC Bayern München,,Frans Krätzig,0,0,1,0,6.70,6.70
653,Barcelona,,Marc Casadó,0,1,1,0,6.70,6.70
654,Feyenoord,,Antoni Milambo,0,1,0,0,6.70,6.70
655,Red Bull Salzburg,,Fernando,0,0,0,0,6.70,6.70
656,RC Lens,,Adrien Thomasson,0,0,2,1,6.68,6.68
657,Manchester City,,Stefan Ortega,0,0,2,0,6.67,6.67
658,RB Leipzig,,Péter Gulácsi,0,0,2,0,6.67,6.67
659,FC Bayern München,,Sven Ulreich,0,0,3,0,6.67,6.67
660,Celtic,,Nathaniel Phillips,0,2,3,0,6.65,6.65
661,Celtic,,Kyogo Furuhashi,0,1,3,0,6.63,6.63
662,Shakhtar Donetsk,,Oleksiy Kashchuk,0,0,0,0,6.60,6.60
663,Milan,,Chaka Traorè,0,0,0,0,6.60,6.60
664,Atlético Madrid,,Çağlar Söyüncü,0,0,0,0,6.60,6.60
665,Napoli,,Hamed Junior Traorè,0,2,0,0,6.60,6.60
666,Sporting Braga,,Pizzi,0,0,0,0,6.60,6.60
667,Napoli,,Gianluca Gaetano,0,0,0,0,6.60,6.60
668,Arsenal,,Mohamed Elneny,0,0,0,0,6.60,6.60
669,Young Boys,,Silvère Ganvoula,0,0,3,0,6.58,6.58
670,Royal Antwerp FC,,Jean Butez,0,0,0,2,6.58,6.58
671,Paris Saint-Germain,,Nordi Mukiele,0,0,1,0,6.55,6.55
672,FK Crvena zvezda,,Jovan Mijatović,0,0,0,0,6.55,6.55
673,Benfica,,Tiago Gouveia,0,0,0,0,6.55,6.55
674,FC København,,Christian Sørensen,0,0,1,0,6.53,6.53
675,Feyenoord,,Ondrej Lingr,0,0,1,0,6.53,6.53
676,RC Lens,,Morgan Guilavogui,0,0,1,0,6.53,6.53
677,Arsenal,,Thomas Partey,0,0,0,0,6.50,6.50
678,Inter,,Emil Audero,0,0,0,0,6.50,6.50
679,FC Porto,,Fran Navarro,0,0,0,0,6.50,6.50
680,FK Crvena zvezda,,Miloš Degenek,0,0,1,0,6.50,6.50
681,Red Bull Salzburg,,Dijon Kameri,0,0,1,0,6.50,6.50
682,FC Porto,,Toni Martínez,0,0,2,0,6.50,6.50
683,Manchester United,,Victor Lindelöf,0,1,10,0,6.50,6.50
684,Real Sociedad,,Jon Magunazelaia,0,0,1,0,6.50,6.50
685,Real Sociedad,,Jon Ander Olasagasti,0,0,0,0,6.50,6.50
686,Sporting Braga,,Roger Fernandes,0,1,0,0,6.50,6.50
687,Feyenoord,,Leo Sauer,0,0,0,0,6.50,6.50
688,FK Crvena zvezda,,Stefan Mitrović,0,1,1,0,6.47,6.47
689,Benfica,,Gonçalo Guedes,0,0,0,0,6.45,6.45
690,FC Porto,,Danny Namaso,0,0,0,0,6.45,6.45
691,Royal Antwerp FC,,Anthony Valencia,0,0,0,0,6.43,6.43
692,Arsenal,,Cédric Soares,0,0,2,0,6.40,6.40
693,Young Boys,,David von Ballmoos,0,0,1,0,6.40,6.40
694,Paris Saint-Germain,,Carlos Soler,0,0,0,0,6.40,6.40
695,Shakhtar Donetsk,,Marian Shved,0,0,0,0,6.40,6.40
696,Sporting Braga,,Diogo Fonseca,0,0,0,0,6.40,6.40
697,Sevilla,,Rafa Mir,0,1,0,0,6.40,6.40
698,Real Sociedad,,Mohamed-Ali Cho,0,0,0,0,6.37,6.37
699,Sporting Braga,,Adrián Marín,0,0,1,0,6.35,6.35
700,Newcastle United,,Callum Wilson,0,0,0,0,6.35,6.35
701,Young Boys,,Noah Persson,0,0,2,0,6.33,6.33
702,Manchester United,,Lisandro Martínez,0,2,1,0,6.30,6.30
703,1. FC Union Berlin,,Aljoscha Kemlein,0,0,1,0,6.30,6.30
704,Sevilla,,Tanguy Nianzou,0,1,1,0,6.30,6.30
705,FC København,,Valdemar Lund,0,0,0,0,6.25,6.25
706,FC København,,Jordan Larsson,0,1,0,0,6.25,6.25
707,Barcelona,,Hector Fort,0,0,2,0,6.20,6.20
708,Newcastle United,,Martin Dúbravka,0,0,0,0,6.20,6.20
709,Manchester City,,Mahamadou Susoho,0,0,0,0,6.20,6.20
710,Napoli,,Alessandro Zanoli,0,0,1,0,6.20,6.20
711,Milan,,Pierre Kalulu,0,2,2,0,6.10,6.10
712,Feyenoord,,Marcos López,0,1,0,0,6.10,6.10
713,Royal Antwerp FC,,Jürgen Ekkelenkamp,0,1,3,0,6.10,6.10
714,FC Porto,,Romário Baró,0,1,1,1,6.00,6.00
715,FK Crvena zvezda,,Uroš Spajić,0,0,0,0,6.00,6.00
716,Celtic,,Odin Thiago Holm,0,0,2,0,5.50,5.50
717,Real Sociedad,,Jon Aramburu,0,0,0,0,0,
718,Newcastle United,,Harvey Barnes,0,0,0,0,0,
719,Milan,,Simon Kjær,0,0,0,0,0,
720,Napoli,,Cyril Ngonge,0,0,0,0,0,
721,Manchester City,,Jacob Wright,0,0,0,0,0,
722,Milan,,Davide Bartesaghi,0,0,0,0,0,
723,Atlético Madrid,,Ilias Kostis,0,0,0,0,0,
724,Sporting Braga,,Rony Lopes,0,0,0,0,0,
