#,Time,Time,Nome,Gols,Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore
360,Zenit St. Petersburg,,Maurício,0,0,2,1,0,6.90,6.90
361,Manchester City,,Pablo Zabaleta,0,0,0,0,0,6.90,6.90
362,Valencia,,Danilo Barbosa,0,0,2,1,0,6.90,6.90
363,Chelsea,,John Terry,0,0,1,0,0,6.90,6.90
364,Bayer 04 Leverkusen,,Giulio Donati,0,0,2,0,0,6.90,6.90
365,Juventus,,Hernanes,0,0,6,8,0,6.90,6.90
366,Valencia,,Javi Fuego,0,0,0,2,0,6.90,6.90
367,Zenit St. Petersburg,,Javi García,0,0,0,1,0,6.90,6.90
368,FC Bayern München,,Joshua Kimmich,0,1,4,5,0,6.90,6.90
369,FC Porto,,Maxi Pereira,0,0,11,6,0,6.90,6.90
370,Manchester United,,David De Gea,0,0,0,0,0,6.90,6.90
371,FC Bayern München,,Franck Ribéry,0,1,19,13,0,6.89,6.89
372,Galatasaray,,Hakan Balta,0,0,2,1,0,6.88,6.88
373,Arsenal,,Héctor Bellerín,0,0,17,2,0,6.88,6.88
374,Astana,,Evgeny Postnikov,0,0,3,0,0,6.88,6.88
375,Bayer 04 Leverkusen,,Wendell,0,0,5,4,0,6.88,6.88
376,Manchester United,,Bastian Schweinsteiger,0,0,6,5,0,6.88,6.88
377,GNK Dinamo Zagreb,,Gonçalo Santos,0,0,1,2,0,6.88,6.88
378,Benfica,,Victor Lindelöf,0,0,2,2,0,6.88,6.88
379,KAA Gent,,Stefan Mitrović,0,0,4,2,0,6.87,6.87
380,Malmö FF,,Johan Sellberg-Wiland,0,0,0,0,0,6.87,6.87
381,Manchester City,,Aleksandar Kolarov,0,0,4,4,0,6.86,6.86
382,Arsenal,,Kieran Gibbs,0,0,1,0,0,6.86,6.86
383,CSKA Moscow,,Aleksei Berezutskiy,0,0,0,1,0,6.86,6.86
384,Borussia M'gladbach,,Andreas Christensen,0,0,0,0,0,6.86,6.86
385,Valencia,,Jaume Doménech,0,0,0,0,0,6.85,6.85
386,Zenit St. Petersburg,,Yury Zhirkov,0,0,1,1,0,6.85,6.85
387,VfL Wolfsburg,,Sebastian Jung,0,0,2,0,0,6.85,6.85
388,Valencia,,Rodrigo de Paul,0,0,4,1,0,6.85,6.85
389,Paris Saint-Germain,,Ezequiel Lavezzi,0,1,3,5,0,6.85,6.85
390,Zenit St. Petersburg,,Domenico Criscito,0,0,2,3,0,6.85,6.85
391,Atlético Madrid,,Juanfran,0,0,15,3,0,6.84,6.84
392,Astana,,Dmitriy Shomko,0,0,4,5,0,6.84,6.84
393,Sevilla,,Steven​ N'Zonzi,0,0,3,0,0,6.84,6.84
394,Borussia M'gladbach,,Ibrahima Traoré,0,0,4,9,0,6.84,6.84
395,Borussia M'gladbach,,Álvaro Domínguez,0,0,0,1,0,6.83,6.83
396,Olympiacos FC,,Pajtim Kasami,0,0,4,10,0,6.83,6.83
397,Olympique Lyonnais,,Sergi Darder,0,1,1,5,0,6.83,6.83
398,Manchester City,,Jesús Navas,0,0,13,11,0,6.82,6.82
399,Manchester City,,Bacary Sagna,0,0,2,1,0,6.82,6.82
400,Benfica,,Renato Sanches,0,0,15,6,0,6.82,6.82
401,Olympique Lyonnais,,Anthony Lopes,0,0,2,0,0,6.82,6.82
402,BATE Borisov,,Denis Polyakov,0,0,1,0,0,6.82,6.82
403,Zenit St. Petersburg,,Luís Neto,0,0,5,0,0,6.81,6.81
404,FC Porto,,Evandro,0,1,3,4,0,6.80,6.80
405,FC Porto,,Jesús Corona,0,0,13,4,0,6.80,6.80
406,Olympiacos FC,,Kostas Fortounis,0,2,13,11,0,6.80,6.80
407,PSV Eindhoven,,Steven Bergwijn,0,0,0,0,0,6.80,6.80
408,Olympique Lyonnais,,Rachid Ghezzal,0,0,3,3,0,6.80,6.80
409,FC Bayern München,,Juan Bernat,0,0,6,8,0,6.80,6.80
410,Manchester United,,Nick Powell,0,0,0,3,0,6.80,6.80
411,Roma,,Morgan De Sanctis,0,0,0,0,0,6.80,6.80
412,Arsenal,,Alex Iwobi,0,0,1,2,0,6.80,6.80
413,Roma,,Francesco Totti,0,0,0,1,0,6.80,6.80
414,VfL Wolfsburg,,Koen Casteels,0,0,0,0,0,6.80,6.80
415,Arsenal,,Calum Chambers,0,0,0,0,0,6.80,6.80
416,Valencia,,Aderllan Santos,0,0,0,2,0,6.80,6.80
417,Chelsea,,Branislav Ivanović,0,1,0,4,0,6.80,6.80
418,PSV Eindhoven,,Nicolas Isimat-Mirin,0,0,4,0,0,6.80,6.80
419,CSKA Moscow,,Igor Akinfeev,0,0,0,0,0,6.80,6.80
420,Sevilla,,Timothée Kolodziejczak,0,0,3,1,0,6.80,6.80
421,Manchester City,,Eliaquim Mangala,0,0,2,1,0,6.79,6.79
422,Olympiacos FC,,Dimitrios Siovas,0,0,2,4,0,6.78,6.78
423,FC Porto,,Iván Marcano,0,0,0,1,0,6.78,6.78
424,Arsenal,,Mathieu Debuchy,0,0,3,1,0,6.77,6.77
425,Olympiacos FC,,Alejandro Domínguez,0,0,4,2,0,6.77,6.77
426,Zenit St. Petersburg,,Aleksandr Ryazantsev,0,0,0,3,0,6.77,6.77
427,GNK Dinamo Zagreb,,Eduardo,0,0,0,0,0,6.77,6.77
428,Arsenal,,Aaron Ramsey,0,1,3,6,0,6.76,6.76
429,Borussia M'gladbach,,Håvard Nordtveit,0,0,1,5,0,6.76,6.76
430,Juventus,,Sami Khedira,0,0,2,1,0,6.75,6.75
431,Bayer 04 Leverkusen,,Stefan Kießling,0,0,1,2,0,6.75,6.75
432,Olympique Lyonnais,,Mapou Yanga-Mbiwa,0,1,2,2,0,6.74,6.74
433,Roma,,Wojciech Szczęsny,0,0,0,0,0,6.74,6.74
434,Olympiacos FC,,Esteban Cambiasso,0,0,0,0,0,6.73,6.73
435,Galatasaray,,Jason Denayer,0,0,4,2,0,6.73,6.73
436,Maccabi Tel Aviv,,Dor Micha,0,0,3,3,0,6.73,6.73
437,Zenit St. Petersburg,,Aleksandr Anyukov,0,0,0,1,0,6.71,6.71
438,Valencia,,Paco Alcácer,0,3,3,11,0,6.70,6.70
439,VfL Wolfsburg,,Marcel Schäfer,0,0,1,1,0,6.70,6.70
440,Atlético Madrid,,Matías Kranevitter,0,0,0,2,0,6.70,6.70
441,Valencia,,Rúben Vezo,0,0,0,0,0,6.70,6.70
442,Dynamo Kyiv,,Evgeny Makarenko,0,0,1,0,0,6.70,6.70
443,FC Porto,,Silvestre Varela,0,0,1,0,0,6.70,6.70
444,Barcelona,,Arda Turan,0,0,0,1,0,6.70,6.70
445,Valencia,,Álvaro Negredo,0,0,0,3,0,6.70,6.70
446,Atlético Madrid,,Guilherme Siqueira,0,0,1,2,0,6.70,6.70
447,Olympique Lyonnais,,Henri Bedimo,0,0,3,3,0,6.70,6.70
448,Dynamo Kyiv,,Domagoj Vida,0,0,2,3,0,6.70,6.70
449,Chelsea,,Ramires,0,0,3,5,0,6.70,6.70
450,FC Porto,,Giannelli Imbula,0,0,13,4,0,6.70,6.70
451,Shakhtar Donetsk,,Oleksandr Kucher,0,0,1,4,0,6.70,6.70
452,Roma,,Antonio Rüdiger,0,0,1,2,0,6.70,6.70
453,FC Porto,,Iker Casillas,0,0,1,0,0,6.70,6.70
454,Galatasaray,,Sabri Sarioğlu,0,0,2,1,0,6.70,6.70
455,VfL Wolfsburg,,Timm Klose,0,0,2,0,0,6.70,6.70
456,VfL Wolfsburg,,Nicklas Bendtner,0,0,1,4,0,6.70,6.70
457,Valencia,,Aymen Abdennour,0,1,1,3,0,6.70,6.70
458,Dynamo Kyiv,,Vitorino Antunes,0,0,3,3,0,6.70,6.70
459,Bayer 04 Leverkusen,,Christoph Kramer,0,0,9,2,0,6.68,6.68
460,Olympiacos FC,,Sebá,0,0,4,6,0,6.68,6.68
461,FC Bayern München,,Medhi Benatia,0,0,3,3,0,6.68,6.68
462,Malmö FF,,Nikola Đurđić,0,1,2,7,0,6.68,6.68
463,Benfica,,Pizzi,0,0,7,5,0,6.68,6.68
464,Galatasaray,,Burak Yılmaz,0,1,0,8,0,6.68,6.68
465,GNK Dinamo Zagreb,,Marko Rog,0,0,7,4,0,6.67,6.67
466,PSV Eindhoven,,Gastón Pereiro,0,0,11,2,0,6.67,6.67
467,GNK Dinamo Zagreb,,Paulo Machado,0,0,2,4,0,6.67,6.67
468,Galatasaray,,Sinan Gümüş,0,0,4,1,0,6.67,6.67
469,BATE Borisov,,Nikolay Signevich,0,0,3,4,0,6.67,6.67
470,Paris Saint-Germain,,Javier Pastore,0,0,4,0,0,6.67,6.67
471,Arsenal,,Francis Coquelin,0,0,5,1,0,6.67,6.67
472,Valencia,,José Luis Gayà,0,0,1,1,0,6.66,6.66
473,Dynamo Kyiv,,Miguel Veloso,0,0,1,5,0,6.66,6.66
474,Real Madrid,,Kiko Casilla,0,0,0,0,0,6.65,6.65
475,Olympique Lyonnais,,Aldo Kalulu,0,1,1,1,0,6.65,6.65
476,Olympique Lyonnais,,Milan Biševac,0,0,0,0,0,6.65,6.65
477,Olympique Lyonnais,,Steed Malbranque,0,0,0,0,0,6.65,6.65
478,Shakhtar Donetsk,,Maksym Malyshev,0,0,0,3,0,6.65,6.65
479,Manchester United,,Matteo Darmian,0,0,0,1,0,6.65,6.65
480,Arsenal,,Gabriel Paulista,0,0,0,1,0,6.65,6.65
481,Manchester City,,Fabian Delph,0,0,2,1,0,6.65,6.65
482,GNK Dinamo Zagreb,,Jeremy Taravel,0,0,3,5,0,6.65,6.65
483,KAA Gent,,Kenny Saief,0,0,6,4,0,6.65,6.65
484,Atlético Madrid,,Thomas Partey,0,0,2,0,0,6.65,6.65
485,Bayer 04 Leverkusen,,Julian Brandt,0,0,3,1,0,6.64,6.64
486,KAA Gent,,Rafinha,0,0,4,0,0,6.64,6.64
487,KAA Gent,,Moses Simon,0,1,11,5,0,6.64,6.64
488,Malmö FF,,Rasmus Bengtsson,0,0,0,2,0,6.64,6.64
489,Roma,,Juan Iturbe,0,0,6,2,0,6.64,6.64
490,Maccabi Tel Aviv,,Eli Dasa,0,0,4,3,0,6.63,6.63
491,Manchester United,,Ashley Young,0,0,5,3,0,6.63,6.63
492,Arsenal,,Alex Oxlade-Chamberlain,0,1,9,6,0,6.63,6.63
493,Shakhtar Donetsk,,Taras Stepanenko,0,0,0,4,0,6.62,6.62
494,Astana,,Serikzhan Muzhikov,0,0,3,2,0,6.62,6.62
495,Galatasaray,,Umut Bulut,0,2,0,9,0,6.62,6.62
496,Borussia M'gladbach,,Oscar Wendt,0,0,5,2,0,6.62,6.62
497,Zenit St. Petersburg,,Artur Yusupov,0,0,0,1,0,6.62,6.62
498,GNK Dinamo Zagreb,,Domagoj Antolić,0,1,5,8,0,6.62,6.62
499,Benfica,,André Almeida,0,0,5,5,0,6.61,6.61
500,Benfica,,Eduardo Salvio,0,0,5,2,0,6.60,6.60
501,Sevilla,,Vicente Iborra,0,0,1,3,0,6.60,6.60
502,GNK Dinamo Zagreb,,Ivo Pinto,0,0,3,2,0,6.60,6.60
503,Borussia M'gladbach,,Yann Sommer,0,0,0,0,0,6.60,6.60
504,Dynamo Kyiv,,Serhiy Sydorchuk,0,0,4,2,0,6.60,6.60
505,CSKA Moscow,,Aleksandr Golovin,0,0,0,0,0,6.60,6.60
506,Valencia,,Rafa Mir,0,0,0,2,0,6.60,6.60
507,Paris Saint-Germain,,Jean-Kévin Augustin,0,0,0,0,0,6.60,6.60
508,PSV Eindhoven,,Jordy de Wijs,0,0,0,0,0,6.60,6.60
509,Maccabi Tel Aviv,,Dejan Radonjić,0,0,0,1,0,6.60,6.60
510,Valencia,,Antonio Barragán,0,0,3,0,0,6.60,6.60
511,Maccabi Tel Aviv,,Yosef Azulay Shlomy,0,0,0,1,0,6.60,6.60
512,Zenit St. Petersburg,,Aleksey Evseev,0,0,0,1,0,6.60,6.60
513,Barcelona,,Rafinha Alcântara,0,0,1,2,0,6.60,6.60
514,Chelsea,,Loïc Rémy,0,1,3,2,0,6.60,6.60
515,Olympiacos FC,,Manuel Da Costa,0,0,1,3,0,6.60,6.60
516,Borussia M'gladbach,,Thorgan Hazard,0,0,2,3,0,6.58,6.58
517,GNK Dinamo Zagreb,,Ante Ćorić,0,1,2,2,0,6.58,6.58
518,KAA Gent,,Benito Raman,0,0,1,2,0,6.58,6.58
519,GNK Dinamo Zagreb,,Ángelo Henríquez,0,0,2,2,0,6.58,6.58
520,CSKA Moscow,,Georgi Milanov,0,0,6,3,0,6.58,6.58
521,GNK Dinamo Zagreb,,Alexandru Mățel,0,0,0,1,0,6.58,6.58
522,Maccabi Tel Aviv,,Carlos Garcia,0,0,2,1,0,6.58,6.58
523,GNK Dinamo Zagreb,,Leonardo Sigali,0,0,0,0,0,6.58,6.58
524,Olympiacos FC,,Alberto Botía,0,0,0,1,0,6.57,6.57
525,Maccabi Tel Aviv,,Barak Itzhaki,0,0,1,0,0,6.57,6.57
526,Astana,,Junior Kabananga,0,1,3,12,0,6.57,6.57
527,Olympique Lyonnais,,Claudio Beauvue,0,0,2,3,0,6.57,6.57
528,Roma,,Lucas Digne,0,0,5,4,0,6.56,6.56
529,Astana,,Nemanja Maksimović,0,0,0,8,0,6.56,6.56
530,Olympiacos FC,,Hernâni,0,0,1,2,0,6.56,6.56
531,Dynamo Kyiv,,Younès Belhanda,0,0,0,2,0,6.55,6.55
532,Galatasaray,,Yasin Öztekin,0,2,11,12,0,6.55,6.55
533,Chelsea,,Bertrand Traoré,0,0,0,2,0,6.55,6.55
534,Juventus,,Roberto Pereyra,0,0,4,0,0,6.55,6.55
535,GNK Dinamo Zagreb,,Arijan Ademi,0,0,1,0,0,6.55,6.55
536,Zenit St. Petersburg,,Aleksandr Kokorin,0,0,0,0,0,6.55,6.55
537,PSV Eindhoven,,Simon Poulsen,0,0,1,0,0,6.55,6.55
538,Galatasaray,,José Rodríguez,0,0,1,0,0,6.55,6.55
539,Shakhtar Donetsk,,Andriy Pyatov,0,0,0,0,0,6.55,6.55
540,Astana,,Georgy Zhukov,0,0,1,3,0,6.54,6.54
541,Zenit St. Petersburg,,Igor Smolnikov,0,1,1,1,0,6.54,6.54
542,Valencia,,Rodrigo,0,1,0,4,0,6.53,6.53
543,Benfica,,Sílvio,0,0,2,2,0,6.53,6.53
544,Bayer 04 Leverkusen,,Roberto Hilbert,0,0,3,1,0,6.53,6.53
545,Dynamo Kyiv,,Łukasz Teodorczyk,0,0,1,2,0,6.53,6.53
546,Astana,,Branko Ilić,0,0,6,1,0,6.53,6.53
547,CSKA Moscow,,Roman Eremenko,0,1,1,4,0,6.53,6.53
548,CSKA Moscow,,Alan Dzagoev,0,0,5,6,0,6.53,6.53
549,Malmö FF,,Enoch Adu,0,0,1,1,0,6.53,6.53
550,Olympiacos FC,,Leandro Salino,0,1,0,1,0,6.53,6.53
551,Maccabi Tel Aviv,,Omri Ben Harush,0,0,6,1,0,6.52,6.52
552,GNK Dinamo Zagreb,,Marko Pjaca,0,0,6,5,0,6.52,6.52
553,Malmö FF,,Oscar Lewicki,0,0,1,2,0,6.52,6.52
554,KAA Gent,,Brecht Dejaegere,0,1,13,10,0,6.50,6.50
555,Sevilla,,Coke,0,0,3,5,0,6.50,6.50
556,Manchester United,,Luke Shaw,0,0,1,0,0,6.50,6.50
557,Manchester City,,Willy Caballero,0,0,0,0,0,6.50,6.50
558,FC Bayern München,,Julian Green,0,0,0,0,0,6.50,6.50
559,Shakhtar Donetsk,,Facundo Ferreyra,0,0,0,0,0,6.50,6.50
560,Manchester United,,Cameron Borthwick-Jackson,0,0,0,0,0,6.50,6.50
561,FC Bayern München,,Holger Badstuber,0,0,0,0,0,6.50,6.50
562,Olympiacos FC,,Praxitelis Vouros,0,0,0,0,0,6.50,6.50
563,Barcelona,,Juan Camara,0,0,2,0,0,6.50,6.50
564,KAA Gent,,Nicklas Pedersen,0,0,0,0,0,6.50,6.50
565,Dynamo Kyiv,,Oleksandr Yakovenko,0,1,0,1,0,6.50,6.50
566,Maccabi Tel Aviv,,Yuval Shpungin,0,0,0,0,0,6.50,6.50
567,Zenit St. Petersburg,,Konstantin Troyanov,0,0,0,0,0,6.50,6.50
568,Zenit St. Petersburg,,Dmitri Bogaev,0,0,0,0,0,6.50,6.50
569,Benfica,,Bryan Cristante,0,0,0,0,0,6.50,6.50
570,Barcelona,,Sandro Ramírez,0,2,2,5,0,6.50,6.50
571,Malmö FF,,Magnus Wolff Eikrem,0,0,0,0,0,6.50,6.50
572,FC Porto,,Pablo Daniel Osvaldo,0,0,0,0,0,6.50,6.50
573,Borussia M'gladbach,,André Hahn,0,0,5,2,0,6.50,6.50
574,BATE Borisov,,Kaspars Dubra,0,0,0,0,0,6.50,6.50
575,Sevilla,,Adil Rami,0,0,1,1,0,6.50,6.50
576,Maccabi Tel Aviv,,Nikola Mitrović,0,0,1,0,0,6.50,6.50
577,CSKA Moscow,,Kirill Panchenko,0,0,1,1,0,6.50,6.50
578,CSKA Moscow,,Bibars Natcho,0,0,2,1,0,6.50,6.50
579,Maccabi Tel Aviv,,Eitan Tibi,0,0,2,1,0,6.50,6.50
580,Olympiacos FC,,Roberto Jiménez,0,0,0,0,0,6.50,6.50
581,Maccabi Tel Aviv,,Avi Rikan,0,0,4,5,0,6.50,6.50
582,Juventus,,Patrice Evra,0,0,4,3,0,6.48,6.48
583,Bayer 04 Leverkusen,,Ömer Toprak,0,0,1,0,0,6.47,6.47
584,Maccabi Tel Aviv,,Tal Ben Haim,0,1,13,5,0,6.47,6.47
585,BATE Borisov,,Aleksey Rios,0,0,0,0,0,6.47,6.47
586,Maccabi Tel Aviv,,Eden Ben Basat,0,0,0,1,0,6.47,6.47
587,GNK Dinamo Zagreb,,El Arbi Hillel Soudani,0,3,7,11,0,6.46,6.46
588,BATE Borisov,,Maksim Volodjko,0,0,6,1,0,6.45,6.45
589,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,0,0,0,6.45,6.45
590,Galatasaray,,Emre Çolak,0,0,1,1,0,6.45,6.45
591,Astana,,Tanat Nusserbayev,0,0,0,1,0,6.45,6.45
592,Valencia,,Santi Mina,0,1,2,3,0,6.45,6.45
593,Roma,,William Vainqueur,0,0,0,1,0,6.45,6.45
594,Chelsea,,Pedro,0,0,4,7,0,6.45,6.45
595,FC Porto,,Héctor Herrera,0,0,2,1,0,6.45,6.45
596,Sevilla,,Ciro Immobile,0,0,0,1,0,6.43,6.43
597,Roma,,Maicon,0,0,0,1,0,6.43,6.43
598,Bayer 04 Leverkusen,,Bernd Leno,0,0,0,0,0,6.43,6.43
599,Roma,,Seydou Keita,0,0,0,0,0,6.43,6.43
600,Benfica,,Mehdi Carcela-González,0,0,4,1,0,6.43,6.43
601,Astana,,Aleksey Shchetkin,0,1,1,1,0,6.43,6.43
602,Malmö FF,,Jo Inge Berget,0,4,5,5,0,6.42,6.42
603,Maccabi Tel Aviv,,Dor Peretz,0,1,4,4,0,6.42,6.42
604,Manchester United,,Andreas Pereira,0,0,0,1,0,6.40,6.40
605,Arsenal,,Mikel Arteta,0,0,0,0,0,6.40,6.40
606,CSKA Moscow,,Viktor Vasin,0,0,0,0,0,6.40,6.40
607,Astana,,Zhakyp Kozhamberdy,0,0,1,0,0,6.40,6.40
608,Bayer 04 Leverkusen,,Vladlen Yurchenko,0,0,0,1,0,6.40,6.40
609,Malmö FF,,Agon Mehmeti,0,0,0,1,0,6.40,6.40
610,Borussia M'gladbach,,Josip Drmić,0,0,1,0,0,6.40,6.40
611,Galatasaray,,Olcan Adın,0,0,0,2,0,6.40,6.40
612,Manchester United,,Marouane Fellaini,0,1,0,4,0,6.40,6.40
613,Shakhtar Donetsk,,Márcio Azevedo,0,0,3,1,0,6.40,6.40
614,Shakhtar Donetsk,,Marlos Romero,0,0,6,4,0,6.38,6.38
615,BATE Borisov,,Aleksandr Volodko,0,0,0,1,0,6.38,6.38
616,BATE Borisov,,Alexander Hleb,0,0,4,1,0,6.38,6.38
617,Sevilla,,Mariano,0,0,1,0,0,6.38,6.38
618,Maccabi Tel Aviv,,Gil Vermouth,0,0,3,0,0,6.38,6.38
619,BATE Borisov,,Dmitri Mozolevski,0,0,0,1,0,6.38,6.38
620,Malmö FF,,Erdal Rakip,0,0,0,2,0,6.38,6.38
621,Arsenal,,David Ospina,0,0,0,0,0,6.37,6.37
622,Shakhtar Donetsk,,Viktor Kovalenko,0,0,1,1,0,6.36,6.36
623,Maccabi Tel Aviv,,Tal Ben Haim,0,0,2,0,0,6.36,6.36
624,Olympiacos FC,,Omar Elabdellaoui,0,0,1,4,0,6.35,6.35
625,Manchester City,,Kelechi Iheanacho,0,0,1,0,0,6.35,6.35
626,Maccabi Tel Aviv,,Nosa Igiebor,0,1,3,1,0,6.35,6.35
627,Astana,,Baurzhan Dzholchiev,0,0,3,3,0,6.35,6.35
628,Maccabi Tel Aviv,,Predrag Rajković,0,0,0,0,0,6.35,6.35
629,Barcelona,,Gerard Gumbau,0,0,0,1,0,6.33,6.33
630,Malmö FF,,Anton Tinnerholm,0,0,0,1,0,6.33,6.33
631,Astana,,Abzal Beysebekov,0,0,1,2,0,6.30,6.30
632,Borussia M'gladbach,,Nico Schulz,0,0,0,0,0,6.30,6.30
633,Shakhtar Donetsk,,Ivan Ordets,0,0,0,1,0,6.30,6.30
634,BATE Borisov,,Dmitri Baga,0,0,1,0,0,6.30,6.30
635,Zenit St. Petersburg,,Pavel Dolgov,0,0,0,0,0,6.30,6.30
636,BATE Borisov,,Ilya Aleksievich,0,0,0,0,0,6.30,6.30
637,Astana,,Yeldos Akhmetov,0,0,0,0,0,6.30,6.30
638,Roma,,Stephan El Shaarawy,0,0,0,4,0,6.30,6.30
639,Astana,,Denis Dedechko,0,0,0,2,0,6.30,6.30
640,Dynamo Kyiv,,Artem Kravets,0,0,1,3,0,6.30,6.30
641,BATE Borisov,,Aleksandr Karnitskiy,0,0,0,3,0,6.28,6.28
642,PSV Eindhoven,,Marco van Ginkel,0,0,0,1,0,6.25,6.25
643,Malmö FF,,Simon Kroon,0,0,0,1,0,6.25,6.25
644,BATE Borisov,,Vitali Gayduchik,0,0,0,0,0,6.25,6.25
645,Arsenal,,Mathieu Flamini,0,0,0,2,0,6.25,6.25
646,Sevilla,,Juan Muñoz,0,0,0,0,0,6.20,6.20
647,Borussia M'gladbach,,Tony Jantschke,0,0,0,1,0,6.20,6.20
648,PSV Eindhoven,,Stijn Schaars,0,0,0,0,0,6.20,6.20
649,Zenit St. Petersburg,,Viktor Fayzulin,0,0,0,0,0,6.20,6.20
650,Shakhtar Donetsk,,Vyacheslav Shevchuk,0,0,0,0,0,6.20,6.20
651,Astana,,Birzhan Kulbekov,0,0,0,0,0,6.20,6.20
652,Malmö FF,,Kári Árnason,0,0,0,2,0,6.20,6.20
653,Malmö FF,,Vladimir Rodić,0,0,6,3,0,6.15,6.15
654,Malmö FF,,Yoshimar Yotún,0,0,1,1,0,6.13,6.13
655,Barcelona,,Wilfrid Kaptoum,0,0,1,1,0,6.10,6.10
656,Benfica,,Victor Andrade,0,0,0,0,0,6.10,6.10
657,Malmö FF,,Felipe Carvalho,0,0,2,0,0,6.10,6.10
658,Borussia M'gladbach,,Roel Brouwers,0,0,0,1,0,6.00,6.00
659,CSKA Moscow,,Aleksandrs Cauna,0,0,1,0,0,6.00,6.00
660,Manchester City,,Samir Nasri,0,0,1,0,0,5.90,5.90
661,Malmö FF,,Franz Brorsson,0,0,0,0,0,5.90,5.90
662,Shakhtar Donetsk,,Vasyl Kobin,0,0,1,0,0,5.90,5.90
663,Borussia M'gladbach,,Patrick Herrmann,0,1,0,2,0,5.80,5.80
664,Roma,,Salih Uçan,0,0,0,0,0,5.70,5.70
665,Borussia M'gladbach,,Marvin Schulz,0,0,1,0,0,5.65,5.65
666,Dynamo Kyiv,,Oleksandr Rybka,0,0,0,0,0,5.60,5.60
667,GNK Dinamo Zagreb,,Filip Benković,0,0,0,0,0,5.60,5.60
668,Malmö FF,,Tobias Sana,0,0,0,0,0,5.50,5.50
669,Paris Saint-Germain,,Christopher Nkunku,0,0,0,0,0,0,
670,Benfica,,Luka Jović,0,0,0,1,0,0,
671,Juventus,,Mario Lemina,0,0,1,0,0,0,
672,Juventus,,Daniele Rugani,0,0,1,0,0,0,
673,Roma,,Edoardo Soleri,0,0,1,0,0,0,
674,PSV Eindhoven,,Rai Vloet,0,0,0,0,0,0,
675,GNK Dinamo Zagreb,,Mario Musa,0,0,0,0,0,0,
676,VfL Wolfsburg,,Leandro Putaro,0,0,0,0,0,0,
