#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
383,Borussia M'gladbach,,Nico Elvedi,4,9,11,0,7.20,7.20
384,Galatasaray,,Aurélien Chedjou,4,19,22,0,7.15,7.15
385,Bayer 04 Leverkusen,,Javier Hernández,4,6,1,0,7.08,7.08
386,Manchester United,,Marcos Rojo,4,9,13,0,7.08,7.08
387,Real Madrid,,Denis Cheryshev,4,0,0,0,7.05,7.05
388,Barcelona,,Jérémy Mathieu,4,6,10,0,7.03,7.03
389,Arsenal,,Theo Walcott,4,4,1,0,7.03,7.03
390,Benfica,,Anderson Talisca,4,2,1,0,7.03,7.03
391,PSV Eindhoven,,Adam Maher,4,6,0,0,7.00,7.00
392,Olympiacos FC,,Felipe Pardo,4,1,0,0,6.95,6.95
393,Atlético Madrid,,Lucas Hernández,4,4,5,0,6.95,6.95
394,Juventus,,Paulo Dybala,4,2,1,0,6.93,6.93
395,Roma,,Diego Perotti,4,3,1,0,6.90,6.90
396,Manchester City,,Pablo Zabaleta,4,4,8,0,6.90,6.90
397,Valencia,,Danilo Barbosa,4,4,3,0,6.90,6.90
398,Atlético Madrid,,Luciano Vietto,4,3,0,0,6.86,6.86
399,Arsenal,,Mesut Özil,4,9,1,0,6.80,6.80
400,Sevilla,,Kévin Gameiro,4,2,0,0,6.78,6.78
401,VfL Wolfsburg,,Marcel Schäfer,4,1,1,0,6.70,6.70
402,Valencia,,Aymen Abdennour,4,12,11,0,6.70,6.70
403,Galatasaray,,Burak Yılmaz,4,1,4,0,6.68,6.68
404,BATE Borisov,,Nikolay Signevich,4,2,3,0,6.67,6.67
405,Paris Saint-Germain,,Javier Pastore,4,0,1,0,6.67,6.67
406,Manchester United,,Memphis Depay,4,2,2,0,6.65,6.65
407,Shakhtar Donetsk,,Maksym Malyshev,4,3,1,0,6.65,6.65
408,Atlético Madrid,,Thomas Partey,4,0,4,0,6.65,6.65
409,KAA Gent,,Moses Simon,4,4,0,0,6.64,6.64
410,Malmö FF,,Rasmus Bengtsson,4,12,39,0,6.64,6.64
411,Atlético Madrid,,Jackson Martínez,4,2,0,0,6.63,6.63
412,Manchester United,,Ashley Young,4,5,2,0,6.63,6.63
413,Galatasaray,,Umut Bulut,4,2,2,0,6.62,6.62
414,Sevilla,,Vicente Iborra,4,1,3,0,6.60,6.60
415,Borussia M'gladbach,,Thorgan Hazard,4,1,0,0,6.58,6.58
416,Benfica,,Sílvio,4,9,7,0,6.53,6.53
417,Maccabi Tel Aviv,,Yuval Shpungin,4,3,2,0,6.50,6.50
418,Barcelona,,Sandro Ramírez,4,0,0,0,6.50,6.50
419,Malmö FF,,Magnus Wolff Eikrem,4,0,0,0,6.50,6.50
420,Sevilla,,Adil Rami,4,8,12,0,6.50,6.50
421,Valencia,,Santi Mina,4,1,0,0,6.45,6.45
422,Roma,,Seydou Keita,4,2,4,0,6.43,6.43
423,Malmö FF,,Jo Inge Berget,4,5,10,0,6.42,6.42
424,Shakhtar Donetsk,,Márcio Azevedo,4,4,5,0,6.40,6.40
425,Shakhtar Donetsk,,Marlos Romero,4,1,0,0,6.38,6.38
426,BATE Borisov,,Ilya Aleksievich,4,1,3,0,6.30,6.30
427,Astana,,Denis Dedechko,4,2,3,0,6.30,6.30
428,PSV Eindhoven,,Marco van Ginkel,4,2,6,0,6.25,6.25
429,FC Bayern München,,Sebastian Rode,3,3,1,0,8.60,8.60
430,Arsenal,,Mohamed Elneny,3,2,2,0,8.00,8.00
431,Chelsea,,Ruben Loftus-Cheek,3,0,1,0,7.50,7.50
432,Olympique Lyonnais,,Alexandre Lacazette,3,0,0,0,7.15,7.15
433,VfL Wolfsburg,,Bruno Henrique,3,2,1,0,7.15,7.15
434,PSV Eindhoven,,Jetro Willems,3,7,9,0,7.15,7.15
435,Real Madrid,,Karim Benzema,3,1,4,0,7.13,7.13
436,Benfica,,Luisão,3,11,15,0,7.10,7.10
437,FC Bayern München,,Mario Götze,3,0,0,0,7.00,7.00
438,Manchester United,,Michael Carrick,3,1,0,0,7.00,7.00
439,Shakhtar Donetsk,,Bernard,3,9,1,0,6.97,6.97
440,Galatasaray,,Lionel Carole,3,7,11,0,6.97,6.97
441,CSKA Moscow,,Vasily Berezutskiy,3,6,8,0,6.95,6.95
442,Sevilla,,Marco Andreolli,3,2,8,0,6.95,6.95
443,Roma,,Daniele De Rossi,3,18,11,0,6.95,6.95
444,Astana,,Igor Pikalkin,3,0,0,0,6.90,6.90
445,Zenit St. Petersburg,,Yury Zhirkov,3,2,1,0,6.85,6.85
446,Valencia,,Rodrigo de Paul,3,1,0,0,6.85,6.85
447,Borussia M'gladbach,,Ibrahima Traoré,3,3,3,0,6.84,6.84
448,Roma,,Iago Falque,3,1,4,0,6.84,6.84
449,Paris Saint-Germain,,Edinson Cavani,3,9,3,0,6.82,6.82
450,Olympiacos FC,,Brown Ideye,3,1,2,0,6.80,6.80
451,Shakhtar Donetsk,,Oleksandr Hladkyi,3,1,2,0,6.80,6.80
452,Valencia,,Aderllan Santos,3,8,11,0,6.80,6.80
453,Olympiacos FC,,Alfreð Finnbogason,3,0,2,0,6.77,6.77
454,Bayer 04 Leverkusen,,Stefan Kießling,3,1,2,0,6.75,6.75
455,Bayer 04 Leverkusen,,Julian Brandt,3,3,0,0,6.64,6.64
456,Maccabi Tel Aviv,,Eli Dasa,3,11,5,0,6.63,6.63
457,Barcelona,,Rafinha Alcântara,3,3,1,0,6.60,6.60
458,PSV Eindhoven,,Luciano Narsingh,3,2,2,0,6.57,6.57
459,Sevilla,,Benoît Trémoulinas,3,8,6,0,6.55,6.55
460,Bayer 04 Leverkusen,,Roberto Hilbert,3,6,6,0,6.53,6.53
461,CSKA Moscow,,Bibars Natcho,3,2,3,0,6.50,6.50
462,BATE Borisov,,Dmitri Baga,3,2,0,0,6.30,6.30
463,Bayer 04 Leverkusen,,André Ramalho,2,5,1,0,7.50,7.50
464,PSV Eindhoven,,Maxime Lestienne,2,3,3,0,7.48,7.48
465,Chelsea,,Eden Hazard,2,6,2,0,7.18,7.18
466,FC Porto,,Cristian Tello,2,1,0,0,7.00,7.00
467,Valencia,,Lucas Orbán,2,3,3,0,7.00,7.00
468,Manchester United,,Phil Jones,2,5,3,0,6.90,6.90
469,Zenit St. Petersburg,,Maurício,2,3,1,0,6.90,6.90
470,Olympique Lyonnais,,Maxwel Cornet,2,1,1,0,6.88,6.88
471,Benfica,,Victor Lindelöf,2,5,19,0,6.88,6.88
472,VfL Wolfsburg,,Bas Dost,2,0,7,0,6.85,6.85
473,Borussia M'gladbach,,Álvaro Domínguez,2,6,12,0,6.83,6.83
474,FC Porto,,Evandro,2,4,0,0,6.80,6.80
475,PSV Eindhoven,,Nicolas Isimat-Mirin,2,6,10,0,6.80,6.80
476,Dynamo Kyiv,,Júnior Moraes,2,1,0,0,6.73,6.73
477,Shakhtar Donetsk,,Eduardo da Silva,2,0,2,0,6.70,6.70
478,Valencia,,Rúben Vezo,2,4,3,0,6.70,6.70
479,Barcelona,,Arda Turan,2,0,0,0,6.70,6.70
480,FC Porto,,Giannelli Imbula,2,5,0,0,6.70,6.70
481,Shakhtar Donetsk,,Oleksandr Kucher,2,21,11,0,6.70,6.70
482,FC Bayern München,,Medhi Benatia,2,8,7,0,6.68,6.68
483,PSV Eindhoven,,Gastón Pereiro,2,2,2,0,6.67,6.67
484,Olympique Lyonnais,,Steed Malbranque,2,1,1,0,6.65,6.65
485,Manchester City,,Fabian Delph,2,2,1,0,6.65,6.65
486,GNK Dinamo Zagreb,,Ante Ćorić,2,0,0,0,6.58,6.58
487,KAA Gent,,Benito Raman,2,1,0,0,6.58,6.58
488,Zenit St. Petersburg,,Aleksandr Kokorin,2,2,3,0,6.55,6.55
489,Valencia,,Rodrigo,2,0,1,0,6.53,6.53
490,Dynamo Kyiv,,Łukasz Teodorczyk,2,2,0,0,6.53,6.53
491,CSKA Moscow,,Roman Eremenko,2,1,0,0,6.53,6.53
492,FC Porto,,Pablo Daniel Osvaldo,2,0,2,0,6.50,6.50
493,KAA Gent,,Thomas Matton,2,2,1,0,6.46,6.46
494,Benfica,,Mehdi Carcela-González,2,3,1,0,6.43,6.43
495,Manchester United,,Marouane Fellaini,2,1,2,0,6.40,6.40
496,Shakhtar Donetsk,,Viktor Kovalenko,2,1,0,0,6.36,6.36
497,Astana,,Abzal Beysebekov,2,3,0,0,6.30,6.30
498,Roma,,Stephan El Shaarawy,2,6,3,0,6.30,6.30
499,Borussia M'gladbach,,Tony Jantschke,2,4,4,0,6.20,6.20
500,Shakhtar Donetsk,,Vyacheslav Shevchuk,2,2,2,0,6.20,6.20
501,Malmö FF,,Vladimir Rodić,2,7,0,0,6.15,6.15
502,CSKA Moscow,,Aleksandrs Cauna,2,3,5,0,6.00,6.00
503,Astana,,Patrick Twumasi,1,3,0,0,7.30,7.30
504,Atlético Madrid,,Jesús Gámez,1,6,1,0,7.30,7.30
505,Sevilla,,José Antonio Reyes,1,4,1,0,7.25,7.25
506,Astana,,Nenad Erić,1,0,8,0,7.25,7.25
507,KAA Gent,,Rami Gershon,1,2,4,0,7.20,7.20
508,Real Madrid,,Keylor Navas,1,0,11,0,7.18,7.18
509,BATE Borisov,,Sergey Chernik,1,0,13,0,7.13,7.13
510,Manchester United,,Juan Mata,1,1,0,0,7.08,7.08
511,Sevilla,,Fernando Llorente,1,0,0,0,7.07,7.07
512,GNK Dinamo Zagreb,,Domagoj Pavičić,1,1,0,0,6.90,6.90
513,Olympique Lyonnais,,Bakary Koné,1,0,4,0,6.90,6.90
514,Roma,,Gervinho,1,1,0,0,6.90,6.90
515,Borussia M'gladbach,,Andreas Christensen,1,17,38,0,6.86,6.86
516,VfL Wolfsburg,,Sebastian Jung,1,4,3,0,6.85,6.85
517,Roma,,Edin Džeko,1,0,5,0,6.83,6.83
518,Olympique Lyonnais,,Anthony Lopes,1,0,3,0,6.82,6.82
519,Juventus,,Sami Khedira,1,7,4,0,6.75,6.75
520,Roma,,Wojciech Szczęsny,1,2,3,1,6.74,6.74
521,Shakhtar Donetsk,,Dentinho,1,0,0,0,6.73,6.73
522,Maccabi Tel Aviv,,Dor Micha,1,3,1,0,6.73,6.73
523,Dynamo Kyiv,,Evgeny Makarenko,1,0,1,0,6.70,6.70
524,VfL Wolfsburg,,Timm Klose,1,8,2,0,6.70,6.70
525,VfL Wolfsburg,,Nicklas Bendtner,1,0,0,0,6.70,6.70
526,Galatasaray,,Sinan Gümüş,1,0,0,0,6.67,6.67
527,Olympique Lyonnais,,Aldo Kalulu,1,0,0,0,6.65,6.65
528,Olympique Lyonnais,,Milan Biševac,1,5,7,0,6.65,6.65
529,KAA Gent,,Rafinha,1,10,10,0,6.64,6.64
530,Roma,,Vasilīs Torosidīs,1,2,2,0,6.63,6.63
531,Benfica,,Eduardo Salvio,1,3,0,0,6.60,6.60
532,CSKA Moscow,,Aleksandr Golovin,1,0,1,0,6.60,6.60
533,Valencia,,Antonio Barragán,1,1,1,0,6.60,6.60
534,Chelsea,,Loïc Rémy,1,0,1,0,6.60,6.60
535,CSKA Moscow,,Seydou Doumbia,1,2,1,0,6.57,6.57
536,Maccabi Tel Aviv,,Barak Itzhaki,1,1,0,0,6.57,6.57
537,Chelsea,,Bertrand Traoré,1,1,0,0,6.55,6.55
538,Juventus,,Roberto Pereyra,1,0,0,0,6.55,6.55
539,Galatasaray,,José Rodríguez,1,1,0,0,6.55,6.55
540,GNK Dinamo Zagreb,,Marko Pjaca,1,2,3,0,6.52,6.52
541,Manchester United,,Luke Shaw,1,0,0,0,6.50,6.50
542,Manchester United,,Cameron Borthwick-Jackson,1,1,1,0,6.50,6.50
543,FC Bayern München,,Holger Badstuber,1,0,0,0,6.50,6.50
544,Barcelona,,Juan Camara,1,1,3,0,6.50,6.50
545,BATE Borisov,,Kaspars Dubra,1,6,15,0,6.50,6.50
546,CSKA Moscow,,Kirill Panchenko,1,0,0,0,6.50,6.50
547,BATE Borisov,,Aleksey Rios,1,2,1,0,6.47,6.47
548,Maccabi Tel Aviv,,Eden Ben Basat,1,0,0,0,6.47,6.47
549,Galatasaray,,Emre Çolak,1,0,0,0,6.45,6.45
550,Astana,,Tanat Nusserbayev,1,0,1,0,6.45,6.45
551,Roma,,Maicon,1,4,2,0,6.43,6.43
552,Arsenal,,Mikel Arteta,1,3,1,0,6.40,6.40
553,CSKA Moscow,,Viktor Vasin,1,2,1,0,6.40,6.40
554,Borussia M'gladbach,,Josip Drmić,1,2,0,0,6.40,6.40
555,Maccabi Tel Aviv,,Gil Vermouth,1,0,1,0,6.38,6.38
556,Arsenal,,David Ospina,1,0,0,1,6.37,6.37
557,Astana,,Baurzhan Dzholchiev,1,2,4,0,6.35,6.35
558,Maccabi Tel Aviv,,Predrag Rajković,1,0,10,1,6.35,6.35
559,Barcelona,,Gerard Gumbau,1,0,0,0,6.33,6.33
560,Shakhtar Donetsk,,Ivan Ordets,1,2,4,0,6.30,6.30
561,Dynamo Kyiv,,Artem Kravets,1,0,3,0,6.30,6.30
562,Manchester United,,Anthony Martial,1,0,0,0,6.25,6.25
563,Zenit St. Petersburg,,Viktor Fayzulin,1,0,0,0,6.20,6.20
564,Malmö FF,,Felipe Carvalho,1,2,13,0,6.10,6.10
565,Borussia M'gladbach,,Roel Brouwers,1,2,7,0,6.00,6.00
566,Malmö FF,,Franz Brorsson,1,5,3,0,5.90,5.90
567,Shakhtar Donetsk,,Vasyl Kobin,1,1,0,0,5.90,5.90
568,Borussia M'gladbach,,Patrick Herrmann,1,0,1,0,5.80,5.80
569,Borussia M'gladbach,,Marvin Schulz,1,0,0,0,5.65,5.65
570,GNK Dinamo Zagreb,,Filip Benković,1,3,5,1,5.60,5.60
571,PSV Eindhoven,,Rai Vloet,1,0,0,0,0,
572,Manchester City,,Wilfried Bony,0,1,2,0,7.68,7.68
573,Roma,,Ervin Zukanović,0,1,9,0,7.50,7.50
574,Olympique Lyonnais,,Clément Grenier,0,1,2,0,7.40,7.40
575,Arsenal,,Petr Čech,0,1,5,0,7.32,7.32
576,Sevilla,,Sergio Rico,0,0,4,0,7.32,7.32
577,FC Bayern München,,Sven Ulreich,0,0,1,0,7.30,7.30
578,KAA Gent,,Kalifa Coulibaly,0,0,1,0,7.23,7.23
579,PSV Eindhoven,,Jeroen Zoet,0,0,5,0,7.21,7.21
580,Galatasaray,,Fernando Muslera,0,1,7,0,7.20,7.20
581,Atlético Madrid,,Jan Oblak,0,3,7,0,7.16,7.16
582,Shakhtar Donetsk,,Alex Teixeira,0,5,0,0,7.13,7.13
583,Zenit St. Petersburg,,Yury Lodygin,0,0,4,1,7.13,7.13
584,Zenit St. Petersburg,,Artem Dzyuba,0,3,12,0,7.10,7.10
585,Dynamo Kyiv,,Oleksandr Shovkovskyi,0,0,3,0,7.07,7.07
586,Barcelona,,Marc-André ter Stegen,0,2,3,0,7.07,7.07
587,Shakhtar Donetsk,,Anton Kanibolotskiy,0,0,2,0,7.05,7.05
588,VfL Wolfsburg,,Diego Benaglio,0,1,7,0,7.05,7.05
589,Olympique Lyonnais,,Mathieu Valbuena,0,1,0,0,7.04,7.04
590,Benfica,,Ederson,0,1,2,0,7.03,7.03
591,Paris Saint-Germain,,Kevin Trapp,0,1,2,1,7.03,7.03
592,Benfica,,Júlio César,0,1,5,0,7.01,7.01
593,FC Bayern München,,Manuel Neuer,0,0,6,2,7.00,7.00
594,Manchester City,,Joe Hart,0,0,10,0,6.99,6.99
595,KAA Gent,,Matz Sels,0,0,8,0,6.99,6.99
596,Chelsea,,Thibaut Courtois,0,1,2,0,6.97,6.97
597,Chelsea,,Asmir Begović,0,0,4,1,6.94,6.94
598,Juventus,,Gianluigi Buffon,0,0,3,0,6.91,6.91
599,Juventus,,Simone Zaza,0,0,0,0,6.90,6.90
600,Arsenal,,Danny Welbeck,0,1,3,0,6.90,6.90
601,Paris Saint-Germain,,Benjamin Stambouli,0,1,1,0,6.90,6.90
602,Manchester United,,David De Gea,0,0,1,0,6.90,6.90
603,Malmö FF,,Johan Sellberg-Wiland,0,0,10,0,6.87,6.87
604,Benfica,,Konstantinos Mitroglou,0,2,0,0,6.86,6.86
605,Valencia,,Jaume Doménech,0,0,4,0,6.85,6.85
606,Paris Saint-Germain,,Ezequiel Lavezzi,0,0,0,0,6.85,6.85
607,PSV Eindhoven,,Steven Bergwijn,0,0,0,0,6.80,6.80
608,Manchester United,,Nick Powell,0,0,0,0,6.80,6.80
609,Roma,,Morgan De Sanctis,0,0,1,0,6.80,6.80
610,Arsenal,,Alex Iwobi,0,2,0,0,6.80,6.80
611,Roma,,Francesco Totti,0,0,0,0,6.80,6.80
612,VfL Wolfsburg,,Koen Casteels,0,0,0,0,6.80,6.80
613,Arsenal,,Calum Chambers,0,4,0,0,6.80,6.80
614,CSKA Moscow,,Igor Akinfeev,0,0,9,1,6.80,6.80
615,Olympiacos FC,,Alejandro Domínguez,0,1,0,0,6.77,6.77
616,GNK Dinamo Zagreb,,Eduardo,0,0,5,1,6.77,6.77
617,GNK Dinamo Zagreb,,Armin Hodžić,0,0,2,0,6.75,6.75
618,Manchester United,,Wayne Rooney,0,0,2,0,6.75,6.75
619,Valencia,,Paco Alcácer,0,2,3,0,6.70,6.70
620,Atlético Madrid,,Matías Kranevitter,0,0,0,0,6.70,6.70
621,FC Porto,,Silvestre Varela,0,0,0,0,6.70,6.70
622,Valencia,,Álvaro Negredo,0,0,5,0,6.70,6.70
623,FC Porto,,Iker Casillas,0,0,2,1,6.70,6.70
624,Real Madrid,,Kiko Casilla,0,0,3,0,6.65,6.65
625,Borussia M'gladbach,,Yann Sommer,0,0,5,1,6.60,6.60
626,Valencia,,Rafa Mir,0,0,1,0,6.60,6.60
627,Paris Saint-Germain,,Jean-Kévin Augustin,0,1,0,0,6.60,6.60
628,PSV Eindhoven,,Jordy de Wijs,0,1,0,0,6.60,6.60
629,Maccabi Tel Aviv,,Dejan Radonjić,0,0,0,0,6.60,6.60
630,Maccabi Tel Aviv,,Yosef Azulay Shlomy,0,0,0,0,6.60,6.60
631,Zenit St. Petersburg,,Aleksey Evseev,0,0,0,0,6.60,6.60
632,GNK Dinamo Zagreb,,Ángelo Henríquez,0,0,0,0,6.58,6.58
633,Astana,,Junior Kabananga,0,0,4,0,6.57,6.57
634,Olympique Lyonnais,,Claudio Beauvue,0,3,0,0,6.57,6.57
635,Olympiacos FC,,Hernâni,0,1,1,0,6.56,6.56
636,Dynamo Kyiv,,Younès Belhanda,0,1,0,0,6.55,6.55
637,PSV Eindhoven,,Simon Poulsen,0,2,1,0,6.55,6.55
638,Shakhtar Donetsk,,Andriy Pyatov,0,2,2,1,6.55,6.55
639,Manchester City,,Willy Caballero,0,0,0,0,6.50,6.50
640,FC Bayern München,,Julian Green,0,2,1,0,6.50,6.50
641,Shakhtar Donetsk,,Facundo Ferreyra,0,0,0,0,6.50,6.50
642,Olympiacos FC,,Praxitelis Vouros,0,0,2,0,6.50,6.50
643,KAA Gent,,Nicklas Pedersen,0,1,0,0,6.50,6.50
644,Dynamo Kyiv,,Oleksandr Yakovenko,0,0,2,0,6.50,6.50
645,Zenit St. Petersburg,,Konstantin Troyanov,0,0,0,0,6.50,6.50
646,Zenit St. Petersburg,,Dmitri Bogaev,0,1,1,0,6.50,6.50
647,Benfica,,Bryan Cristante,0,0,0,0,6.50,6.50
648,Borussia M'gladbach,,André Hahn,0,2,1,0,6.50,6.50
649,Olympiacos FC,,Roberto Jiménez,0,0,7,1,6.50,6.50
650,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,1,0,6.45,6.45
651,Sevilla,,Ciro Immobile,0,1,1,0,6.43,6.43
652,Bayer 04 Leverkusen,,Bernd Leno,0,1,6,1,6.43,6.43
653,Manchester United,,Andreas Pereira,0,0,0,0,6.40,6.40
654,Astana,,Zhakyp Kozhamberdy,0,0,0,0,6.40,6.40
655,Bayer 04 Leverkusen,,Vladlen Yurchenko,0,0,0,0,6.40,6.40
656,Malmö FF,,Agon Mehmeti,0,0,1,0,6.40,6.40
657,Manchester City,,Kelechi Iheanacho,0,1,0,0,6.35,6.35
658,Borussia M'gladbach,,Nico Schulz,0,1,0,0,6.30,6.30
659,Zenit St. Petersburg,,Pavel Dolgov,0,0,0,0,6.30,6.30
660,Malmö FF,,Simon Kroon,0,1,0,0,6.25,6.25
661,Sevilla,,Juan Muñoz,0,0,0,0,6.20,6.20
662,PSV Eindhoven,,Stijn Schaars,0,0,0,0,6.20,6.20
663,Astana,,Birzhan Kulbekov,0,0,0,0,6.20,6.20
664,Barcelona,,Wilfrid Kaptoum,0,1,1,0,6.10,6.10
665,Benfica,,Victor Andrade,0,0,0,0,6.10,6.10
666,Manchester City,,Samir Nasri,0,2,1,0,5.90,5.90
667,Roma,,Salih Uçan,0,0,0,0,5.70,5.70
668,Dynamo Kyiv,,Oleksandr Rybka,0,0,0,1,5.60,5.60
669,Malmö FF,,Tobias Sana,0,2,1,0,5.50,5.50
670,Paris Saint-Germain,,Christopher Nkunku,0,0,0,0,0,
671,Benfica,,Luka Jović,0,0,0,0,0,
672,Juventus,,Mario Lemina,0,3,0,0,0,
673,Juventus,,Daniele Rugani,0,0,0,0,0,
674,Roma,,Edoardo Soleri,0,0,0,0,0,
675,GNK Dinamo Zagreb,,Mario Musa,0,0,0,0,0,
676,VfL Wolfsburg,,Leandro Putaro,0,0,0,0,0,
