#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
395,CSKA Moscow,,Astemir Gordyushenko,4,0,0,0,6.50,6.50
396,RB Leipzig,,Bernardo,4,0,3,0,6.25,6.25
397,Liverpool,,Philippe Coutinho,3,4,2,0,8.24,8.24
398,Manchester City,,John Stones,3,6,23,0,7.92,7.92
399,Sevilla,,Wissam Ben Yedder,3,2,2,0,7.48,7.48
400,Borussia Dortmund,,Shinji Kagawa,3,3,1,0,7.20,7.20
401,Sporting,,André Pinto,3,2,4,0,7.15,7.15
402,Manchester City,,Sergio Agüero,3,3,0,0,7.13,7.13
403,Manchester City,,David Silva,3,6,2,0,7.09,7.09
404,Sporting,,Bas Dost,3,1,3,0,7.08,7.08
405,RSC Anderlecht,,Sofiane Hanni,3,10,3,0,7.08,7.08
406,Basel,,Mohamed Elyounoussi,3,7,5,0,7.08,7.08
407,Celtic,,Moussa Dembélé,3,1,2,0,7.00,7.00
408,Basel,,Léo Lacroix,3,3,18,0,7.00,7.00
409,Manchester United,,Marouane Fellaini,3,2,6,0,6.97,6.97
410,RB Leipzig,,Bruma,3,2,0,0,6.96,6.96
411,FC Bayern München,,Jérôme Boateng,3,9,22,0,6.94,6.94
412,Shakhtar Donetsk,,Alan Patrick,3,1,1,0,6.93,6.93
413,Olympiacos FC,,Alberto Botía,3,5,24,0,6.93,6.93
414,Olympiacos FC,,Dimitris Nikolaou,3,5,14,0,6.90,6.90
415,Sevilla,,Jesús Navas,3,8,14,0,6.89,6.89
416,Manchester United,,Scott McTominay,3,3,4,0,6.83,6.83
417,Real Madrid,,Theo Hernández,3,1,1,0,6.80,6.80
418,Celtic,,Cristian Gamboa,3,3,2,0,6.80,6.80
419,APOEL Nicosia,,Mickaël Poté,3,2,4,0,6.78,6.78
420,CSKA Moscow,,Alan Dzagoev,3,1,4,0,6.78,6.78
421,Atlético Madrid,,Stefan Savić,3,6,9,0,6.77,6.77
422,FC Spartak Moscow,,Lorenzo Melgarejo,3,1,8,0,6.76,6.76
423,AS Monaco,,Guido Carrillo,3,1,1,0,6.75,6.75
424,Benfica,,Jonas,3,0,2,0,6.72,6.72
425,Celtic,,Leigh Griffiths,3,2,1,0,6.70,6.70
426,APOEL Nicosia,,Igor De Camargo,3,4,5,0,6.68,6.68
427,Liverpool,,Danny Ings,3,1,0,0,6.67,6.67
428,Olympiacos FC,,Omar Elabdellaoui,3,12,12,0,6.63,6.63
429,RSC Anderlecht,,Łukasz Teodorczyk,3,0,0,0,6.62,6.62
430,Sevilla,,Luis Muriel,3,2,0,0,6.59,6.59
431,Roma,,Patrik Schick,3,0,0,0,6.53,6.53
432,AS Monaco,,Rachid Ghezzal,3,3,0,0,6.53,6.53
433,Roma,,Grégoire Defrel,3,1,1,0,6.52,6.52
434,Beşiktaş,,Mustafa Pektemek,3,2,1,0,6.50,6.50
435,Basel,,Kevin Bua,3,0,1,0,6.47,6.47
436,APOEL Nicosia,,Ghayas Zahid,3,3,4,0,6.42,6.42
437,Real Madrid,,Achraf Hakimi,3,1,3,0,6.40,6.40
438,Celtic,,Jozo Šimunović,3,14,22,0,6.40,6.40
439,AS Monaco,,Andrea Raggi,3,3,2,0,6.30,6.30
440,RSC Anderlecht,,Olivier Deschacht,3,3,10,1,6.30,6.30
441,Celtic,,Anthony Ralston,3,1,6,0,6.00,6.00
442,Tottenham Hotspur,,Harry Kane,2,2,8,0,7.90,7.90
443,Chelsea,,Eden Hazard,2,1,2,0,7.79,7.79
444,Paris Saint-Germain,,Kylian Mbappé,2,4,1,0,7.49,7.49
445,Real Madrid,,Gareth Bale,2,1,4,0,7.46,7.46
446,Tottenham Hotspur,,Juan Foyth,2,1,2,0,7.30,7.30
447,Beşiktaş,,Cenk Tosun,2,3,7,0,7.28,7.28
448,FC Spartak Moscow,,Quincy Promes,2,2,0,0,7.20,7.20
449,Roma,,Stephan El Shaarawy,2,4,0,0,7.06,7.06
450,Manchester City,,Vincent Kompany,2,3,4,0,7.05,7.05
451,Manchester City,,Eliaquim Mangala,2,5,4,0,7.05,7.05
452,FC Bayern München,,Sandro Wagner,2,0,2,0,7.03,7.03
453,Feyenoord,,Nicolai Jørgensen,2,0,2,0,7.03,7.03
454,Napoli,,Piotr Zieliński,2,7,2,0,6.94,6.94
455,Sevilla,,Sébastien Corchia,2,2,2,0,6.93,6.93
456,Barcelona,,Javier Mascherano,2,1,1,0,6.90,6.90
457,Beşiktaş,,Matej Mitrović,2,4,13,0,6.90,6.90
458,RSC Anderlecht,,Uroš Spajić,2,10,25,0,6.86,6.86
459,Chelsea,,Davide Zappacosta,2,3,7,0,6.84,6.84
460,Sporting,,Bruno César,2,4,0,0,6.80,6.80
461,Feyenoord,,Tyrell Malacia,2,1,2,0,6.80,6.80
462,APOEL Nicosia,,Minas Antoniou,2,0,0,0,6.80,6.80
463,Benfica,,Gabriel Barbosa,2,1,0,0,6.80,6.80
464,CSKA Moscow,,Georgi Milanov,2,2,1,0,6.80,6.80
465,Atlético Madrid,,Ángel Correa,2,3,1,0,6.78,6.78
466,RB Leipzig,,Yussuf Poulsen,2,0,2,0,6.78,6.78
467,Basel,,Ricky van Wolfswinkel,2,1,2,0,6.77,6.77
468,Benfica,,Franco Cervi,2,0,1,0,6.77,6.77
469,Benfica,,Raúl Jiménez,2,5,1,0,6.76,6.76
470,FC Spartak Moscow,,Marko Petković,2,2,2,0,6.75,6.75
471,Real Madrid,,Dani Ceballos,2,2,0,0,6.73,6.73
472,Borussia Dortmund,,Ömer Toprak,2,6,8,0,6.72,6.72
473,Atlético Madrid,,Fernando Torres,2,1,1,0,6.70,6.70
474,RSC Anderlecht,,Ivan Obradović,2,1,3,0,6.70,6.70
475,Olympiacos FC,,Kostas Fortounis,2,0,0,0,6.67,6.67
476,AS Monaco,,Thomas Lemar,2,2,0,0,6.67,6.67
477,Juventus,,Kwadwo Asamoah,2,2,3,0,6.65,6.65
478,Tottenham Hotspur,,Erik Lamela,2,2,1,0,6.60,6.60
479,Atlético Madrid,,Luciano Vietto,2,1,0,0,6.60,6.60
480,Paris Saint-Germain,,Presnel Kimpembe,2,1,7,0,6.60,6.60
481,Napoli,,Adam Ounas,2,0,0,0,6.57,6.57
482,RSC Anderlecht,,Nicolae Stanciu,2,0,0,0,6.57,6.57
483,Liverpool,,Adam Lallana,2,1,0,0,6.55,6.55
484,Manchester City,,Phil Foden,2,0,1,0,6.53,6.53
485,NK Maribor,,Valon Ahmedi,2,0,2,0,6.53,6.53
486,Borussia Dortmund,,Łukasz Piszczek,2,5,7,0,6.50,6.50
487,FC Porto,,Gonçalo Paciência,2,0,0,0,6.50,6.50
488,Feyenoord,,Michiel Kramer,2,2,1,0,6.50,6.50
489,RSC Anderlecht,,Josué Sá,2,1,3,1,6.40,6.40
490,Napoli,,Marko Rog,2,2,0,0,6.40,6.40
491,CSKA Moscow,,Kirill Nababkin,2,1,5,0,6.35,6.35
492,Celtic,,Scott Sinclair,2,1,2,0,6.34,6.34
493,NK Maribor,,Martin Kramarič,2,4,0,0,6.33,6.33
494,Qarabağ,,Rəşhad Sadiqov,2,6,16,0,6.18,6.18
495,Feyenoord,,Miquel Nelom,2,1,3,0,5.90,5.90
496,Beşiktaş,,Orkan Çınar,1,0,0,0,7.70,7.70
497,Napoli,,Lorenzo Insigne,1,7,0,0,7.46,7.46
498,FC Porto,,Vincent Aboubakar,1,0,1,0,7.40,7.40
499,Sevilla,,Ganso,1,0,0,0,7.30,7.30
500,Paris Saint-Germain,,Edinson Cavani,1,5,5,0,7.29,7.29
501,FC Porto,,Diogo Dalot,1,2,5,0,7.20,7.20
502,Manchester United,,Marcos Rojo,1,3,3,0,7.20,7.20
503,Beşiktaş,,Vágner Love,1,0,2,0,7.15,7.15
504,Manchester United,,Anthony Martial,1,1,0,0,7.13,7.13
505,FC Bayern München,,Marco Friedl,1,3,4,0,7.10,7.10
506,Borussia Dortmund,,Pierre-Emerick Aubameyang,1,0,0,0,7.05,7.05
507,Borussia Dortmund,,Raphaël Guerreiro,1,4,2,0,7.03,7.03
508,Roma,,Alisson,1,1,8,0,7.03,7.03
509,Manchester United,,Axel Tuanzebe,1,1,0,0,7.00,7.00
510,Napoli,,Vlad Chiricheş,1,1,1,0,7.00,7.00
511,Olympiacos FC,,Felipe Pardo,1,3,3,0,6.95,6.95
512,Shakhtar Donetsk,,Andriy Pyatov,1,1,6,1,6.94,6.94
513,Paris Saint-Germain,,Ángel Di María,1,0,0,0,6.92,6.92
514,Real Madrid,,Borja Mayoral,1,0,2,0,6.90,6.90
515,Barcelona,,Paco Alcácer,1,2,0,0,6.90,6.90
516,Atlético Madrid,,Šime Vrsaljko,1,2,3,0,6.90,6.90
517,Paris Saint-Germain,,Javier Pastore,1,2,0,0,6.87,6.87
518,APOEL Nicosia,,Nauzet Pérez,1,1,7,0,6.87,6.87
519,Juventus,,Daniele Rugani,1,0,4,0,6.80,6.80
520,Borussia Dortmund,,Dan-Axel Zagadou,1,1,4,0,6.80,6.80
521,Beşiktaş,,Jeremain Lens,1,0,1,0,6.80,6.80
522,NK Maribor,,Dare Vršič,1,1,0,0,6.80,6.80
523,Tottenham Hotspur,,Fernando Llorente,1,0,5,0,6.76,6.76
524,FC Spartak Moscow,,Roman Zobnin,1,0,0,0,6.75,6.75
525,Barcelona,,Ousmane Dembélé,1,2,1,0,6.73,6.73
526,Atlético Madrid,,Lucas Hernández,1,7,8,0,6.73,6.73
527,Liverpool,,Nathaniel Clyne,1,0,1,0,6.70,6.70
528,RSC Anderlecht,,Matz Sels,1,0,1,0,6.67,6.67
529,Qarabağ,,Tarik Elyounoussi,1,2,0,0,6.67,6.67
530,RSC Anderlecht,,Massimo Bruno,1,1,0,0,6.67,6.67
531,Barcelona,,Denis Suárez,1,0,0,0,6.63,6.63
532,Juventus,,Claudio Marchisio,1,0,1,0,6.60,6.60
533,RSC Anderlecht,,Andy Najar,1,0,1,0,6.60,6.60
534,Napoli,,Mário Rui,1,1,0,0,6.60,6.60
535,FC Porto,,Majeed Waris,1,2,0,0,6.60,6.60
536,CSKA Moscow,,Timur Zhamaletdinov,1,0,0,0,6.58,6.58
537,Chelsea,,Danny Drinkwater,1,0,1,0,6.57,6.57
538,Qarabağ,,Ramil Sheydaev,1,0,0,0,6.55,6.55
539,Basel,,Fabian Frei,1,8,8,0,6.55,6.55
540,APOEL Nicosia,,Nektarios Alexandrou,1,1,2,0,6.55,6.55
541,Sevilla,,Sandro Ramírez,1,0,0,0,6.53,6.53
542,Liverpool,,Ragnar Klavan,1,4,18,0,6.53,6.53
543,Liverpool,,Dominic Solanke,1,0,0,0,6.50,6.50
544,FC Spartak Moscow,,Aleksandr Selikhov,1,0,4,0,6.50,6.50
545,Shakhtar Donetsk,,Dentinho,1,0,0,0,6.48,6.48
546,Benfica,,Eliseu,1,4,2,0,6.47,6.47
547,Feyenoord,,Bilal Başaçıkoğlu,1,0,0,0,6.45,6.45
548,Chelsea,,Álvaro Morata,1,1,6,0,6.44,6.44
549,RSC Anderlecht,,Henry Onyekuru,1,1,0,0,6.43,6.43
550,FC Bayern München,,Juan Bernat,1,0,2,0,6.40,6.40
551,FC Porto,,Bruno Costa,1,1,0,0,6.40,6.40
552,Sevilla,,Johannes Geis,1,0,3,0,6.40,6.40
553,Olympiacos FC,,Marko Marin,1,1,0,0,6.40,6.40
554,APOEL Nicosia,,Roland Sallai,1,2,4,0,6.40,6.40
555,Basel,,Albian Ajeti,1,0,0,0,6.37,6.37
556,Manchester City,,Oleksandr Zinchenko,1,1,1,0,6.30,6.30
557,Sporting,,Alan Ruiz,1,0,0,0,6.30,6.30
558,NK Maribor,,Aleksander Rajčević,1,7,21,0,6.30,6.30
559,NK Maribor,,Dino Hotić,1,1,1,0,6.08,6.08
560,Olympiacos FC,,Athanasios Androutsos,1,0,1,0,6.00,6.00
561,Beşiktaş,,Tolga Zengin,0,0,1,0,7.55,7.55
562,Juventus,,Wojciech Szczęsny,0,0,0,0,7.50,7.50
563,Sevilla,,David Soria,0,0,4,0,7.45,7.45
564,Manchester United,,Luke Shaw,0,2,5,0,7.40,7.40
565,Barcelona,,Thomas Vermaelen,0,1,1,0,7.40,7.40
566,Manchester United,,David De Gea,0,0,1,0,7.33,7.33
567,Barcelona,,Jasper Cillessen,0,0,1,0,7.30,7.30
568,Qarabağ,,Ibrahim Šehić,0,1,11,0,7.27,7.27
569,Manchester City,,Brahim Díaz,0,0,0,0,7.25,7.25
570,Benfica,,João Carvalho,0,4,0,0,7.20,7.20
571,Olympiacos FC,,Silvio Proto,0,2,5,0,7.14,7.14
572,Tottenham Hotspur,,Hugo Lloris,0,0,4,0,7.11,7.11
573,Paris Saint-Germain,,Alphonse Aréola,0,0,8,0,7.11,7.11
574,AS Monaco,,Stevan Jovetić,0,0,1,0,7.10,7.10
575,Shakhtar Donetsk,,Darijo Srna,0,2,3,0,7.10,7.10
576,FC Porto,,Iker Casillas,0,0,2,0,7.03,7.03
577,Napoli,,Arkadiusz Milik,0,0,0,0,7.00,7.00
578,FC Bayern München,,Manuel Neuer,0,0,0,0,7.00,7.00
579,Feyenoord,,Kenneth Vermeer,0,0,2,0,7.00,7.00
580,FC Spartak Moscow,,Artem Rebrov,0,0,2,0,7.00,7.00
581,FC Spartak Moscow,,Zé Luís,0,0,2,0,6.97,6.97
582,FC Bayern München,,Sven Ulreich,0,0,7,1,6.95,6.95
583,Sporting,,Seydou Doumbia,0,0,0,0,6.93,6.93
584,Benfica,,Haris Seferović,0,1,1,0,6.93,6.93
585,Barcelona,,Marc-André ter Stegen,0,0,3,0,6.92,6.92
586,Chelsea,,Michy Batshuayi,0,0,2,0,6.90,6.90
587,Tottenham Hotspur,,Georges-Kévin N'Koudou,0,0,0,0,6.90,6.90
588,Tottenham Hotspur,,Michel Vorm,0,0,0,0,6.90,6.90
589,Atlético Madrid,,Jan Oblak,0,0,1,0,6.90,6.90
590,CSKA Moscow,,Igor Akinfeev,0,1,6,0,6.90,6.90
591,Real Madrid,,Keylor Navas,0,2,8,2,6.87,6.87
592,Manchester City,,Ederson,0,1,6,0,6.86,6.86
593,Manchester United,,Sergio Romero,0,0,1,0,6.85,6.85
594,Real Madrid,,Kiko Casilla,0,0,2,0,6.85,6.85
595,Barcelona,,Gerard Deulofeu,0,2,0,0,6.83,6.83
596,Beşiktaş,,Fabri,0,0,8,0,6.83,6.83
597,Basel,,Tomáš Vaclík,0,0,6,0,6.81,6.81
598,Liverpool,,Daniel Sturridge,0,0,0,0,6.80,6.80
599,Manchester United,,Zlatan Ibrahimović,0,0,0,0,6.80,6.80
600,Manchester City,,Benjamin Mendy,0,0,0,0,6.80,6.80
601,Shakhtar Donetsk,,Serhiy Kryvtsov,0,2,1,0,6.80,6.80
602,Napoli,,Nikola Maksimović,0,2,4,0,6.80,6.80
603,APOEL Nicosia,,Georgios Efrem,0,0,0,0,6.80,6.80
604,Benfica,,Bruno Varela,0,0,1,0,6.80,6.80
605,NK Maribor,,Jasmin Handanović,0,0,7,1,6.78,6.78
606,NK Maribor,,Jasmin Mešanović,0,0,0,0,6.78,6.78
607,Atlético Madrid,,Kévin Gameiro,0,2,0,0,6.77,6.77
608,Juventus,,Stephan Lichtsteiner,0,1,6,0,6.75,6.75
609,Beşiktaş,,Álvaro Negredo,0,0,3,0,6.73,6.73
610,Borussia Dortmund,,Roman Bürki,0,0,5,1,6.73,6.73
611,Sporting,,Rui Patrício,0,2,6,0,6.72,6.72
612,FC Porto,,Tiquinho Soares,0,1,0,0,6.70,6.70
613,Real Madrid,,Marcos Llorente,0,1,0,0,6.70,6.70
614,Borussia Dortmund,,Neven Subotić,0,0,9,0,6.70,6.70
615,Chelsea,,Thibaut Courtois,0,2,1,0,6.68,6.68
616,RSC Anderlecht,,Frank Boeckx,0,1,1,0,6.67,6.67
617,Napoli,,Pepe Reina,0,0,5,1,6.67,6.67
618,Juventus,,Gianluigi Buffon,0,0,5,1,6.64,6.64
619,Benfica,,Diogo Gonçalves,0,0,0,0,6.63,6.63
620,Liverpool,,Loris Karius,0,0,13,3,6.62,6.62
621,AS Monaco,,Soualiho Meïté,0,0,0,0,6.60,6.60
622,AS Monaco,,Gabriel Boschilia,0,0,0,0,6.60,6.60
623,APOEL Nicosia,,Andreas Makris,0,2,0,0,6.60,6.60
624,RB Leipzig,,Dominik Kaiser,0,0,1,0,6.60,6.60
625,Manchester City,,Tosin Adarabioyo,0,2,3,0,6.60,6.60
626,Basel,,Valentin Stocker,0,3,0,0,6.60,6.60
627,Benfica,,Mile Svilar,0,0,6,1,6.60,6.60
628,Sevilla,,Michael Krohn-Dehli,0,2,0,0,6.60,6.60
629,Shakhtar Donetsk,,Davit Khocholava,0,1,6,0,6.60,6.60
630,Sevilla,,Sergio Rico,0,0,3,0,6.59,6.59
631,Olympiacos FC,,El Fardou Ben,0,0,1,0,6.55,6.55
632,RB Leipzig,,Jean-Kévin Augustin,0,1,0,0,6.54,6.54
633,RB Leipzig,,Péter Gulácsi,0,0,5,1,6.53,6.53
634,AS Monaco,,Keita Baldé,0,1,0,0,6.52,6.52
635,FC Spartak Moscow,,Aleksandr Samedov,0,2,6,0,6.50,6.50
636,Manchester City,,Claudio Bravo,0,1,0,0,6.50,6.50
637,Liverpool,,Marko Grujić,0,0,0,0,6.50,6.50
638,Tottenham Hotspur,,Kyle Walker-Peters,0,0,0,0,6.50,6.50
639,Basel,,Cédric Itten,0,0,0,0,6.50,6.50
640,Borussia Dortmund,,Andre Schürrle,0,0,0,0,6.50,6.50
641,Feyenoord,,Dylan Vente,0,0,0,0,6.50,6.50
642,Roma,,Mirko Antonucci,0,0,0,0,6.50,6.50
643,Paris Saint-Germain,,Lassana Diarra,0,1,0,0,6.50,6.50
644,APOEL Nicosia,,Raúl Gudiño,0,0,0,0,6.50,6.50
645,Feyenoord,,Eric Botteghin,0,2,7,0,6.50,6.50
646,Tottenham Hotspur,,Anthony Georgiou,0,0,0,0,6.50,6.50
647,RSC Anderlecht,,Hamdi Harbaoui,0,1,0,0,6.50,6.50
648,CSKA Moscow,,Fedor Chalov,0,1,2,0,6.50,6.50
649,Basel,,Alexander Fransson,0,0,0,0,6.50,6.50
650,Celtic,,Craig Gordon,0,1,2,0,6.50,6.50
651,Celtic,,Odsonne Édouard,0,0,1,0,6.45,6.45
652,Olympiacos FC,,Emmanuel Emenike,0,0,1,0,6.45,6.45
653,RB Leipzig,,Konrad Laimer,0,0,0,0,6.40,6.40
654,Sporting,,Tobias Figueiredo,0,0,1,0,6.40,6.40
655,Celtic,,Kouassi Eboue,0,0,0,0,6.40,6.40
656,AS Monaco,,Kévin N'Doram,0,1,0,0,6.40,6.40
657,Atlético Madrid,,Augusto Fernández,0,2,0,0,6.40,6.40
658,FC Porto,,Hernâni,0,0,0,0,6.40,6.40
659,Feyenoord,,Jan-Arie van der Heijden,0,0,3,0,6.40,6.40
660,APOEL Nicosia,,Boy Waterman,0,0,3,0,6.40,6.40
661,Olympiacos FC,,Uroš Đurđević,0,1,1,0,6.38,6.38
662,AS Monaco,,Diego Benaglio,0,0,1,0,6.33,6.33
663,Borussia Dortmund,,Alexander Isak,0,0,0,0,6.30,6.30
664,Chelsea,,Olivier Giroud,0,0,1,0,6.30,6.30
665,Real Madrid,,Jesús Vallejo,0,0,2,0,6.30,6.30
666,CSKA Moscow,,Aaron Olanare,0,0,0,0,6.30,6.30
667,Qarabağ,,Agabala Ramazanov,0,0,0,0,6.30,6.30
668,Sporting,,João Palhinha,0,2,4,0,6.30,6.30
669,FC Porto,,Otávio,0,1,0,0,6.30,6.30
670,Qarabağ,,Coşqun Diniyev,0,0,0,0,6.25,6.25
671,Feyenoord,,Brad Jones,0,1,6,0,6.24,6.24
672,AS Monaco,,Danijel Subašić,0,0,0,0,6.23,6.23
673,Paris Saint-Germain,,Thomas Meunier,0,0,0,0,6.20,6.20
674,Benfica,,Júlio César,0,0,0,0,6.20,6.20
675,Shakhtar Donetsk,,Márcio Azevedo,0,0,0,0,6.20,6.20
676,RB Leipzig,,Marvin Compper,0,1,0,0,6.20,6.20
677,Qarabağ,,Dani Quintana,0,0,0,0,6.20,6.20
678,FC Porto,,José Sá,0,0,8,2,6.20,6.20
679,Shakhtar Donetsk,,Viktor Kovalenko,0,0,0,0,6.13,6.13
680,Olympiacos FC,,Stefanos Kapino,0,0,0,1,5.90,5.90
681,Beşiktaş,,Domagoj Vida,0,0,3,0,3.40,3.40
682,Benfica,,Rafa Silva,0,0,0,0,0,
683,Tottenham Hotspur,,Lucas Moura,0,0,0,0,0,
684,Tottenham Hotspur,,Victor Wanyama,0,0,0,0,0,
685,Shakhtar Donetsk,,Oleksandr Zubkov,0,0,0,0,0,
686,FC Spartak Moscow,,Pedro Rocha,0,0,0,0,0,
687,Sporting,,Mattheus,0,0,0,0,0,
688,Sporting,,Radosav Petrović,0,0,0,0,0,
689,Borussia Dortmund,,Roman Weidenfeller,0,0,0,0,0,
690,Juventus,,Fabrizio Caligara,0,0,0,0,0,
691,Shakhtar Donetsk,,Ivan Petriak,0,0,0,0,0,
692,Tottenham Hotspur,,Kazaiah Sterling,0,0,0,0,0,
693,CSKA Moscow,,Khetag Khosonov,0,0,0,0,0,
