#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
388,Atlético Madrid,,Fernando Torres,4,1,3,0,6.77,6.77
389,Olympique Lyonnais,,Rachid Ghezzal,4,2,1,0,6.74,6.74
390,FC Porto,,Diogo Jota,4,3,1,0,6.73,6.73
391,Barcelona,,Lucas Digne,4,4,5,0,6.73,6.73
392,Ludogorets,,Cosmin Moți,4,12,39,0,6.72,6.72
393,CSKA Moscow,,Aleksey Ionov,4,1,1,0,6.70,6.70
394,Club Brugge KV,,Laurens De Bock,4,6,6,0,6.70,6.70
395,Ludogorets,,Marcelinho,4,6,1,0,6.68,6.68
396,Dynamo Kyiv,,Júnior Moraes,4,0,0,0,6.62,6.62
397,Celtic,,Patrick Roberts,4,1,0,0,6.62,6.62
398,PSV Eindhoven,,Bart Ramselaar,4,2,0,0,6.60,6.60
399,Leicester City,,Demarai Gray,4,1,0,0,6.58,6.58
400,Basel,,Seydou Doumbia,4,0,2,0,6.55,6.55
401,Borussia Dortmund,,Erik Durm,4,3,2,0,6.53,6.53
402,Tottenham Hotspur,,Heung-min Son,4,1,2,0,6.52,6.52
403,Beşiktaş,,Ricardo Quaresma,4,4,0,0,6.50,6.50
404,Legia Warszawa,,Steeven Langil,4,1,0,0,6.45,6.45
405,Tottenham Hotspur,,Moussa Sissoko,4,1,2,0,6.40,6.40
406,Benfica,,Andreas Samaris,4,4,3,0,6.40,6.40
407,Basel,,Serey Dié,4,3,0,0,6.33,6.33
408,GNK Dinamo Zagreb,,Josip Pivarić,4,5,11,0,6.14,6.14
409,Sevilla,,Ganso,3,1,0,0,8.00,8.00
410,Real Madrid,,Cristiano Ronaldo,3,5,5,0,7.85,7.85
411,Borussia Dortmund,,Marco Reus,3,3,1,0,7.70,7.70
412,Arsenal,,Rob Holding,3,3,4,0,7.50,7.50
413,Dynamo Kyiv,,Denys Garmash,3,0,3,0,7.20,7.20
414,Olympique Lyonnais,,Jordan Ferri,3,2,1,0,7.03,7.03
415,Manchester City,,Leroy Sané,3,2,2,0,7.00,7.00
416,AS Monaco,,Kévin N'Doram,3,2,3,0,7.00,7.00
417,Sevilla,,Wissam Ben Yedder,3,2,0,0,6.96,6.96
418,Atlético Madrid,,Tiago,3,1,0,0,6.95,6.95
419,Tottenham Hotspur,,Eric Dier,3,10,18,0,6.92,6.92
420,Barcelona,,Aleix Vidal,3,2,1,0,6.90,6.90
421,Basel,,Luca Zuffi,3,6,0,0,6.88,6.88
422,Borussia M'gladbach,,André Hahn,3,2,2,0,6.87,6.87
423,Dynamo Kyiv,,Artem Besedin,3,1,1,0,6.87,6.87
424,FC København,,Andreas Cornelius,3,1,9,0,6.84,6.84
425,Real Madrid,,Álvaro Morata,3,1,0,0,6.83,6.83
426,Club Brugge KV,,Ruud Vormer,3,3,6,0,6.78,6.78
427,PSV Eindhoven,,Luciano Narsingh,3,0,0,0,6.76,6.76
428,Club Brugge KV,,José Izquierdo,3,2,1,0,6.75,6.75
429,FC Bayern München,,Kingsley Coman,3,0,0,0,6.75,6.75
430,Juventus,,Kwadwo Asamoah,3,2,0,0,6.75,6.75
431,Basel,,Omar Gaber,3,1,2,0,6.70,6.70
432,Beşiktaş,,Cenk Tosun,3,4,2,0,6.63,6.63
433,PSV Eindhoven,,Siem de Jong,3,3,0,0,6.63,6.63
434,Dynamo Kyiv,,Viktor Tsygankov,3,2,2,0,6.62,6.62
435,CSKA Moscow,,Astemir Gordyushenko,3,1,1,0,6.60,6.60
436,Leicester City,,Jeffrey Schlupp,3,2,1,0,6.57,6.57
437,PSV Eindhoven,,Steven Bergwijn,3,0,0,0,6.57,6.57
438,Atlético Madrid,,Ángel Correa,3,2,2,0,6.54,6.54
439,Napoli,,Marko Rog,3,0,0,0,6.50,6.50
440,Ludogorets,,Cicinho,3,2,15,0,6.50,6.50
441,Club Brugge KV,,Boli Bolingoli,3,3,3,0,6.50,6.50
442,Club Brugge KV,,Anthony Limbombe,3,0,2,0,6.48,6.48
443,Sporting,,João Pereira,3,7,5,0,6.43,6.43
444,Sporting,,Lazar Marković,3,2,0,0,6.42,6.42
445,Celtic,,Scott Sinclair,3,5,0,0,6.34,6.34
446,CSKA Moscow,,Kirill Nababkin,3,2,2,0,6.30,6.30
447,Arsenal,,Carl Jenkinson,3,4,4,0,6.25,6.25
448,Beşiktaş,,Anderson Talisca,2,1,1,0,7.55,7.55
449,Borussia Dortmund,,Shinji Kagawa,2,2,1,0,7.48,7.48
450,Tottenham Hotspur,,Harry Kane,2,0,1,0,7.33,7.33
451,Juventus,,Daniele Rugani,2,0,8,0,7.30,7.30
452,Paris Saint-Germain,,Julian Draxler,2,7,1,0,7.25,7.25
453,Paris Saint-Germain,,Presnel Kimpembe,2,0,3,0,7.20,7.20
454,Borussia Dortmund,,Pierre-Emerick Aubameyang,2,2,2,0,7.13,7.13
455,Bayer 04 Leverkusen,,Vladlen Yurchenko,2,1,2,0,7.10,7.10
456,Manchester City,,Yaya Touré,2,0,2,0,7.10,7.10
457,Celtic,,Gary Mackay-Steven,2,0,0,0,7.10,7.10
458,Juventus,,Marko Pjaca,2,0,0,0,7.00,7.00
459,Tottenham Hotspur,,Ben Davies,2,7,11,0,7.00,7.00
460,FC Bayern München,,Franck Ribéry,2,6,0,0,6.98,6.98
461,FC Rostov,,Dmitriy Poloz,2,6,2,0,6.95,6.95
462,CSKA Moscow,,Sergey Ignashevich,2,11,39,0,6.93,6.93
463,Club Brugge KV,,Jelle Vossen,2,4,3,0,6.90,6.90
464,AS Monaco,,Guido Carrillo,2,2,4,0,6.90,6.90
465,Sporting,,Jefferson,2,0,2,0,6.90,6.90
466,Bayer 04 Leverkusen,,Roberto Hilbert,2,3,2,0,6.90,6.90
467,Benfica,,Lisandro López,2,6,17,0,6.90,6.90
468,Manchester City,,Jesús Navas,2,4,2,0,6.88,6.88
469,Borussia M'gladbach,,Raffael,2,0,2,0,6.86,6.86
470,Bayer 04 Leverkusen,,Stefan Kießling,2,1,4,0,6.80,6.80
471,Arsenal,,David Ospina,2,3,7,0,6.76,6.76
472,CSKA Moscow,,Fedor Chalov,2,1,0,0,6.75,6.75
473,Leicester City,,Yohan Benalouane,2,4,5,0,6.75,6.75
474,FC Bayern München,,Renato Sanches,2,4,0,0,6.74,6.74
475,Sporting,,Joel Campbell,2,1,0,0,6.73,6.73
476,AS Monaco,,Abdou Diallo,2,4,7,0,6.70,6.70
477,Napoli,,Nikola Maksimović,2,3,6,0,6.70,6.70
478,Leicester City,,Leonardo Ulloa,2,0,2,0,6.70,6.70
479,Atlético Madrid,,Kévin Gameiro,2,3,2,0,6.69,6.69
480,Benfica,,Konstantinos Mitroglou,2,1,0,0,6.67,6.67
481,FC Porto,,André André,2,1,2,0,6.67,6.67
482,Dynamo Kyiv,,Evgeny Makarenko,2,4,2,0,6.67,6.67
483,PSV Eindhoven,,Gastón Pereiro,2,1,4,0,6.66,6.66
484,Ludogorets,,Jody Lukoki,2,0,1,0,6.65,6.65
485,Dynamo Kyiv,,Nikita Korzun,2,3,3,0,6.65,6.65
486,Dynamo Kyiv,,Mykyta Burda,2,2,2,0,6.60,6.60
487,Sevilla,,Daniel Carriço,2,1,2,0,6.60,6.60
488,Dynamo Kyiv,,Vitorino Antunes,2,9,6,0,6.58,6.58
489,Legia Warszawa,,Valeri Qazaishvili,2,1,0,0,6.55,6.55
490,GNK Dinamo Zagreb,,Domagoj Antolić,2,5,0,0,6.55,6.55
491,Basel,,Andraž Šporar,2,1,1,0,6.55,6.55
492,GNK Dinamo Zagreb,,Borna Sosa,2,5,5,0,6.50,6.50
493,Leicester City,,Harvey Barnes,2,0,0,0,6.50,6.50
494,GNK Dinamo Zagreb,,Dino Perić,2,2,1,0,6.50,6.50
495,Barcelona,,Marc Cardona,2,0,0,0,6.50,6.50
496,Legia Warszawa,,Mihail Aleksandrov,2,0,0,0,6.50,6.50
497,FC København,,Andrija Pavlović,2,2,0,0,6.48,6.48
498,Bayer 04 Leverkusen,,Kevin Volland,2,2,3,0,6.47,6.47
499,Leicester City,,Ahmed Musa,2,0,1,0,6.45,6.45
500,Paris Saint-Germain,,Grzegorz Krychowiak,2,6,8,1,6.44,6.44
501,Tottenham Hotspur,,Georges-Kévin N'Koudou,2,1,0,0,6.43,6.43
502,FC København,,Ján Greguš,2,3,1,0,6.43,6.43
503,Juventus,,Stefano Sturaro,2,1,1,0,6.43,6.43
504,Sporting,,Ricardo Esgaio,2,1,0,0,6.40,6.40
505,Celtic,,Eoghan O'Connell,2,2,2,0,6.40,6.40
506,AS Monaco,,Gabriel Boschilia,2,3,1,0,6.40,6.40
507,GNK Dinamo Zagreb,,Amer Gojak,2,1,0,0,6.40,6.40
508,Club Brugge KV,,Abdoulay Diaby,2,0,0,0,6.35,6.35
509,Leicester City,,Marcin Wasilewski,2,0,5,0,6.30,6.30
510,FC Rostov,,Denis Terentjev,2,4,7,0,6.28,6.28
511,GNK Dinamo Zagreb,,Nikola Moro,2,3,2,0,6.00,6.00
512,Legia Warszawa,,Maciej Dąbrowski,2,3,7,0,5.70,5.70
513,Borussia Dortmund,,Adrián Ramos,1,0,0,0,7.60,7.60
514,Olympique Lyonnais,,Lucas Tousart,1,5,1,0,7.60,7.60
515,Arsenal,,Lucas Pérez,1,1,0,0,7.47,7.47
516,Barcelona,,Arda Turan,1,1,0,0,7.26,7.26
517,Leicester City,,Kasper Schmeichel,1,1,8,0,7.23,7.23
518,Olympique Lyonnais,,Anthony Lopes,1,2,4,0,7.17,7.17
519,Legia Warszawa,,Aleksandar Prijović,1,1,4,0,7.10,7.10
520,Olympique Lyonnais,,Nicolas N'Koulou,1,12,14,0,7.10,7.10
521,AS Monaco,,Kylian Mbappé,1,2,1,0,7.07,7.07
522,Leicester City,,Robert Huth,1,13,70,0,7.06,7.06
523,Celtic,,Jozo Šimunović,1,8,4,0,7.05,7.05
524,Napoli,,Arkadiusz Milik,1,0,2,0,7.03,7.03
525,Sevilla,,Joaquín Correa,1,0,0,0,6.97,6.97
526,Sevilla,,Sergio Rico,1,3,4,0,6.95,6.95
527,FC Bayern München,,Holger Badstuber,1,2,0,0,6.90,6.90
528,Beşiktaş,,Rhodolfo,1,4,3,0,6.90,6.90
529,PSV Eindhoven,,Jeroen Zoet,1,1,2,0,6.90,6.90
530,Dynamo Kyiv,,Artur Rudko,1,0,4,0,6.86,6.86
531,Juventus,,Medhi Benatia,1,10,7,0,6.84,6.84
532,Manchester City,,Tosin Adarabioyo,1,1,0,0,6.80,6.80
533,FC Porto,,Willy Boly,1,0,3,0,6.80,6.80
534,Beşiktaş,,Necip Uysal,1,3,0,0,6.80,6.80
535,GNK Dinamo Zagreb,,Ángelo Henríquez,1,0,0,0,6.80,6.80
536,Tottenham Hotspur,,Vincent Janssen,1,1,0,0,6.78,6.78
537,Beşiktaş,,Fabri,1,2,10,0,6.76,6.76
538,Benfica,,Raúl Jiménez,1,4,3,0,6.75,6.75
539,Ludogorets,,Igor Plastun,1,2,10,0,6.75,6.75
540,Legia Warszawa,,Nemanja Nikolics,1,0,0,0,6.74,6.74
541,Ludogorets,,Claudiu Keșerü,1,0,1,0,6.73,6.73
542,Real Madrid,,Keylor Navas,1,1,6,3,6.73,6.73
543,AS Monaco,,Valère Germain,1,0,8,0,6.72,6.72
544,Bayer 04 Leverkusen,,Danny da Costa,1,1,1,0,6.70,6.70
545,GNK Dinamo Zagreb,,Armin Hodžić,1,0,0,0,6.70,6.70
546,Club Brugge KV,,Björn Engels,1,0,4,0,6.70,6.70
547,Legia Warszawa,,Kasper Hämäläinen,1,1,0,0,6.70,6.70
548,FC København,,Danny Amankwaa,1,0,0,0,6.70,6.70
549,FC Porto,,Héctor Herrera,1,3,3,0,6.70,6.70
550,Borussia Dortmund,,Emre Mor,1,1,0,0,6.67,6.67
551,FC Porto,,Rúben Neves,1,4,1,0,6.63,6.63
552,Sevilla,,Luciano Vietto,1,1,0,0,6.60,6.60
553,CSKA Moscow,,Roman Eremenko,1,1,0,0,6.60,6.60
554,Paris Saint-Germain,,Christopher Nkunku,1,1,0,0,6.60,6.60
555,Leicester City,,Nampalys Mendy,1,2,0,0,6.60,6.60
556,Barcelona,,Denis Suárez,1,0,0,0,6.60,6.60
557,PSV Eindhoven,,Ramon Pascal Lundqvist,1,0,0,0,6.60,6.60
558,Basel,,Marc Janko,1,0,2,0,6.56,6.56
559,Club Brugge KV,,Wesley Moraes,1,1,1,0,6.56,6.56
560,Arsenal,,Mohamed Elneny,1,2,0,0,6.55,6.55
561,Benfica,,André Horta,1,1,0,0,6.55,6.55
562,Olympique Lyonnais,,Aldo Kalulu,1,1,0,0,6.55,6.55
563,Basel,,Alexander Fransson,1,0,1,0,6.55,6.55
564,Napoli,,Vlad Chiricheş,1,1,1,0,6.50,6.50
565,Benfica,,Jonas,1,0,0,0,6.50,6.50
566,Club Brugge KV,,Lior Refaelov,1,0,0,0,6.50,6.50
567,Benfica,,Filipe Augusto,1,0,1,0,6.50,6.50
568,Ludogorets,,Campanharo,1,0,0,0,6.50,6.50
569,Sporting,,André Balada,1,0,0,0,6.50,6.50
570,GNK Dinamo Zagreb,,Ivan Fiolić,1,0,0,0,6.48,6.48
571,GNK Dinamo Zagreb,,Bojan Knežević,1,5,2,0,6.47,6.47
572,Borussia M'gladbach,,Patrick Herrmann,1,1,0,0,6.45,6.45
573,FC Porto,,Tiquinho Soares,1,0,0,0,6.45,6.45
574,Borussia M'gladbach,,Jonas Hofmann,1,0,0,0,6.45,6.45
575,Benfica,,André Carrillo,1,3,1,0,6.43,6.43
576,Barcelona,,Marlon,1,1,0,0,6.40,6.40
577,Juventus,,Stephan Lichtsteiner,1,0,0,0,6.40,6.40
578,Beşiktaş,,Gökhan Gönül,1,2,2,0,6.40,6.40
579,Sporting,,Elias,1,1,0,0,6.40,6.40
580,FC Rostov,,Andrei Prepeliță,1,1,3,0,6.40,6.40
581,Club Brugge KV,,Felipe Gedoz,1,1,1,0,6.38,6.38
582,Barcelona,,Jérémy Mathieu,1,1,2,0,6.35,6.35
583,Napoli,,Pepe Reina,1,1,6,2,6.31,6.31
584,GNK Dinamo Zagreb,,Alexandru Mățel,1,2,2,0,6.30,6.30
585,Borussia M'gladbach,,Nico Schulz,1,1,3,0,6.30,6.30
586,Manchester City,,Pablo Maffeo,1,0,0,0,6.20,6.20
587,PSV Eindhoven,,Jordy de Wijs,1,0,1,0,6.20,6.20
588,FC Rostov,,Moussa Doumbia,1,0,0,0,6.13,6.13
589,FC Bayern München,,Sven Ulreich,1,0,0,1,6.10,6.10
590,FC København,,Aboubakar Keita,1,0,0,0,0,
591,PSV Eindhoven,,Remko Pasveer,0,0,1,0,7.30,7.30
592,Beşiktaş,,Tolga Zengin,0,0,1,0,7.30,7.30
593,GNK Dinamo Zagreb,,Dominik Livaković,0,0,8,0,7.23,7.23
594,Tottenham Hotspur,,Hugo Lloris,0,0,4,0,7.22,7.22
595,Manchester City,,Kelechi Iheanacho,0,0,0,0,7.13,7.13
596,Sevilla,,Stevan Jovetić,0,1,0,0,7.10,7.10
597,Legia Warszawa,,Arkadiusz Malarz,0,1,10,0,7.10,7.10
598,Atlético Madrid,,Jan Oblak,0,0,2,0,7.08,7.08
599,Benfica,,Ederson,0,0,12,0,7.07,7.07
600,FC København,,Robin Olsen,0,0,10,0,7.05,7.05
601,Juventus,,Neto,0,0,0,0,7.00,7.00
602,AS Monaco,,Corentin Jean,0,0,1,0,7.00,7.00
603,Juventus,,Hernanes,0,6,2,0,7.00,7.00
604,FC Bayern München,,Manuel Neuer,0,0,3,1,6.98,6.98
605,Juventus,,Gianluigi Buffon,0,0,4,0,6.95,6.95
606,Real Madrid,,Kiko Casilla,0,0,1,0,6.90,6.90
607,Olympique Lyonnais,,Emanuel Mammana,0,2,4,0,6.90,6.90
608,Olympique Lyonnais,,Clément Grenier,0,0,0,0,6.90,6.90
609,Bayer 04 Leverkusen,,Ramazan Özcan,0,0,0,0,6.90,6.90
610,Bayer 04 Leverkusen,,Robbie Kruse,0,0,0,0,6.90,6.90
611,FC Rostov,,Soslan Dzhanaev,0,2,1,0,6.90,6.90
612,Olympique Lyonnais,,Nabil Fekir,0,1,0,0,6.88,6.88
613,Barcelona,,Marc-André ter Stegen,0,0,2,0,6.88,6.88
614,FC Porto,,Iker Casillas,0,0,3,0,6.83,6.83
615,Borussia M'gladbach,,Yann Sommer,0,1,5,1,6.82,6.82
616,Barcelona,,Jasper Cillessen,0,0,0,0,6.80,6.80
617,Bayer 04 Leverkusen,,Bernd Leno,0,0,3,0,6.80,6.80
618,Club Brugge KV,,Ludovic Butelle,0,0,10,1,6.77,6.77
619,Bayer 04 Leverkusen,,Leon Bailey,0,0,0,0,6.75,6.75
620,Celtic,,Craig Gordon,0,0,0,0,6.74,6.74
621,Basel,,Davide Callà,0,3,0,0,6.73,6.73
622,Basel,,Tomáš Vaclík,0,2,1,0,6.72,6.72
623,CSKA Moscow,,Igor Akinfeev,0,1,9,2,6.72,6.72
624,Legia Warszawa,,Mateusz Wieteska,0,4,2,0,6.70,6.70
625,Celtic,,Liam Henderson,0,0,0,0,6.70,6.70
626,Leicester City,,Ron-Robert Zieler,0,0,1,0,6.70,6.70
627,Sporting,,Luc Castaignos,0,0,0,0,6.70,6.70
628,Beşiktaş,,Atınç Nukan,0,1,2,0,6.70,6.70
629,FC Porto,,Evandro,0,1,0,0,6.70,6.70
630,Ludogorets,,Vitinha,0,0,2,0,6.70,6.70
631,Ludogorets,,Vladislav Stoyanov,0,0,7,2,6.70,6.70
632,Borussia Dortmund,,Roman Bürki,0,1,5,1,6.70,6.70
633,Dynamo Kyiv,,Andriy Yarmolenko,0,1,2,0,6.68,6.68
634,Napoli,,Manolo Gabbiadini,0,0,0,0,6.68,6.68
635,Celtic,,Callum McGregor,0,3,1,0,6.65,6.65
636,Barcelona,,Paco Alcácer,0,2,0,0,6.63,6.63
637,Manchester City,,Willy Caballero,0,1,8,1,6.62,6.62
638,AS Monaco,,Danijel Subašić,0,1,11,1,6.62,6.62
639,FC Porto,,Rui Pedro,0,0,0,0,6.60,6.60
640,FC Porto,,Laurent Depoitre,0,0,0,0,6.60,6.60
641,Sevilla,,Timothée Kolodziejczak,0,0,0,0,6.60,6.60
642,Sevilla,,Hiroshi Kiyotake,0,0,0,0,6.60,6.60
643,Borussia Dortmund,,Roman Weidenfeller,0,0,4,0,6.60,6.60
644,Benfica,,Guillermo Celis,0,0,0,0,6.60,6.60
645,Beşiktaş,,Olcay Şahan,0,0,1,0,6.60,6.60
646,Dynamo Kyiv,,Oleksandr Hladkyi,0,0,3,0,6.60,6.60
647,Sporting,,Rui Patrício,0,0,4,0,6.58,6.58
648,Celtic,,Leigh Griffiths,0,0,2,0,6.57,6.57
649,Bayer 04 Leverkusen,,Joel Pohjanpalo,0,0,1,0,6.55,6.55
650,Paris Saint-Germain,,Alphonse Aréola,0,0,3,1,6.53,6.53
651,Real Madrid,,Mariano Díaz,0,0,1,0,6.50,6.50
652,AS Monaco,,Adama Traoré,0,0,0,0,6.50,6.50
653,Benfica,,José Gomes,0,0,0,0,6.50,6.50
654,FC Porto,,Adrián López,0,0,0,0,6.50,6.50
655,Dynamo Kyiv,,Artem Gromov,0,0,0,0,6.50,6.50
656,Dynamo Kyiv,,Oleh Husiev,0,0,0,0,6.50,6.50
657,FC Rostov,,Maksim Grigoriev,0,0,1,0,6.50,6.50
658,Paris Saint-Germain,,Kevin Trapp,0,1,6,0,6.50,6.50
659,FC København,,Kasper Kusk,0,0,0,0,6.50,6.50
660,Paris Saint-Germain,,Hatem Ben Arfa,0,0,0,0,6.50,6.50
661,PSV Eindhoven,,Oleksandr Zinchenko,0,4,0,0,6.50,6.50
662,GNK Dinamo Zagreb,,Ante Ćorić,0,5,2,0,6.50,6.50
663,Manchester City,,Claudio Bravo,0,0,2,0,6.48,6.48
664,Napoli,,Emanuele Giaccherini,0,0,0,0,6.45,6.45
665,Juventus,,Tomás Rincón,0,1,0,0,6.43,6.43
666,Paris Saint-Germain,,Jesé Rodríguez,0,1,0,0,6.43,6.43
667,CSKA Moscow,,Carlos Strandberg,0,0,0,0,6.43,6.43
668,Atlético Madrid,,Miguel Ángel Moyà,0,0,1,0,6.40,6.40
669,AS Monaco,,Morgan De Sanctis,0,0,2,0,6.40,6.40
670,Beşiktaş,,Kerim Frei,0,1,0,0,6.40,6.40
671,GNK Dinamo Zagreb,,Adrian Šemper,0,0,0,0,6.35,6.35
672,Juventus,,Moise Kean,0,0,0,0,6.30,6.30
673,Benfica,,Andrija Živković,0,0,0,0,6.30,6.30
674,Borussia Dortmund,,Sven Bender,0,2,4,0,6.30,6.30
675,Napoli,,Christian Maggio,0,3,4,0,6.30,6.30
676,Dynamo Kyiv,,Oleksandr Shovkovskyi,0,0,2,0,6.30,6.30
677,Paris Saint-Germain,,Javier Pastore,0,0,0,0,6.30,6.30
678,Tottenham Hotspur,,Joshua Onomah,0,0,0,0,6.30,6.30
679,Dynamo Kyiv,,Pavlo Orikhovskyi,0,1,0,0,6.25,6.25
680,Bayer 04 Leverkusen,,Kai Havertz,0,0,0,0,6.20,6.20
681,Dynamo Kyiv,,Valeriy Fedorchuk,0,0,2,0,6.00,6.00
682,Ludogorets,,Milan Borjan,0,0,0,0,5.80,5.80
683,Olympique Lyonnais,,Jordy Gaspar,0,1,1,0,5.70,5.70
684,Leicester City,,Ben Hamer,0,0,0,0,5.60,5.60
685,Real Madrid,,Fábio Coentrão,0,6,0,0,5.50,5.50
686,Benfica,,Júlio César,0,0,1,0,5.20,5.20
687,Celtic,,Dorus De Vries,0,0,1,0,5.20,5.20
688,Legia Warszawa,,Radosław Cierzniak,0,0,1,2,4.50,4.50
689,Paris Saint-Germain,,Jonathan Ikoné,0,0,0,0,0,
690,Paris Saint-Germain,,Jean-Kévin Augustin,0,0,0,0,0,
691,Borussia Dortmund,,Dženis Burnić,0,0,0,0,0,
692,Ludogorets,,Lucas Sasha,0,0,0,0,0,
693,Sporting,,Radosav Petrović,0,0,1,0,0,
694,FC Porto,,Silvestre Varela,0,0,0,0,0,
695,FC København,,Mikael Antonsson,0,0,0,0,0,
696,FC København,,Tom Høgli,0,0,0,0,0,
697,FC Rostov,,Aleksandr Bukharov,0,0,1,0,0,
698,FC Rostov,,Saeid Ezatolahi,0,0,2,0,0,
