#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
846,HJK,,Teemu Tainio,,,,,,
847,FC København,,Tom Høgli,,,,,,
848,FC Santa Coloma,,Cristian Martínez,,,,,,
849,Ludogorets,,Hristo Zlatinski,,,,,,
850,HJK,,Mika Vayrynen,,,,,,
851,HJK,,Veli Lampi,,,,,,
852,HJK,,Sebastian Sorsa,,,,,,
853,FC Santa Coloma,,Joel Martinez,,,,,,
854,HB Tórshavn,,Johann Troest Davidsen,,,,,,
855,Sheriff Tiraspol,,Matias Degra,,,,,,
856,Maccabi Tel Aviv,,Juan Pablo,,,,,,
857,Sheriff Tiraspol,,Cadú,,,,,,
858,HB Tórshavn,,Heini Vatnsdal,,,,,,
859,HJK,,Markus Heikkinen,,,,,,
860,HJK,,Michael Tørnes,,,,,,
861,FC Santa Coloma,,Juvenal Edjogo,,,,,,
862,Qarabağ,,Ilgar Gurbanov,,,,,,
863,Maccabi Tel Aviv,,Carlos Garcia,,,,,,
864,Sheriff Tiraspol,,Marcel Metoua,,,,,,
865,Qarabağ,,Namiq Yusifov,,,,,,
866,Maccabi Tel Aviv,,Maharan Radi,,,,,,
867,FC Santa Coloma,,Andreu Ramos,,,,,,
868,FC Santa Coloma,,Iban Parra,,,,,,
869,FC Santa Coloma,,Robert Ramos Isus,,,,,,
870,BATE Borisov,,Aleksandr Pavlov,,,,,,
871,HB Tórshavn,,Rogvi Holm,,,,,,
872,HB Tórshavn,,Kristin Restorff Mouritsen,,,,,,
873,Celtic,,Leigh Griffiths,,,,,,
874,Celtic,,Efe Eric Ambrose,,,,,,
875,Celtic,,Kris Commons,,,,,,
876,ŠK Slovan Bratislava,,Seydouba Soumah,,,,,,
877,Celtic,,Stefan Johansen,,,,,,
878,Celtic,,Mikael Lustig,,,,,,
879,Celtic,,Emilio Izaguirre,,,,,,
880,Celtic,,Charlie Mulgrew,,,,,,
881,ŠK Slovan Bratislava,,Erik Grendel,,,,,,
882,ŠK Slovan Bratislava,,Dušan Perniš,,,,,,
883,ŠK Slovan Bratislava,,Dávid Hudák,,,,,,
884,ŠK Slovan Bratislava,,Pavel Fořt,,,,,,
885,ŠK Slovan Bratislava,,Tomas Jablonsky,,,,,,
886,GNK Dinamo Zagreb,,Duje Čop,,,,,,
887,GNK Dinamo Zagreb,,Marko Pjaca,,,,,,
888,FC København,,Pierre Bengtsson,,,,,,
889,GNK Dinamo Zagreb,,Paulo Machado,,,,,,
890,Red Bull Salzburg,,Christoph Leitgeb,,,,,,
891,ŠK Slovan Bratislava,,Juraj Halenar,,,,,,
892,Real Madrid,,Keylor Navas,0,0,0,0,7.85,7.85
893,Real Madrid,,Álvaro Medrán,0,1,0,0,7.70,7.70
894,Atlético Madrid,,Jan Oblak,0,0,1,0,7.60,7.60
895,Juventus,,Stefano Sturaro,0,0,1,0,7.30,7.30
896,RSC Anderlecht,,Silvio Proto,0,0,3,0,7.30,7.30
897,NK Maribor,,Jasmin Handanović,0,0,11,2,7.27,7.27
898,Chelsea,,Thibaut Courtois,0,0,2,0,7.26,7.26
899,Arsenal,,Emiliano Martínez,0,0,0,0,7.25,7.25
900,AS Monaco,,Danijel Subašić,0,0,5,0,7.23,7.23
901,Shakhtar Donetsk,,Andriy Pyatov,0,0,8,0,7.23,7.23
902,Atlético Madrid,,Miguel Ángel Moyà,0,0,6,0,7.21,7.21
903,Benfica,,Nélson Oliveira,0,0,0,0,7.20,7.20
904,Malmö FF,,Robin Olsen,0,0,5,0,7.17,7.17
905,Juventus,,Gianluigi Buffon,0,0,11,0,7.15,7.15
906,Atlético Madrid,,Alessio Cerci,0,0,0,0,7.15,7.15
907,Zenit St. Petersburg,,Yury Lodygin,0,0,12,0,7.12,7.12
908,FC Schalke 04,,Leroy Sané,0,0,0,0,7.10,7.10
909,Real Madrid,,Jesé Rodríguez,0,1,0,0,7.10,7.10
910,BATE Borisov,,Artem Soroko,0,0,0,0,7.10,7.10
911,Basel,,Tomáš Vaclík,0,1,6,0,7.10,7.10
912,Real Madrid,,Iker Casillas,0,0,12,1,7.09,7.09
913,Barcelona,,Marc-André ter Stegen,0,0,8,0,7.05,7.05
914,FC Porto,,Juan Fernando Quintero,0,3,0,0,7.03,7.03
915,Chelsea,,Petr Čech,0,0,1,0,7.00,7.00
916,Bayer 04 Leverkusen,,Bernd Leno,0,1,14,0,6.99,6.99
917,Benfica,,Júlio César,0,0,1,1,6.97,6.97
918,Atlético Madrid,,Cani,0,1,2,0,6.90,6.90
919,Juventus,,Angelo Ogbonna,0,2,4,0,6.90,6.90
920,FC Porto,,Andrés Fernández,0,0,2,0,6.90,6.90
921,FC Bayern München,,Manuel Neuer,0,0,7,0,6.88,6.88
922,Arsenal,,David Ospina,0,0,0,0,6.83,6.83
923,Athletic Club,,Gorka Iraizoz,0,0,9,2,6.83,6.83
924,Sporting,,Naby Sarr,0,12,30,0,6.80,6.80
925,Ludogorets,,Milan Borjan,0,0,1,0,6.80,6.80
926,CSKA Moscow,,Kirill Panchenko,0,0,0,0,6.80,6.80
927,Athletic Club,,Gaizka Toquero,0,0,0,0,6.80,6.80
928,Olympiacos FC,,Roberto Jiménez,0,0,8,2,6.77,6.77
929,Atlético Madrid,,Fernando Torres,0,0,0,0,6.75,6.75
930,Athletic Club,,Aritz Aduriz,0,1,1,0,6.70,6.70
931,RSC Anderlecht,,Davy Roef,0,0,1,0,6.70,6.70
932,Arsenal,,Stefan O'Connor,0,3,3,0,6.70,6.70
933,Roma,,Adem Ljajić,0,1,1,0,6.70,6.70
934,FC Porto,,Fabiano,0,0,15,1,6.69,6.69
935,BATE Borisov,,Nikolay Signevich,0,2,2,0,6.68,6.68
936,Liverpool,,Simon Mignolet,0,0,5,2,6.68,6.68
937,Roma,,Łukasz Skorupski,0,0,2,0,6.65,6.65
938,FC Schalke 04,,Timon Wellenreuther,0,1,0,0,6.65,6.65
939,APOEL Nicosia,,Urko Pardo,0,0,1,2,6.63,6.63
940,NK Maribor,,Damjan Bohar,0,2,2,0,6.62,6.62
941,AFC Ajax,,Jasper Cillessen,0,0,5,1,6.62,6.62
942,Malmö FF,,Simon Kroon,0,1,5,0,6.60,6.60
943,Borussia Dortmund,,Mitchell Langerak,0,0,0,0,6.60,6.60
944,Benfica,,Paulo Lopes,0,0,0,0,6.60,6.60
945,RSC Anderlecht,,Nathan Kabasele,0,0,0,0,6.60,6.60
946,FC Bayern München,,Mitchell Weiser,0,2,0,0,6.60,6.60
947,Liverpool,,Fabio Borini,0,1,1,0,6.60,6.60
948,Manchester City,,Wilfried Bony,0,0,0,0,6.60,6.60
949,AS Monaco,,Valère Germain,0,0,1,0,6.60,6.60
950,Arsenal,,Wojciech Szczęsny,0,0,4,0,6.60,6.60
951,Bayer 04 Leverkusen,,Josip Drmić,0,2,2,0,6.59,6.59
952,Paris Saint-Germain,,Salvatore Sirigu,0,0,8,0,6.58,6.58
953,Olympiacos FC,,David Fuster,0,4,2,0,6.58,6.58
954,Athletic Club,,Borja Viguera,0,0,2,0,6.55,6.55
955,Borussia Dortmund,,Roman Weidenfeller,0,0,10,2,6.53,6.53
956,Malmö FF,,Paweł Cibicki,0,1,0,0,6.50,6.50
957,Athletic Club,,Ager Aketxe,0,0,0,0,6.50,6.50
958,FC Porto,,Kelvin,0,0,0,0,6.50,6.50
959,FC Porto,,Hernâni,0,1,0,0,6.50,6.50
960,Juventus,,Simone Pepe,0,0,0,0,6.50,6.50
961,APOEL Nicosia,,Constantinos Charalambidis,0,0,0,0,6.50,6.50
962,Juventus,,Alessandro Matri,0,0,0,0,6.50,6.50
963,Arsenal,,Theo Walcott,0,0,0,0,6.45,6.45
964,Chelsea,,Dominic Solanke,0,0,0,0,6.40,6.40
965,Malmö FF,,Agon Mehmeti,0,0,0,0,6.40,6.40
966,Galatasaray,,Olcan Adın,0,0,0,0,6.40,6.40
967,Olympiacos FC,,Dimitris Diamantakos,0,0,0,0,6.40,6.40
968,Shakhtar Donetsk,,Wellington Nem,0,0,1,0,6.40,6.40
969,Arsenal,,Tomáš Rosický,0,1,0,0,6.33,6.33
970,Basel,,Arlind Ajeti,0,0,0,0,6.30,6.30
971,Roma,,Mattia Destro,0,0,1,0,6.30,6.30
972,Galatasaray,,Fernando Muslera,0,0,3,1,6.30,6.30
973,FC Schalke 04,,Felix Platte,0,0,0,0,6.20,6.20
974,Malmö FF,,Erdal Rakip,0,0,1,0,6.20,6.20
975,BATE Borisov,,Nemanja Tubić,0,7,15,1,6.17,6.17
976,Chelsea,,Juan Cuadrado,0,0,1,0,6.10,6.10
977,Olympiacos FC,,Andreas Bouchalakis,0,0,0,0,6.10,6.10
978,Athletic Club,,Unai López,0,0,0,0,6.10,6.10
979,Galatasaray,,Sinan Bolat,0,0,1,0,6.00,6.00
980,Benfica,,Artur Moraes,0,0,5,0,6.00,6.00
981,BATE Borisov,,Sergey Chernik,0,0,5,2,5.78,5.78
982,Paris Saint-Germain,,Lucas Digne,0,0,0,0,0,
983,FC Bayern München,,Javi Martínez,0,0,0,0,0,
984,Roma,,Kevin Strootman,0,0,2,0,0,
985,AFC Ajax,,Richairo Živković,0,0,0,0,0,
986,Olympiacos FC,,Dimitrios Siovas,0,0,1,0,0,
987,FC Schalke 04,,Marvin Friedrich,0,0,0,0,0,
988,Juventus,,Rômulo,0,0,0,0,0,
989,Olympiacos FC,,Jorge Benítez,0,0,0,0,0,
990,Benfica,,João Teixeira,0,0,0,0,0,
991,RSC Anderlecht,,Michaël Heylen,0,0,0,0,0,
992,Juventus,,Kingsley Coman,0,0,0,0,0,
993,FC Bayern München,,Claudio Pizarro,0,0,0,0,0,
994,AS Monaco,,Matheus Carvalho,0,0,0,0,0,
