#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
386,FC Schalke 04,,Abdul Rahman Baba,3,0,2,0,7.20,7.20
387,Roma,,Diego Perotti,3,3,0,0,7.20,7.20
388,Roma,,Juan Jesus,3,2,12,0,7.10,7.10
389,Benfica,,Alfa Semedo,3,4,4,0,7.03,7.03
390,Real Madrid,,Raphaël Varane,3,6,11,0,7.03,7.03
391,Manchester United,,Antonio Valencia,3,8,7,0,6.97,6.97
392,FK Crvena zvezda,,Vujadin Savić,3,7,30,0,6.97,6.97
393,Inter,,Radja Nainggolan,3,1,2,0,6.95,6.95
394,Viktoria Plzeň,,Tomáš Chorý,3,1,2,0,6.93,6.93
395,AEK Athens,,Marios Oikonomou,3,12,21,0,6.90,6.90
396,TSG Hoffenheim,,Nadiem Amiri,3,1,0,0,6.90,6.90
397,AFC Ajax,,Maximilian Wöber,3,10,16,0,6.90,6.90
398,Atlético Madrid,,Diego Godín,3,9,19,0,6.88,6.88
399,Manchester United,,Romelu Lukaku,3,0,5,0,6.86,6.86
400,FC Porto,,Tiquinho Soares,3,1,1,0,6.83,6.83
401,Roma,,Daniele De Rossi,3,7,6,0,6.83,6.83
402,CSKA Moscow,,Arnór Sigurðsson,3,1,3,0,6.82,6.82
403,FC Porto,,Hernâni,3,0,1,0,6.80,6.80
404,Manchester United,,Alexis Sánchez,3,1,0,0,6.80,6.80
405,AS Monaco,,Khéphren Thuram,3,0,0,0,6.75,6.75
406,Liverpool,,Dejan Lovren,3,1,10,0,6.75,6.75
407,Valencia,,Michy Batshuayi,3,1,1,0,6.74,6.74
408,Club Brugge KV,,Emmanuel Dennis,3,4,3,0,6.73,6.73
409,CSKA Moscow,,Dmitri Efremov,3,2,6,0,6.73,6.73
410,Tottenham Hotspur,,Eric Dier,3,4,7,0,6.72,6.72
411,AFC Ajax,,Dani de Wit,3,0,1,0,6.70,6.70
412,Manchester City,,Vincent Kompany,3,3,7,0,6.70,6.70
413,CSKA Moscow,,Georgi Schennikov,3,2,6,0,6.67,6.67
414,Inter,,Miranda,3,3,6,0,6.60,6.60
415,AS Monaco,,Andrea Raggi,3,5,9,0,6.60,6.60
416,AS Monaco,,Giulian Biancone,3,3,6,0,6.55,6.55
417,Young Boys,,Miralem Sulejmani,3,1,1,0,6.52,6.52
418,Roma,,Rick Karsdorp,3,1,2,1,6.50,6.50
419,FK Crvena zvezda,,Lorenzo Ebecilio,3,3,0,0,6.45,6.45
420,Galatasaray,,Ömer Bayram,3,0,0,0,6.45,6.45
421,Young Boys,,Thorsten Schick,3,2,1,0,6.45,6.45
422,Valencia,,Denis Cheryshev,3,2,0,0,6.43,6.43
423,FK Crvena zvezda,,Veljko Simić,3,1,0,0,6.42,6.42
424,TSG Hoffenheim,,Ádám Szalai,3,0,1,0,6.36,6.36
425,Lokomotiv Moscow,,Éder,3,0,0,0,6.36,6.36
426,Roma,,Luca Pellegrini,3,0,1,0,6.35,6.35
427,TSG Hoffenheim,,Kasim Adams,3,3,4,0,5.95,5.95
428,AEK Athens,,Marko Livaja,3,0,0,0,5.60,5.60
429,Roma,,Edin Džeko,2,0,8,0,7.90,7.90
430,Galatasaray,,Emre Akbaba,2,1,0,0,7.50,7.50
431,Real Madrid,,Karim Benzema,2,2,7,0,7.45,7.45
432,Borussia Dortmund,,Maximilian Philipp,2,2,0,0,7.45,7.45
433,FC Bayern München,,Robert Lewandowski,2,6,5,0,7.43,7.43
434,Real Madrid,,Gareth Bale,2,5,2,0,7.40,7.40
435,Barcelona,,Juan Miranda,2,4,0,0,7.40,7.40
436,Juventus,,Medhi Benatia,2,2,2,0,7.40,7.40
437,Barcelona,,Ousmane Dembélé,2,1,0,0,7.34,7.34
438,Real Madrid,,Marco Asensio,2,5,1,0,7.30,7.30
439,Roma,,Cengiz Ünder,2,3,0,0,7.25,7.25
440,Valencia,,Ezequiel Garay,2,7,13,0,7.23,7.23
441,Napoli,,Dries Mertens,2,0,1,0,7.20,7.20
442,Barcelona,,Rafinha Alcântara,2,0,0,0,7.20,7.20
443,Manchester City,,Gabriel Jesus,2,1,6,0,7.17,7.17
444,Napoli,,Raúl Albiol,2,8,29,0,7.17,7.17
445,Inter,,Mauro Icardi,2,2,9,0,7.13,7.13
446,Benfica,,Pizzi,2,2,1,0,7.13,7.13
447,Club Brugge KV,,Matej Mitrović,2,6,6,0,7.10,7.10
448,TSG Hoffenheim,,Steven Zuber,2,0,1,0,7.03,7.03
449,Borussia Dortmund,,Jacob Bruun Larsen,2,3,1,0,7.03,7.03
450,Napoli,,Nikola Maksimović,2,5,17,0,6.96,6.96
451,Napoli,,David Ospina,2,0,6,0,6.95,6.95
452,Viktoria Plzeň,,Jan Kopic,2,2,3,0,6.88,6.88
453,FC Schalke 04,,Yevhen Konoplyanka,2,1,4,0,6.87,6.87
454,Borussia Dortmund,,Paco Alcácer,2,3,0,0,6.86,6.86
455,Club Brugge KV,,Wesley Moraes,2,0,5,0,6.85,6.85
456,Real Madrid,,Javi Sánchez,2,0,8,0,6.85,6.85
457,Tottenham Hotspur,,Fernando Llorente,2,0,10,0,6.84,6.84
458,FC Bayern München,,Arjen Robben,2,2,0,0,6.80,6.80
459,AS Monaco,,Benoît Badiashile,2,0,10,0,6.80,6.80
460,FC Porto,,André Pereira,2,1,0,0,6.78,6.78
461,Olympique Lyonnais,,Moussa Dembélé,2,1,3,0,6.73,6.73
462,FC Porto,,Sérgio Oliveira,2,1,1,0,6.70,6.70
463,Olympique Lyonnais,,Léo Dubois,2,6,8,0,6.70,6.70
464,Club Brugge KV,,Cyril Ngonge,2,0,2,0,6.70,6.70
465,AS Monaco,,Radamel Falcao,2,0,2,0,6.66,6.66
466,Valencia,,Ferran Torres,2,0,1,0,6.63,6.63
467,Manchester United,,Andreas Pereira,2,1,0,0,6.63,6.63
468,Young Boys,,Roger Assalé,2,2,0,0,6.62,6.62
469,AS Monaco,,Nacer Chadli,2,3,7,0,6.62,6.62
470,Benfica,,João Félix,2,0,0,0,6.60,6.60
471,FC Porto,,Bruno Costa,2,0,0,0,6.60,6.60
472,Barcelona,,Carles Aleñá,2,0,1,0,6.60,6.60
473,Valencia,,Rúben Vezo,2,4,6,0,6.60,6.60
474,AEK Athens,,Lucas Boyé,2,2,1,0,6.60,6.60
475,Manchester City,,Fabian Delph,2,5,4,1,6.55,6.55
476,Roma,,Patrik Schick,2,1,3,0,6.53,6.53
477,Galatasaray,,Selçuk İnan,2,0,1,0,6.50,6.50
478,AEK Athens,,Erik Morán,2,1,1,0,6.50,6.50
479,AEK Athens,,Rodrigo Galo,2,3,0,0,6.50,6.50
480,FC Schalke 04,,Steven Skrzybski,2,1,0,0,6.48,6.48
481,Juventus,,Andrea Barzagli,2,1,2,0,6.47,6.47
482,Roma,,Iván Marcano,2,3,4,0,6.45,6.45
483,Shakhtar Donetsk,,Wellington Nem,2,1,1,0,6.45,6.45
484,AS Monaco,,Jean-Eudes Aholou,2,3,1,0,6.43,6.43
485,Inter,,Borja Valero,2,2,0,0,6.42,6.42
486,Shakhtar Donetsk,,Oleg Danchenko,2,2,2,0,6.40,6.40
487,Viktoria Plzeň,,Milan Havel,2,6,3,0,6.40,6.40
488,PSV Eindhoven,,Érick Gutiérrez,2,1,1,0,6.38,6.38
489,AEK Athens,,Uroš Ćosić,2,8,12,0,6.38,6.38
490,Juventus,,Daniele Rugani,2,6,11,0,6.33,6.33
491,AS Monaco,,Sofiane Diop,2,1,0,0,5.93,5.93
492,FC Schalke 04,,Bastian Oczipka,2,1,5,0,5.90,5.90
493,FC Schalke 04,,Jeffrey Bruma,2,1,5,0,5.80,5.80
494,AFC Ajax,,Carel Eiting,1,2,1,0,7.60,7.60
495,TSG Hoffenheim,,Andrej Kramarić,1,2,2,0,7.40,7.40
496,Paris Saint-Germain,,Kylian Mbappé,1,1,0,0,7.40,7.40
497,Napoli,,Lorenzo Insigne,1,1,0,0,7.30,7.30
498,Manchester City,,Phil Foden,1,0,2,0,7.17,7.17
499,Shakhtar Donetsk,,Yaroslav Rakitskyi,1,6,16,0,7.15,7.15
500,Olympique Lyonnais,,Anthony Lopes,1,0,5,0,7.13,7.13
501,Tottenham Hotspur,,Juan Foyth,1,5,0,0,7.05,7.05
502,Galatasaray,,Sofiane Feghouli,1,0,1,0,7.03,7.03
503,Valencia,,Santi Mina,1,0,2,0,7.03,7.03
504,Galatasaray,,Eren Derdiyok,1,1,4,0,7.03,7.03
505,Real Madrid,,Jesús Vallejo,1,3,4,0,7.00,7.00
506,Roma,,Javier Pastore,1,0,0,0,7.00,7.00
507,Liverpool,,Xherdan Shaqiri,1,1,2,0,6.93,6.93
508,Juventus,,Douglas Costa,1,1,2,0,6.93,6.93
509,TSG Hoffenheim,,Håvard Nordtveit,1,2,4,0,6.90,6.90
510,Club Brugge KV,,Jelle Vossen,1,2,0,0,6.90,6.90
511,Young Boys,,Marco Wölfli,1,0,2,0,6.90,6.90
512,Viktoria Plzeň,,Jan Kovařík,1,2,5,0,6.88,6.88
513,CSKA Moscow,,Hörður Magnússon,1,2,24,0,6.83,6.83
514,Shakhtar Donetsk,,Marlos Romero,1,2,0,0,6.80,6.80
515,Napoli,,Faouzi Ghoulam,1,0,0,0,6.80,6.80
516,Barcelona,,Jeison Murillo,1,3,3,0,6.80,6.80
517,Liverpool,,Alberto Moreno,1,0,0,0,6.80,6.80
518,AS Monaco,,Kévin N'Doram,1,2,2,0,6.80,6.80
519,Inter,,Šime Vrsaljko,1,3,5,0,6.80,6.80
520,Olympique Lyonnais,,Martin Terrier,1,2,1,0,6.80,6.80
521,FC Porto,,Adrián López,1,1,0,0,6.75,6.75
522,Shakhtar Donetsk,,Davit Khocholava,1,4,18,0,6.73,6.73
523,Manchester United,,David De Gea,1,0,3,1,6.71,6.71
524,Club Brugge KV,,Luan Peres,1,0,2,0,6.70,6.70
525,Paris Saint-Germain,,Colin Dagba,1,0,0,0,6.70,6.70
526,Lokomotiv Moscow,,Fedor Smolov,1,0,1,0,6.70,6.70
527,Inter,,Keita Baldé,1,0,0,0,6.70,6.70
528,Shakhtar Donetsk,,Olarenwaju Kayode,1,2,0,0,6.67,6.67
529,Valencia,,Rodrigo,1,1,2,0,6.65,6.65
530,Atlético Madrid,,Álvaro Morata,1,1,0,0,6.65,6.65
531,Paris Saint-Germain,,Leandro Paredes,1,0,0,0,6.65,6.65
532,Atlético Madrid,,Vitolo,1,2,2,0,6.65,6.65
533,Paris Saint-Germain,,Eric Maxim Choupo-Moting,1,0,0,0,6.63,6.63
534,Lokomotiv Moscow,,Jefferson Farfán,1,3,6,0,6.60,6.60
535,AS Monaco,,Moussa Sylla,1,2,2,0,6.60,6.60
536,Paris Saint-Germain,,Moussa Diaby,1,0,0,0,6.60,6.60
537,Galatasaray,,Sinan Gümüş,1,0,0,0,6.60,6.60
538,Napoli,,Arkadiusz Milik,1,1,2,0,6.60,6.60
539,Club Brugge KV,,Loïs Openda,1,1,3,0,6.60,6.60
540,FC Schalke 04,,Cedric Teuchert,1,0,1,0,6.55,6.55
541,Club Brugge KV,,Siebe Schrijvers,1,0,0,0,6.55,6.55
542,PSV Eindhoven,,Trent Sainsbury,1,0,16,0,6.55,6.55
543,Viktoria Plzeň,,Ubong Ekpai,1,0,0,0,6.55,6.55
544,Viktoria Plzeň,,Daniel Kolář,1,0,0,0,6.55,6.55
545,Galatasaray,,Muğdat Çelik,1,0,1,0,6.55,6.55
546,Inter,,Lautaro Martínez,1,0,0,0,6.53,6.53
547,Barcelona,,Samuel Umtiti,1,0,0,0,6.50,6.50
548,Juventus,,Leonardo Spinazzola,1,0,0,0,6.50,6.50
549,FC Schalke 04,,Franco Di Santo,1,0,1,0,6.50,6.50
550,Olympique Lyonnais,,Jérémy Morel,1,0,7,0,6.50,6.50
551,TSG Hoffenheim,,Benjamin Hübner,1,1,4,0,6.50,6.50
552,FK Crvena zvezda,,Dejan Joveljić,1,0,0,0,6.50,6.50
553,Olympique Lyonnais,,Marçal,1,8,5,0,6.47,6.47
554,AFC Ajax,,Lisandro Magallán,1,0,0,0,6.45,6.45
555,Shakhtar Donetsk,,Dentinho,1,0,0,0,6.45,6.45
556,FC Bayern München,,Sandro Wagner,1,0,0,0,6.45,6.45
557,Shakhtar Donetsk,,Serhiy Bolbat,1,2,0,0,6.45,6.45
558,AEK Athens,,Giorgos Giakoumakis,1,0,0,0,6.43,6.43
559,Young Boys,,Leonardo Bertone,1,1,5,0,6.43,6.43
560,FC Bayern München,,Renato Sanches,1,1,1,0,6.42,6.42
561,Viktoria Plzeň,,Jakub Řezníček,1,0,0,0,6.42,6.42
562,AEK Athens,,Viktor Klonaridis,1,1,0,0,6.40,6.40
563,Manchester United,,Marcos Rojo,1,0,2,0,6.40,6.40
564,Manchester United,,Tahith Chong,1,0,1,0,6.40,6.40
565,TSG Hoffenheim,,Dennis Geiger,1,0,0,0,6.40,6.40
566,CSKA Moscow,,Kristijan Bistrović,1,0,3,0,6.40,6.40
567,Shakhtar Donetsk,,Bogdan Butko,1,1,7,0,6.40,6.40
568,FC Bayern München,,Kingsley Coman,1,1,0,0,6.33,6.33
569,FC Schalke 04,,Amine Harit,1,2,0,0,6.32,6.32
570,TSG Hoffenheim,,Vincenzo Grifo,1,0,0,0,6.30,6.30
571,Napoli,,Marko Rog,1,0,0,0,6.30,6.30
572,Atlético Madrid,,Stefan Savić,1,0,1,0,6.20,6.20
573,PSV Eindhoven,,Nicolas Isimat-Mirin,1,0,3,0,6.10,6.10
574,Shakhtar Donetsk,,Fernando,1,0,0,0,6.10,6.10
575,FK Crvena zvezda,,Srđan Babić,1,5,11,1,6.03,6.03
576,FC Schalke 04,,Benjamin Goller,1,0,0,0,5.80,5.80
577,Barcelona,,Jasper Cillessen,0,0,1,0,8.00,8.00
578,Club Brugge KV,,Ethan Horvath,0,0,4,0,7.67,7.67
579,CSKA Moscow,,Ilya Pomazun,0,0,0,0,7.60,7.60
580,Roma,,Robin Olsen,0,0,4,0,7.35,7.35
581,Inter,,Samir Handanović,0,1,3,0,7.33,7.33
582,Viktoria Plzeň,,Michael Krmenčík,0,2,2,0,7.27,7.27
583,FK Crvena zvezda,,Milan Borjan,0,1,5,1,7.23,7.23
584,Olympique Lyonnais,,Memphis Depay,0,1,0,0,7.21,7.21
585,Tottenham Hotspur,,Paulo Gazzaniga,0,0,2,0,7.20,7.20
586,Liverpool,,Alisson,0,1,3,0,7.18,7.18
587,FC Schalke 04,,Alexander Nübel,0,0,2,0,7.15,7.15
588,Benfica,,Jonas,0,0,0,0,7.10,7.10
589,Borussia Dortmund,,Marwin Hitz,0,0,2,0,7.10,7.10
590,Benfica,,Andrija Živković,0,1,1,0,7.05,7.05
591,Paris Saint-Germain,,Edinson Cavani,0,4,4,0,7.03,7.03
592,Real Madrid,,Dani Ceballos,0,1,0,0,7.03,7.03
593,PSV Eindhoven,,Jeroen Zoet,0,0,5,1,7.03,7.03
594,Valencia,,Neto,0,0,1,0,7.02,7.02
595,FC Bayern München,,Manuel Neuer,0,0,4,1,7.01,7.01
596,Borussia Dortmund,,Shinji Kagawa,0,0,1,0,7.00,7.00
597,Benfica,,Cristian Lema,0,0,4,0,7.00,7.00
598,Valencia,,Jaume Doménech,0,0,1,0,7.00,7.00
599,AS Monaco,,Loïc Badiashile,0,0,3,0,7.00,7.00
600,Manchester City,,Danilo,0,2,2,0,7.00,7.00
601,Viktoria Plzeň,,Matúš Kozáčik,0,0,0,0,7.00,7.00
602,Real Madrid,,Keylor Navas,0,0,1,0,7.00,7.00
603,Barcelona,,Marc-André ter Stegen,0,0,8,0,7.00,7.00
604,Juventus,,Wojciech Szczęsny,0,0,7,0,6.97,6.97
605,Liverpool,,Daniel Sturridge,0,1,0,0,6.96,6.96
606,Borussia Dortmund,,Roman Bürki,0,0,4,0,6.96,6.96
607,Benfica,,Haris Seferović,0,1,3,0,6.95,6.95
608,AFC Ajax,,André Onana,0,0,10,3,6.94,6.94
609,CSKA Moscow,,Igor Akinfeev,0,0,1,1,6.92,6.92
610,Club Brugge KV,,Arnaut Danjuma,0,1,2,0,6.90,6.90
611,FC Porto,,Diogo Leite,0,1,5,0,6.90,6.90
612,AS Monaco,,Jordi Mboula,0,1,0,0,6.90,6.90
613,Real Madrid,,Mariano Díaz,0,0,2,0,6.88,6.88
614,CSKA Moscow,,Alan Dzagoev,0,1,2,0,6.87,6.87
615,Real Madrid,,Thibaut Courtois,0,0,2,1,6.86,6.86
616,Benfica,,Odysseas Vlachodimos,0,1,5,0,6.85,6.85
617,Tottenham Hotspur,,Hugo Lloris,0,0,7,1,6.82,6.82
618,TSG Hoffenheim,,Oliver Baumann,0,0,4,0,6.82,6.82
619,Liverpool,,Divock Origi,0,1,0,0,6.80,6.80
620,PSV Eindhoven,,Maximiliano Romero,0,0,0,0,6.80,6.80
621,FC Porto,,Riechedly Bazoer,0,0,0,0,6.80,6.80
622,Atlético Madrid,,Diego Costa,0,1,1,0,6.78,6.78
623,Galatasaray,,Fernando Muslera,0,0,5,1,6.77,6.77
624,Manchester City,,Ederson,0,2,2,0,6.76,6.76
625,Napoli,,Piotr Zieliński,0,0,1,0,6.73,6.73
626,AFC Ajax,,Klaas-Jan Huntelaar,0,2,0,0,6.70,6.70
627,AS Monaco,,Almamy Touré,0,2,2,0,6.70,6.70
628,PSV Eindhoven,,Michal Sadílek,0,1,3,0,6.70,6.70
629,Valencia,,Toni Lato,0,2,0,0,6.70,6.70
630,Viktoria Plzeň,,Luděk Pernica,0,2,1,0,6.70,6.70
631,Barcelona,,Munir El Haddadi,0,0,1,0,6.70,6.70
632,FK Crvena zvezda,,Richmond Boakye,0,1,3,0,6.70,6.70
633,CSKA Moscow,,Timur Zhamaletdinov,0,1,0,0,6.65,6.65
634,AEK Athens,,Vasilis Barkas,0,0,4,1,6.65,6.65
635,Barcelona,,Malcom,0,0,0,0,6.63,6.63
636,FC Porto,,Iker Casillas,0,1,10,0,6.62,6.62
637,FC Schalke 04,,Guido Burgstaller,0,0,0,0,6.60,6.60
638,FC Porto,,Vincent Aboubakar,0,0,2,0,6.60,6.60
639,AFC Ajax,,Rasmus Kristensen,0,0,0,0,6.60,6.60
640,AS Monaco,,Adama Traoré,0,1,0,0,6.60,6.60
641,CSKA Moscow,,Abel Hernández,0,0,0,0,6.60,6.60
642,AS Monaco,,Gobe Gouano,0,0,0,0,6.60,6.60
643,Barcelona,,Thomas Vermaelen,0,1,5,0,6.60,6.60
644,CSKA Moscow,,Konstantin Kuchaev,0,1,0,0,6.60,6.60
645,Atlético Madrid,,Jan Oblak,0,0,4,0,6.60,6.60
646,CSKA Moscow,,Khetag Khosonov,0,0,0,0,6.55,6.55
647,Valencia,,Kévin Gameiro,0,1,0,0,6.54,6.54
648,Atlético Madrid,,Nikola Kalinić,0,0,2,0,6.53,6.53
649,Inter,,Antonio Candreva,0,0,4,0,6.53,6.53
650,Manchester United,,Mason Greenwood,0,1,0,0,6.50,6.50
651,Galatasaray,,Yunus Akgün,0,0,0,0,6.50,6.50
652,FC Schalke 04,,Ahmed Kutucu,0,0,0,0,6.50,6.50
653,FC Bayern München,,Woo-Yeong Jeong,0,1,0,0,6.50,6.50
654,AFC Ajax,,Jürgen Ekkelenkamp,0,0,0,0,6.50,6.50
655,Napoli,,Simone Verdi,0,0,0,0,6.50,6.50
656,AFC Ajax,,Zakaria Labyad,0,0,0,0,6.50,6.50
657,Napoli,,Adam Ounas,0,0,0,0,6.50,6.50
658,AEK Athens,,Giannis Gianniotas,0,0,0,0,6.50,6.50
659,Juventus,,Sami Khedira,0,0,1,0,6.50,6.50
660,Viktoria Plzeň,,Aleš Hruška,0,1,1,0,6.50,6.50
661,Atlético Madrid,,Gelson Martins,0,0,1,0,6.45,6.45
662,Paris Saint-Germain,,Alphonse Aréola,0,0,3,0,6.43,6.43
663,PSV Eindhoven,,Cody Gakpo,0,0,0,0,6.40,6.40
664,FC Porto,,Chidozie Awaziem,0,0,0,0,6.40,6.40
665,Olympique Lyonnais,,Jordan Ferri,0,0,0,0,6.40,6.40
666,Viktoria Plzeň,,Martin Zeman,0,0,1,0,6.40,6.40
667,Club Brugge KV,,Kaveh Rezaei,0,0,0,0,6.40,6.40
668,Atlético Madrid,,Francisco Montero,0,0,9,0,6.40,6.40
669,Juventus,,Moise Kean,0,0,0,0,6.40,6.40
670,Lokomotiv Moscow,,Guilherme Marinato,0,0,7,1,6.40,6.40
671,FC Schalke 04,,Ralf Fährmann,0,0,4,2,6.37,6.37
672,Shakhtar Donetsk,,Andriy Pyatov,0,0,5,0,6.33,6.33
673,Manchester United,,Sergio Romero,0,0,2,0,6.30,6.30
674,AS Monaco,,Stevan Jovetić,0,0,0,0,6.30,6.30
675,FC Porto,,Jorge,0,0,2,0,6.30,6.30
676,Benfica,,Nicolás Castillo,0,0,0,0,6.30,6.30
677,FK Crvena zvezda,,Nikola Stojiljković,0,0,0,0,6.30,6.30
678,AS Monaco,,Julien Serrano,0,0,0,0,6.30,6.30
679,Lokomotiv Moscow,,Mikhail Lysov,0,0,0,0,6.30,6.30
680,Lokomotiv Moscow,,Rifat Zhemaletdinov,0,0,0,0,6.30,6.30
681,Tottenham Hotspur,,Michel Vorm,0,0,1,0,6.30,6.30
682,Club Brugge KV,,Karlo Letica,0,0,1,0,6.30,6.30
683,AS Monaco,,Diego Benaglio,0,1,1,0,6.30,6.30
684,Paris Saint-Germain,,Gianluigi Buffon,0,1,1,1,6.26,6.26
685,Roma,,Antonio Mirante,0,0,0,0,6.25,6.25
686,Club Brugge KV,,Dion Cools,0,1,2,0,6.25,6.25
687,Roma,,Ante Ćorić,0,0,0,0,6.20,6.20
688,Young Boys,,David von Ballmoos,0,0,1,1,6.05,6.05
689,Liverpool,,Adam Lallana,0,2,0,0,6.00,6.00
690,Tottenham Hotspur,,Kyle Walker-Peters,0,0,0,1,5.90,5.90
691,AS Monaco,,Danijel Subašić,0,0,0,0,5.80,5.80
692,Barcelona,,Denis Suárez,0,0,0,0,5.80,5.80
693,Olympique Lyonnais,,Mathieu Gorgelin,0,0,0,0,5.70,5.70
694,AS Monaco,,Antonio Barreca,0,0,0,0,5.20,5.20
695,Borussia Dortmund,,Sergio Gómez,0,0,0,0,0,
696,TSG Hoffenheim,,Robin Hack,0,0,0,0,0,
697,Young Boys,,Gregory Wüthrich,0,0,0,0,0,
698,Club Brugge KV,,Saulo Decarli,0,0,0,0,0,
699,Lokomotiv Moscow,,Boris Rotenberg,0,0,0,0,0,
700,CSKA Moscow,,Georgiy Kyrnats,0,0,0,0,0,
701,Club Brugge KV,,Krépin Diatta,0,0,0,0,0,
702,CSKA Moscow,,Takuma Nishimura,0,0,0,0,0,
