#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
386,AFC Ajax,,Dušan Tadić,3,0,0,0,7.05,7.05
387,Club Brugge KV,,Brandon Mechele,3,5,9,0,7.05,7.05
388,Lokomotiv Moscow,,Zé Luís,3,1,7,0,7.02,7.02
389,Sevilla,,Luuk de Jong,3,1,1,0,7.02,7.02
390,Manchester City,,Nathan Aké,3,3,3,0,7.00,7.00
391,Paris Saint-Germain,,Mauro Icardi,3,3,3,0,6.97,6.97
392,Lokomotiv Moscow,,Anton Miranchuk,3,4,4,0,6.95,6.95
393,Barcelona,,Gerard Piqué,3,3,6,0,6.93,6.93
394,Sevilla,,Jules Koundé,3,6,12,0,6.93,6.93
395,Chelsea,,Andreas Christensen,3,10,19,0,6.93,6.93
396,Zenit St. Petersburg,,Yaroslav Rakitskyi,3,9,15,0,6.92,6.92
397,Atlético Madrid,,Ángel Correa,3,0,5,0,6.91,6.91
398,FK Krasnodar,,Marcus Berg,3,2,4,0,6.90,6.90
399,Olympiacos FC,,Mohamed Dräger,3,0,5,0,6.90,6.90
400,Olympiacos FC,,Kostas Fortounis,3,2,0,0,6.82,6.82
401,Shakhtar Donetsk,,Manor Solomon,3,5,0,0,6.80,6.80
402,Manchester United,,Paul Pogba,3,3,3,0,6.80,6.80
403,Dynamo Kyiv,,Oleksandr Andriyevskyi,3,2,3,0,6.80,6.80
404,AFC Ajax,,Edson Álvarez,3,3,5,0,6.80,6.80
405,Stade Rennais,,Steven​ N'Zonzi,3,2,6,0,6.76,6.76
406,Manchester City,,Gabriel Jesus,3,2,0,0,6.74,6.74
407,FK Krasnodar,,Wanderson,3,2,0,0,6.73,6.73
408,Olympique de Marseille,,Duje Ćaleta-Car,3,5,14,0,6.73,6.73
409,Borussia M'gladbach,,Matthias Ginter,3,5,26,0,6.71,6.71
410,Lazio,,Szymon Czyż,3,0,0,0,6.70,6.70
411,Stade Rennais,,Damien Da Silva,3,8,24,0,6.70,6.70
412,Liverpool,,Roberto Firmino,3,2,4,0,6.70,6.70
413,Club Brugge KV,,Emmanuel Dennis,3,1,0,0,6.68,6.68
414,Zenit St. Petersburg,,Daniil Shamkin,3,1,3,0,6.65,6.65
415,Red Bull Salzburg,,Noah Okafor,3,0,1,0,6.65,6.65
416,Atlético Madrid,,Lucas Torreira,3,2,0,0,6.63,6.63
417,FK Krasnodar,,Aleksandr Martynovich,3,9,25,0,6.60,6.60
418,Shakhtar Donetsk,,Júnior Moraes,3,1,0,0,6.60,6.60
419,Liverpool,,Takumi Minamino,3,0,2,0,6.60,6.60
420,Juventus,,Dejan Kulusevski,3,5,1,0,6.60,6.60
421,Borussia M'gladbach,,Breel Embolo,3,2,0,0,6.59,6.59
422,Paris Saint-Germain,,Pablo Sarabia,3,2,1,0,6.57,6.57
423,Sevilla,,Franco Vázquez,3,1,0,0,6.55,6.55
424,Atalanta,,Mario Pašalić,3,5,3,0,6.54,6.54
425,Sevilla,,Karim Rekik,3,4,5,0,6.53,6.53
426,Ferencváros TC,,Lasha Dvali,3,12,9,0,6.52,6.52
427,FC Midtjylland,,Pione Sisto,3,1,0,0,6.48,6.48
428,Lazio,,Senad Lulić,3,3,0,0,6.45,6.45
429,Ferencváros TC,,Dávid Sigér,3,5,2,0,6.26,6.26
430,Stade Rennais,,Faitout Maouassa,3,0,2,0,6.25,6.25
431,Borussia Dortmund,,Nico Schulz,3,1,9,0,6.23,6.23
432,Lokomotiv Moscow,,Vitaliy Lystsov,3,0,4,0,6.20,6.20
433,Lazio,,Ciro Immobile,2,1,0,0,7.70,7.70
434,Paris Saint-Germain,,Kylian Mbappé,2,1,6,0,7.62,7.62
435,FC Midtjylland,,Daniel Høegh,2,4,10,0,7.50,7.50
436,Borussia M'gladbach,,Alassane Pléa,2,2,0,0,7.35,7.35
437,Real Madrid,,Sergio Ramos,2,7,10,0,7.34,7.34
438,FC Bayern München,,Robert Lewandowski,2,2,4,0,7.28,7.28
439,Chelsea,,Olivier Giroud,2,2,2,0,7.18,7.18
440,Real Madrid,,Martin Ødegaard,2,0,1,0,7.15,7.15
441,Dynamo Kyiv,,Artem Shabanov,2,1,3,0,7.10,7.10
442,Manchester City,,Aymeric Laporte,2,4,9,0,7.03,7.03
443,Stade Rennais,,Jonas Martin,2,1,0,0,6.90,6.90
444,Manchester City,,Eric García,2,3,5,0,6.90,6.90
445,Paris Saint-Germain,,Moise Kean,2,3,4,0,6.84,6.84
446,Shakhtar Donetsk,,Taras Stepanenko,2,5,11,0,6.83,6.83
447,Stade Rennais,,Georginio Rutter,2,0,0,0,6.80,6.80
448,Inter,,Matteo Darmian,2,2,2,0,6.80,6.80
449,FK Krasnodar,,Viktor Claesson,2,6,2,0,6.80,6.80
450,Shakhtar Donetsk,,Maycon,2,4,14,0,6.80,6.80
451,Manchester United,,Timothy Fosu-Mensah,2,2,0,0,6.80,6.80
452,Inter,,Ivan Perišić,2,3,3,0,6.77,6.77
453,FC Porto,,Malang Sarr,2,6,21,0,6.77,6.77
454,Paris Saint-Germain,,Rafinha Alcântara,2,3,2,0,6.76,6.76
455,Red Bull Salzburg,,Majeed Ashimeru,2,1,0,0,6.75,6.75
456,Lazio,,Ştefan Radu,2,2,6,0,6.75,6.75
457,Liverpool,,Konstantinos Tsimikas,2,2,4,0,6.73,6.73
458,FC Bayern München,,Javi Martínez,2,11,5,0,6.73,6.73
459,Real Madrid,,Isco,2,3,1,0,6.70,6.70
460,Zenit St. Petersburg,,Yury Zhirkov,2,2,3,0,6.70,6.70
461,Juventus,,Federico Bernardeschi,2,2,3,0,6.69,6.69
462,Liverpool,,Divock Origi,2,0,3,0,6.68,6.68
463,Lokomotiv Moscow,,Rifat Zhemaletdinov,2,0,2,0,6.67,6.67
464,FC Porto,,Nanú,2,2,0,0,6.65,6.65
465,Liverpool,,Naby Keïta,2,4,2,0,6.65,6.65
466,Olympique de Marseille,,Valère Germain,2,1,1,0,6.62,6.62
467,RB Leipzig,,Emil Forsberg,2,1,0,0,6.60,6.60
468,RB Leipzig,,Justin Kluivert,2,2,0,0,6.60,6.60
469,Shakhtar Donetsk,,Viktor Kovalenko,2,2,3,0,6.60,6.60
470,RB Leipzig,,Marcel Halstenberg,2,3,6,0,6.60,6.60
471,AFC Ajax,,Sean Klaiber,2,2,1,0,6.60,6.60
472,Atlético Madrid,,Vitolo,2,0,0,0,6.57,6.57
473,Dynamo Kyiv,,Illia Zabarnyi,2,8,34,0,6.57,6.57
474,Lazio,,Vedat Muriqi,2,3,1,0,6.56,6.56
475,Inter,,Alexis Sánchez,2,3,0,0,6.54,6.54
476,Shakhtar Donetsk,,Marcos Antônio,2,2,1,0,6.53,6.53
477,Club Brugge KV,,Éder Balanta,2,4,5,0,6.53,6.53
478,Red Bull Salzburg,,Albert Vallci,2,3,3,0,6.50,6.50
479,Lazio,,Gonzalo Escalante,2,4,0,0,6.50,6.50
480,FK Krasnodar,,Daniil Utkin,2,0,1,0,6.50,6.50
481,Dynamo Kyiv,,Volodymyr Shepeliev,2,5,3,0,6.48,6.48
482,RB Leipzig,,Lukas Klostermann,2,4,9,0,6.45,6.45
483,Red Bull Salzburg,,Luka Sučić,2,2,1,0,6.45,6.45
484,Zenit St. Petersburg,,Danila Prokhin,2,6,8,1,6.40,6.40
485,Stade Rennais,,Yann Gboho,2,1,0,0,6.40,6.40
486,Başakşehir FK,,Alexandru Epureanu,2,10,21,1,6.38,6.38
487,Olympique de Marseille,,Leonardo Balerdi,2,7,2,0,6.27,6.27
488,Shakhtar Donetsk,,Serhiy Kryvtsov,2,3,1,0,6.20,6.20
489,Stade Rennais,,Dalbert,2,2,1,0,6.08,6.08
490,Borussia Dortmund,,Erling Haaland,1,3,10,0,7.96,7.96
491,Manchester United,,Marcus Rashford,1,0,3,0,7.45,7.45
492,Sevilla,,Youssef En-Nesyri,1,2,7,0,7.33,7.33
493,Barcelona,,Ansu Fati,1,1,1,0,7.30,7.30
494,Manchester City,,Benjamin Mendy,1,2,0,0,7.30,7.30
495,Liverpool,,Alisson,1,0,5,0,7.29,7.29
496,FC Porto,,Agustín Marchesín,1,1,12,0,7.26,7.26
497,Red Bull Salzburg,,Mergim Berisha,1,3,2,0,7.18,7.18
498,Barcelona,,Martin Braithwaite,1,0,1,0,7.12,7.12
499,FC Bayern München,,Corentin Tolisso,1,1,2,0,7.10,7.10
500,Barcelona,,Carles Aleñá,1,0,2,0,7.03,7.03
501,Lokomotiv Moscow,,Guilherme Marinato,1,0,6,0,7.03,7.03
502,FC Midtjylland,,Evander,1,1,0,0,7.03,7.03
503,Red Bull Salzburg,,Sekou Koita,1,2,2,0,7.02,7.02
504,AFC Ajax,,Brian Brobbey,1,0,0,0,7.00,7.00
505,Başakşehir FK,,Deniz Türüç,1,5,2,0,6.98,6.98
506,Chelsea,,Marcos Alonso,1,0,4,0,6.95,6.95
507,Ferencváros TC,,Myrto Uzuni,1,2,1,0,6.93,6.93
508,Liverpool,,Jordan Henderson,1,7,8,0,6.92,6.92
509,Inter,,Lautaro Martínez,1,5,1,0,6.90,6.90
510,Ferencváros TC,,Tokmac Nguen,1,1,0,0,6.90,6.90
511,Juventus,,Wojciech Szczęsny,1,1,8,0,6.90,6.90
512,FC Bayern München,,Douglas Costa,1,1,0,0,6.86,6.86
513,Borussia Dortmund,,Dan-Axel Zagadou,1,1,7,0,6.85,6.85
514,Barcelona,,Ilaix Moriba,1,0,0,0,6.80,6.80
515,Atlético Madrid,,Luis Suárez,1,1,5,0,6.78,6.78
516,Club Brugge KV,,Simon Mignolet,1,1,4,0,6.78,6.78
517,Shakhtar Donetsk,,Dentinho,1,2,1,0,6.78,6.78
518,Barcelona,,Riqui Puig,1,2,0,0,6.78,6.78
519,Lokomotiv Moscow,,Grzegorz Krychowiak,1,7,6,0,6.78,6.78
520,Zenit St. Petersburg,,Malcom,1,1,0,0,6.73,6.73
521,Stade Rennais,,Serhou Guirassy,1,1,2,0,6.73,6.73
522,FC Bayern München,,Bouna Sarr,1,2,5,0,6.73,6.73
523,Ferencváros TC,,Róbert Mak,1,1,0,0,6.72,6.72
524,Club Brugge KV,,Mats Rits,1,8,7,0,6.72,6.72
525,RB Leipzig,,Alexander Sørloth,1,0,0,0,6.70,6.70
526,Juventus,,Paulo Dybala,1,1,1,0,6.70,6.70
527,FC Midtjylland,,Anders Dreyer,1,4,1,0,6.70,6.70
528,FC Porto,,Felipe Anderson,1,4,0,0,6.70,6.70
529,Liverpool,,Alex Oxlade-Chamberlain,1,0,0,0,6.70,6.70
530,Stade Rennais,,M'Baye Niang,1,0,1,0,6.70,6.70
531,Zenit St. Petersburg,,Dejan Lovren,1,11,23,0,6.68,6.68
532,FK Krasnodar,,Egor Sorokin,1,6,12,0,6.67,6.67
533,Başakşehir FK,,Demba Ba,1,2,2,0,6.65,6.65
534,Red Bull Salzburg,,Masaya Okugawa,1,1,0,0,6.65,6.65
535,Club Brugge KV,,Simon Deli,1,5,12,0,6.65,6.65
536,Ferencváros TC,,Franck Boli,1,0,0,0,6.64,6.64
537,AFC Ajax,,Jürgen Ekkelenkamp,1,2,0,0,6.63,6.63
538,Borussia Dortmund,,Marwin Hitz,1,0,8,0,6.62,6.62
539,Barcelona,,Samuel Umtiti,1,0,0,0,6.60,6.60
540,FK Krasnodar,,Sergey Petrov,1,0,0,0,6.60,6.60
541,FC Porto,,Francisco Conceição,1,0,0,0,6.60,6.60
542,FC Bayern München,,Angelo Stiller,1,1,0,0,6.60,6.60
543,Juventus,,Giorgio Chiellini,1,2,5,0,6.60,6.60
544,Lokomotiv Moscow,,Fedor Smolov,1,3,1,0,6.60,6.60
545,Club Brugge KV,,Michael Krmenčík,1,0,2,0,6.60,6.60
546,Manchester United,,Edinson Cavani,1,0,0,0,6.60,6.60
547,Stade Rennais,,Nayef Aguerd,1,4,9,0,6.60,6.60
548,Shakhtar Donetsk,,Davit Khocholava,1,7,20,0,6.60,6.60
549,Lazio,,Danilo Cataldi,1,1,1,0,6.58,6.58
550,FC Midtjylland,,Nicolas Madsen,1,4,4,0,6.58,6.58
551,Manchester City,,Sergio Agüero,1,0,0,0,6.57,6.57
552,Borussia M'gladbach,,Ibrahima Traoré,1,0,0,0,6.57,6.57
553,FC Midtjylland,,Bozhidar Kraev,1,1,0,0,6.57,6.57
554,Başakşehir FK,,Fredrik Gulbrandsen,1,0,2,0,6.53,6.53
555,Olympiacos FC,,Youssef El Arabi,1,1,4,0,6.52,6.52
556,Olympique de Marseille,,Darío Benedetto,1,0,2,0,6.52,6.52
557,Real Madrid,,Hugo Duro,1,0,0,0,6.50,6.50
558,FC Bayern München,,Marc Roca,1,2,3,0,6.50,6.50
559,Olympiacos FC,,Rúben Vinagre,1,0,1,0,6.50,6.50
560,FC Porto,,Romário Baró,1,1,2,0,6.50,6.50
561,Sevilla,,Sergi Gómez,1,1,6,0,6.50,6.50
562,FC Midtjylland,,Lasse Vibe,1,0,0,0,6.50,6.50
563,Liverpool,,Xherdan Shaqiri,1,3,1,0,6.50,6.50
564,Paris Saint-Germain,,Thilo Kehrer,1,2,1,0,6.50,6.50
565,FK Krasnodar,,Evgeniy Chernov,1,3,9,0,6.48,6.48
566,Borussia M'gladbach,,Hannes Wolf,1,0,0,0,6.46,6.46
567,FC Porto,,Shoya Nakajima,1,0,0,0,6.43,6.43
568,Ferencváros TC,,Endre Botka,1,5,4,0,6.42,6.42
569,Başakşehir FK,,Emre Kaplan,1,1,0,0,6.40,6.40
570,Sevilla,,Sergio Escudero,1,2,1,0,6.40,6.40
571,Borussia Dortmund,,Felix Passlack,1,0,1,0,6.40,6.40
572,Olympique de Marseille,,Luís Henrique,1,1,0,0,6.37,6.37
573,FK Krasnodar,,Eduard Spertsyan,1,1,1,0,6.35,6.35
574,Başakşehir FK,,Giuliano,1,0,0,0,6.34,6.34
575,Real Madrid,,Luka Jović,1,0,0,0,6.30,6.30
576,Manchester United,,Brandon Williams,1,1,1,0,6.30,6.30
577,Ferencváros TC,,Dénes Dibusz,1,0,3,1,6.30,6.30
578,Başakşehir FK,,Hasan Ali Kaldırım,1,1,2,0,6.23,6.23
579,Başakşehir FK,,Carlos Ponck,1,6,8,0,6.00,6.00
580,Lazio,,Mateo Musacchio,1,0,1,1,5.70,5.70
581,Lokomotiv Moscow,,Aleksandr Silyanov,1,0,1,0,0,
582,FC Porto,,Mamadou Loum,1,0,1,0,0,
583,Dynamo Kyiv,,Ruslan Neshcheret,0,0,1,0,9.70,9.70
584,Juventus,,Gianluigi Buffon,0,0,0,0,8.50,8.50
585,Liverpool,,Adrián,0,0,2,0,7.80,7.80
586,Liverpool,,Caoimhin Kelleher,0,0,2,0,7.65,7.65
587,Lazio,,Thomas Strakosha,0,0,0,0,7.60,7.60
588,Inter,,Aleksandar Kolarov,0,1,1,0,7.60,7.60
589,FC Bayern München,,Manuel Neuer,0,0,8,1,7.44,7.44
590,Barcelona,,Philippe Coutinho,0,1,0,0,7.40,7.40
591,Inter,,Romelu Lukaku,0,0,5,0,7.38,7.38
592,Paris Saint-Germain,,Keylor Navas,0,1,10,0,7.37,7.37
593,Juventus,,Cristiano Ronaldo,0,2,5,0,7.35,7.35
594,FC Porto,,Diogo Leite,0,2,15,0,7.35,7.35
595,FK Krasnodar,,Matvey Safonov,0,0,8,1,7.35,7.35
596,Chelsea,,Edouard Mendy,0,0,3,0,7.35,7.35
597,Borussia Dortmund,,Roman Bürki,0,1,0,0,7.23,7.23
598,Manchester United,,Anthony Martial,0,3,3,0,7.20,7.20
599,Manchester City,,Zack Steffen,0,0,0,0,7.20,7.20
600,Shakhtar Donetsk,,Anatoliy Trubin,0,1,9,1,7.14,7.14
601,Manchester United,,Daniel James,0,0,0,0,7.10,7.10
602,Lokomotiv Moscow,,Vitaliy Lisakovich,0,0,1,0,7.05,7.05
603,FK Krasnodar,,Evgeniy Gorodov,0,0,0,0,7.05,7.05
604,Atalanta,,Pierluigi Gollini,0,0,5,0,7.03,7.03
605,Manchester United,,Mason Greenwood,0,1,0,0,7.00,7.00
606,FC Porto,,Diogo Costa,0,0,0,0,7.00,7.00
607,Inter,,Christian Eriksen,0,3,0,0,7.00,7.00
608,Sevilla,,Bono,0,0,0,0,7.00,7.00
609,FC Midtjylland,,Jesper Hansen,0,0,2,1,6.98,6.98
610,Lokomotiv Moscow,,Slobodan Rajković,0,6,22,0,6.98,6.98
611,Chelsea,,Billy Gilmour,0,2,1,0,6.95,6.95
612,Manchester City,,Ederson,0,0,7,0,6.91,6.91
613,Manchester City,,Felix Nmecha,0,0,0,0,6.90,6.90
614,Barcelona,,Neto,0,0,0,0,6.90,6.90
615,Olympiacos FC,,José Sá,0,2,2,0,6.90,6.90
616,Real Madrid,,Eden Hazard,0,2,0,0,6.88,6.88
617,Barcelona,,Marc-André ter Stegen,0,0,4,0,6.88,6.88
618,Zenit St. Petersburg,,Artem Dzyuba,0,0,2,0,6.86,6.86
619,Stade Rennais,,Alfred Gomis,0,0,2,0,6.85,6.85
620,AFC Ajax,,André Onana,0,0,1,1,6.85,6.85
621,Borussia M'gladbach,,Yann Sommer,0,0,3,0,6.81,6.81
622,Real Madrid,,Thibaut Courtois,0,0,5,0,6.81,6.81
623,Chelsea,,Tammy Abraham,0,1,2,0,6.80,6.80
624,AFC Ajax,,Lassina Traoré,0,1,5,0,6.80,6.80
625,Atalanta,,Aleksei Miranchuk,0,2,1,0,6.80,6.80
626,Borussia Dortmund,,Łukasz Piszczek,0,4,2,0,6.80,6.80
627,Atalanta,,Amad Diallo,0,0,0,0,6.80,6.80
628,Stade Rennais,,Daniele Rugani,0,0,3,0,6.80,6.80
629,Club Brugge KV,,Ethan Horvath,0,0,1,0,6.80,6.80
630,Manchester United,,David De Gea,0,0,3,0,6.78,6.78
631,Inter,,Samir Handanović,0,0,4,0,6.77,6.77
632,RB Leipzig,,Péter Gulácsi,0,0,5,0,6.76,6.76
633,Lazio,,Felipe Caicedo,0,0,0,0,6.76,6.76
634,Lokomotiv Moscow,,Éder,0,0,0,0,6.70,6.70
635,Manchester City,,Tommy Doyle,0,0,0,0,6.70,6.70
636,Liverpool,,Billy Koumetio,0,3,7,0,6.70,6.70
637,FC Porto,,João Mário,0,2,0,0,6.70,6.70
638,FK Krasnodar,,Ari,0,0,0,0,6.70,6.70
639,Club Brugge KV,,Siebe Schrijvers,0,1,0,0,6.70,6.70
640,Paris Saint-Germain,,Julian Draxler,0,7,1,0,6.68,6.68
641,Red Bull Salzburg,,Karim Adeyemi,0,0,0,0,6.67,6.67
642,FC Porto,,Toni Martínez,0,1,7,0,6.67,6.67
643,Atlético Madrid,,Moussa Dembélé,0,0,1,0,6.65,6.65
644,Club Brugge KV,,Youssouph Badji,0,0,0,0,6.65,6.65
645,FC Midtjylland,,Luca Pfeiffer,0,0,0,0,6.65,6.65
646,Borussia M'gladbach,,Tony Jantschke,0,2,1,0,6.65,6.65
647,Stade Rennais,,Flavien Tait,0,1,0,0,6.63,6.63
648,FC Porto,,Mehdi Taremi,0,2,2,0,6.62,6.62
649,Atlético Madrid,,Jan Oblak,0,0,3,0,6.61,6.61
650,Olympiacos FC,,Ahmed Hassan,0,0,0,0,6.60,6.60
651,AFC Ajax,,Mohammed Kudus,0,0,0,0,6.60,6.60
652,Chelsea,,Kepa Arrizabalaga,0,0,0,0,6.60,6.60
653,FC Bayern München,,Joshua Zirkzee,0,0,0,0,6.60,6.60
654,Juventus,,Radu Drăguşin,0,0,1,0,6.60,6.60
655,Club Brugge KV,,Ignace Van der Brempt,0,1,0,0,6.60,6.60
656,Atalanta,,Matteo Ruggeri,0,1,0,0,6.60,6.60
657,FK Krasnodar,,Ruslan Kambolov,0,0,4,0,6.60,6.60
658,Başakşehir FK,,Danijel Aleksić,0,0,0,0,6.60,6.60
659,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,7,0,6.58,6.58
660,Zenit St. Petersburg,,Sardar Azmoun,0,1,3,0,6.58,6.58
661,RB Leipzig,,Hee-Chan Hwang,0,2,1,0,6.57,6.57
662,Borussia Dortmund,,Reinier,0,0,0,0,6.55,6.55
663,FC Bayern München,,Alexander Nübel,0,0,1,0,6.55,6.55
664,Barcelona,,Konrad de la Fuente,0,0,0,0,6.55,6.55
665,Dynamo Kyiv,,Oleksandr Karavayev,0,4,4,0,6.55,6.55
666,FC Midtjylland,,Gustav Isaksen,0,2,0,0,6.53,6.53
667,Stade Rennais,,Adrien Hunou,0,0,0,0,6.53,6.53
668,Borussia M'gladbach,,Patrick Herrmann,0,1,2,0,6.53,6.53
669,Manchester City,,Cole Palmer,0,0,0,0,6.50,6.50
670,Barcelona,,Matheus Fernandes,0,0,0,0,6.50,6.50
671,Juventus,,Gianluca Frabotta,0,0,0,0,6.50,6.50
672,Borussia M'gladbach,,Michael Lang,0,1,0,0,6.50,6.50
673,Olympiacos FC,,Bruma,0,0,0,0,6.50,6.50
674,Shakhtar Donetsk,,Fernando,0,0,1,0,6.50,6.50
675,Olympique de Marseille,,Yuto Nagatomo,0,0,1,0,6.50,6.50
676,Ferencváros TC,,Roko Baturina,0,0,0,0,6.50,6.50
677,AFC Ajax,,Klaas-Jan Huntelaar,0,0,0,0,6.50,6.50
678,Real Madrid,,Mariano Díaz,0,0,0,0,6.50,6.50
679,Dynamo Kyiv,,Bogdan Lednev,0,0,0,0,6.50,6.50
680,FC Porto,,Evanilson,0,0,2,0,6.50,6.50
681,AFC Ajax,,Zakaria Labyad,0,1,0,0,6.50,6.50
682,Atalanta,,Marco Sportiello,0,0,0,2,6.48,6.48
683,Dynamo Kyiv,,Heorhiy Bushchan,0,1,7,1,6.48,6.48
684,Lazio,,Pepe Reina,0,2,5,1,6.44,6.44
685,Başakşehir FK,,Enzo Crivelli,0,0,0,0,6.43,6.43
686,Dynamo Kyiv,,Vladyslav Supryaga,0,1,1,0,6.42,6.42
687,Shakhtar Donetsk,,Viktor Korniienko,0,4,6,0,6.40,6.40
688,Inter,,Andrea Pinamonti,0,0,0,0,6.40,6.40
689,Atlético Madrid,,Sergio Camello,0,0,0,0,6.40,6.40
690,Borussia Dortmund,,Steffen Tigges,0,0,0,0,6.40,6.40
691,Sevilla,,Carlos Fernández,0,0,0,0,6.40,6.40
692,Atalanta,,Fabio Depaoli,0,0,1,0,6.40,6.40
693,Başakşehir FK,,Junior Caiçara,0,0,3,0,6.40,6.40
694,Dynamo Kyiv,,Denys Boyko,0,0,1,0,6.40,6.40
695,Olympique de Marseille,,Nemanja Radonjić,0,0,0,0,6.40,6.40
696,Borussia M'gladbach,,László Bénes,0,0,0,0,6.40,6.40
697,Dynamo Kyiv,,Tudor Băluță,0,1,0,0,6.40,6.40
698,Stade Rennais,,Romain Salin,0,0,2,0,6.40,6.40
699,FK Krasnodar,,Leon Sabua,0,0,0,0,6.40,6.40
700,Olympique de Marseille,,Kevin Strootman,0,1,0,0,6.40,6.40
701,Olympiacos FC,,El Arbi Hillel Soudani,0,0,1,0,6.40,6.40
702,Olympique de Marseille,,Steve Mandanda,0,0,3,0,6.38,6.38
703,Atalanta,,Johan Mojica,0,2,0,0,6.35,6.35
704,Club Brugge KV,,David Okereke,0,0,0,0,6.35,6.35
705,Borussia Dortmund,,Youssoufa Moukoko,0,0,0,0,6.30,6.30
706,Shakhtar Donetsk,,Georgiy Sudakov,0,0,0,0,6.30,6.30
707,Inter,,Stefano Sensi,0,0,0,0,6.30,6.30
708,Atalanta,,Sam Lammers,0,0,0,0,6.30,6.30
709,Atalanta,,Mattia Caldara,0,0,0,0,6.30,6.30
710,FC Bayern München,,Bright Arrey-Mbi,0,0,1,0,6.30,6.30
711,Sevilla,,Tomáš Vaclík,0,0,0,0,6.30,6.30
712,Başakşehir FK,,Nacer Chadli,0,0,0,0,6.30,6.30
713,Zenit St. Petersburg,,Andrey Mostovoy,0,1,0,0,6.30,6.30
714,Zenit St. Petersburg,,Danil Krugovoy,0,4,1,0,6.28,6.28
715,Olympique de Marseille,,Marley Aké,0,0,0,0,6.27,6.27
716,Real Madrid,,Sergio Arribas,0,0,0,0,6.25,6.25
717,Paris Saint-Germain,,Timothee Pembele,0,0,1,0,6.20,6.20
718,Lokomotiv Moscow,,Nikita Iosifov,0,0,0,0,6.20,6.20
719,Olympiacos FC,,Pêpê,0,1,1,0,6.20,6.20
720,Başakşehir FK,,Mert Günok,0,0,11,1,6.18,6.18
721,Red Bull Salzburg,,Cican Stanković,0,0,1,1,6.18,6.18
722,FC Midtjylland,,Mikkel Andersen,0,0,0,0,6.15,6.15
723,Manchester United,,Dean Henderson,0,0,0,0,6.10,6.10
724,Liverpool,,Leighton Clarkson,0,0,2,0,6.10,6.10
725,Red Bull Salzburg,,Jérôme Onguene,0,3,3,0,6.05,6.05
726,Stade Rennais,,Brandon Soppy,0,0,3,0,6.00,6.00
727,Sevilla,,Alfonso Pastor,0,0,1,0,5.70,5.70
728,Manchester United,,Juan Mata,0,0,0,1,5.60,5.60
729,Shakhtar Donetsk,,Andriy Pyatov,0,0,1,0,5.60,5.60
730,AFC Ajax,,Jurriën Timber,0,0,0,0,0,
731,Inter,,Radja Nainggolan,0,0,0,0,0,
732,Manchester United,,Odion Ighalo,0,0,0,0,0,
733,Shakhtar Donetsk,,Bogdan Viunnyk,0,0,0,0,0,
734,Club Brugge KV,,Thomas Van den Keybus,0,0,0,0,0,
735,FK Krasnodar,,Evgeniy Markov,0,0,0,0,0,
